报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),-0.46,-0.45,-0.03,-0.03,-0.02,-0.03,-0,0.04,0.01,-0.01,-0,-0.11,-0.05,-0.02,-0.02,0.03,0.03,0.03,0.01,0.04,0.02,0.04,0.02,0.06,0.05,0.04,0.02,0.04,0.04,0.02,0.01,-0.75,-0.4,-0.4,-0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,1.95,--,1.99,--,2,--,1.97,--,1.96,--,2.02,2.05,2.06,2.07,2.07,2.07,2.05,2.04,2.03,2.05,2.02,2.01,2,1.99,1.96,1.95,1.94,1.92,1.91,1.81,1.8,2.2,2.56,2.52,2.65,2.59,4.13,4.11,4.12,4.11,4.08,4.07,4.13,4.13,4.1,4.07,4.17,4.16,4.12,4.05,4.08,5.11,4.18,4.12,4,3.91,3.68,3.71,2.82,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,0.02,--,-0.19,--,-0.08,--,0.16,--,0.11,--,0.1,0,0.07,0.16,0.15,0.09,0.05,0.24,0.15,0.1,0.08,0.1,0.1,0.07,0.05,0.37,0.1,0.06,0.04,0.42,0.12,0.03,0.01,0.13,0,--,0,0.04,0,0,0,0.09,0,--,0,-0.21,0,--,0,0.61,0,1.5,--,0.26,-0.24,-0.18,-0.4,0.14,--,0.05,0,0,
主营业务收入(万元),21955,18007,10948,66647,51589,36017,17935,68095,51085,31119,14418,71649,49832,30572,16804,55599,40464,23186,11157,45353,32971,20384,11346,65898,51464,31503,15584,76403,61113,39998,20564,91628,70496,44857,19772,97518,64062,48803,22768,93803,56671,34900,13253,77400,53703,34549,15192,64945,49249,33395,16555,60979,46432,32418,17350,83537,47820,79927,44455,53394,26303,41670,40500,24126,
主营业务利润(万元),1654,1269,1152,5790,3684,2841,1042,6602,3794,1448,689,4222,1535,2143,770,7941,4322,3695,1688,6743,4851,3421,1606,9362,7651,3989,2356,9433,7285,4267,2045,-20521,3287,4237,1096,6153,6689,4790,2489,9929,7593,6046,2164,9621,7595,5745,2801,9682,8162,5673,3403,9444,7271,5306,2212,13034,6905,13062,7048,10937,5349,7910,8355,4300,
营业利润(万元),-22675,-22110,-1298,-1657,-648,-1096,-178,2235,880,-243,-220,-5590,-2809,-1210,-897,1502,1400,1377,549,3262,3068,2103,916,3278,2361,1873,805,2904,1945,1019,257,-26540,-29462,-7997,-224,-3858,2494,1842,968,1996,2403,1995,892,3146,2985,2547,1191,4427,4470,3419,1687,5817,5590,4250,2025,10228,5299,10666,5495,9176,4149,6336,6341,2832,
投资收益(万元),-410,16,-431,-892,-682,-1012,-297,728,572,444,224,-641,-773,-978,-478,-561,241,-185,23,1284,791,366,362,1346,507,-597,-337,19,-116,--,0,--,--,--,0,0,0,--,0,0,0,0,0,0,0,--,0,--,0,--,0,-161,0,0,39,-241,-241,2,2,0,0,0,0,0,
营业外收支净额(万元),-1,-3,-5,-208,-221,-243,23,371,-614,39,24,50,52,34,19,46,59,18,22,-1245,-2043,18,19,-39,117,91,24,-221,60,16,--,-14558,-11365,-12305,12,104,0,--,0,80,0,0,0,-56,0,14,0,-339,95,98,100,-256,177,114,0,-409,373,109,0,126,0,0,0,0,
利润总额(万元),-22676,-22113,-1303,-1865,-869,-1339,-155,2606,265,-203,-196,-5540,-2756,-1176,-879,1548,1458,1395,571,2017,1026,2121,935,3239,2478,1964,829,2683,2005,1035,278,-41097,-40827,-20302,-212,-3754,2502,1851,984,2076,2423,2004,909,3091,3000,2561,1182,4089,4565,3518,1787,5400,5767,4364,2170,9578,5431,12528,5595,9311,4220,7334,7272,3047,
净利润(万元),-23614,-23051,-1303,-1690,-869,-1295,-155,2129,265,-454,-196,-5576,-2756,-1185,-879,1606,1458,1395,571,1815,1026,2121,935,2981,2478,1964,829,2225,2005,1035,278,-38312,-40827,-18412,-212,-3689,1673,1239,659,1362,1606,1309,641,1829,1970,1728,780,2183,3019,2329,1187,2973,3798,2889,1551,7579,4430,8747,3602,7619,3368,5184,5111,2240,
净利润(扣除非经常性损益后)(万元),-23613,-23047,-1298,-1482,-648,-1053,-178,1758,880,-493,--,-5625,--,-1218,--,1560,--,1377,--,3038,--,2103,--,4664,--,1873,0,247,--,1019,--,-23754,--,-6107,--,-3793,0,1230,0,1309,0,1299,0,1932,0,1714,0,2522,0,2231,0,3229,3621,2774,--,7988,4058,6885,3502,6769,--,0,0,0,
经营活动产生的现金流量净额(万元),2186,2197,1086,-6796,-9754,-2114,-3881,11898,8303,3261,5391,7299,4976,150,3693,8345,7650,4553,2518,12127,7661,4927,4168,5063,4874,3637,2401,19170,5272,3184,2231,21561,6224,1541,682,6964,-4253,-1775,97,1310,-6368,-3717,-2357,2995,-864,2494,2792,-6824,-17766,-9328,3652,19378,0,5591,--,5728,-5156,-4012,-8694,3099,--,852,0,0,
