报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.29,0.18,0.1,0.93,0.51,0.26,0.08,0.7,0.4,0.21,0.07,0.66,0.36,0.2,0.1,0.89,0.57,0.38,0.99,0.84,0.39,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,5.45,--,5.08,4.92,7.68,7.58,7.28,7.08,2.67,1.8,0.95,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.43,--,0.02,-0.45,-0.9,-0.1,-1.67,-1.51,0.47,1.6,0.99,
主营业务收入(万元),268535,161495,54806,287383,187997,99648,41857,224668,154046,96778,46673,256175,171238,104179,49219,247893,154973,91939,180171,148706,114128,
主营业务利润(万元),87731,52251,18628,102318,68597,38111,15253,75480,49120,29769,14628,74028,49842,29198,13648,61493,39659,23780,52626,54675,33237,
营业利润(万元),38051,23489,5122,41969,27358,13938,4106,30987,18752,9741,3594,28285,16771,8922,2868,20820,14385,8623,19904,18958,9151,
投资收益(万元),6346,5421,-0,-331,1175,1137,618,2331,1261,968,252,224,--,--,--,--,--,--,3,41,0,
营业外收支净额(万元),2586,308,185,2990,489,243,229,1805,239,113,-145,2608,233,369,374,3014,489,206,3005,1693,43,
利润总额(万元),40636,23798,5307,44959,27847,14180,4335,32791,18991,9855,3449,30893,17004,9291,3242,23834,14874,8829,22909,20651,9195,
净利润(万元),33076,19525,4153,37237,20549,10332,3201,28222,16221,8408,2974,26446,14550,8012,2751,20756,12700,7501,19888,16856,7805,
净利润(扣除非经常性损益后)(万元),26485,14963,3995,36727,20150,9930,2565,27022,16030,8312,--,26166,--,7699,--,20071,--,7326,19637,16621,7765,
经营活动产生的现金流量净额(万元),-1362,-12069,-22868,30439,-23834,-38348,-24017,26998,-11138,-17472,-17259,62086,851,-18038,-23940,-2768,-44473,-40333,9463,32061,19800,
现金及现金等价物净增加额(万元),-7342,49309,49733,-1602,7909,-9500,-890,-70332,-77650,-62442,-48136,-11581,-39172,-30724,-29726,110320,71523,97034,-10143,20960,17078,
总资产(万元),715840,726626,653217,557010,523064,450043,384903,373837,349664,351197,346547,365460,344000,337738,305211,332432,332909,329946,167292,125618,79264,
流动资产(万元),366657,386700,341513,266489,288043,242382,209589,232522,244316,242181,264076,287965,268784,278713,256487,285447,290726,289326,131865,105454,71838,
总负债(万元),436234,461210,345600,315030,295187,215852,157855,149941,137864,127174,128091,149978,140437,140713,100098,130069,138602,140838,113967,89681,60183,
流动负债(万元),253468,337638,268979,264220,222222,193290,157793,149877,137703,127011,128083,149970,140429,140704,100088,130058,138592,140826,113952,89660,60153,
股东权益不含少数股东权益(万元),279361,265199,307401,241770,227676,234031,226891,223745,211672,223889,218456,215482,203562,197025,205114,202363,194307,189107,53325,35937,19081,
净资产收益率加权(%),12.08,7.31,1.7,16,9.17,4.52,1.4,12.85,7.25,3.82,1.37,12.66,7.17,3.88,1.35,16.24,20.51,13.14,44.77,61.28,51.3,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
