报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,1992-06-30,1991-12-31,1991-06-30,1990-12-31,1990-06-30,
净利润(扣除非经常性损益后)(万元),-667,-2752,2209,9535,12352,6421,1037,5283,4887,2009,--,3022,--,1204,--,5142,--,3187,--,3922,--,3581,--,7369,--,5241,0,12422,--,9233,--,20163,0,8787,--,17807,0,8281,0,16754,0,6924,0,14390,0,5816,0,11460,0,5703,0,11146,7606,5390,--,4928,4626,12584,6217,3656,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-6784,-25625,-36321,82587,19025,-6910,-8022,73190,41506,8916,2731,-14432,-30385,-24252,-22485,17011,-46263,-46662,-39891,20710,-34264,-24303,-46382,12328,-33427,-28320,-43350,-10648,-29982,-17307,-20093,16750,-25025,5394,-11185,37060,-11998,10974,-11731,44823,-17170,-13124,511,21881,-17325,-15593,383,12585,734,10468,1915,23433,0,-17813,--,56033,5533,645,-5308,-11176,-15448,-6821,-3371,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-35974,-45329,-72559,-20632,-53398,-36756,-37794,6256,-23431,-13408,-13940,-43557,-52454,-41890,-27580,-55703,-142912,-130746,-50995,117890,107162,6822,11409,2075,14344,34928,6713,-47203,-20721,-19831,-21785,29870,18344,54922,59252,-5065,14352,-4598,22343,-4146,5437,-9064,1137,-5978,-49271,-25690,3753,77277,34964,26,-7566,-16929,0,-23121,--,47039,-14423,21128,1861,14626,6012,-3380,-2107,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
总资产(万元),906836,892093,856777,917610,667322,633305,610763,637228,643242,625687,631412,652565,628438,627142,615465,627790,674508,675503,673903,699583,722043,584837,597196,562290,574575,577250,532808,504908,549492,545865,536995,532833,525393,494798,486929,423663,484843,400114,390818,353550,389959,348524,349655,341458,338182,326984,321855,305934,307902,217280,216747,202199,222679,241391,243249,239097,140031,130875,104932,80694,94641,100437,80377,78707,69512,69555,59288,55465,49633,42961,27233,14655,12391,10917,2059,1903,1735,2026,1105,
流动资产(万元),423389,413434,392689,457995,319131,283681,262358,288971,296339,307473,312858,338113,323058,321945,311130,327379,379332,383838,386140,424465,443768,312379,326915,297140,316818,319834,280040,260245,330269,331901,332496,339241,359192,341053,338696,270073,349399,328969,321149,284317,324295,282607,292672,286755,288862,281550,275689,258809,268855,185876,--,--,0,--,203227,0,0,0,0,0,75543,74400,53112,57546,46022,46865,40363,40234,32256,32943,17251,7598,5776,4137,1040,930,791,1226,323,
总负债(万元),551764,534325,500703,564195,222821,192723,176116,203791,210904,193666,200479,223289,202876,201862,191339,204383,256439,258080,260931,289002,324961,291973,305002,273241,290204,291802,248399,221910,270005,264326,260564,261117,260206,234786,229389,228032,293926,214424,207306,174290,215057,179685,182228,177755,178770,173346,170765,157857,162529,136396,141300,128924,152824,173978,180460,177210,77906,74770,58414,41501,56688,63327,45009,44761,34906,36917,29274,30872,26663,20526,6314,5577,4105,3036,338,269,161,481,558,
流动负债(万元),508336,499976,463893,532202,208116,177990,161355,191031,198308,186841,193626,219688,195383,194827,184376,197393,235414,235937,238651,273694,300524,267057,279347,247104,264647,266085,227075,201341,248808,254190,254888,259168,252183,226575,221175,219775,282627,209090,201910,169524,209491,174119,176597,172123,173296,167670,165065,156119,160372,135211,--,--,0,--,179521,0,0,0,0,0,56688,63327,45008,44759,34899,36910,29264,30862,26650,20513,6314,5577,4105,3036,338,269,161,481,558,
股东权益不含少数股东权益(万元),354792,357468,355774,353111,444500,440583,434647,433437,432338,432020,430933,429276,425562,425281,424127,423407,418069,417423,412972,410581,395031,290798,290201,286957,282225,283285,282216,280764,277368,277421,273057,268074,262857,257647,255247,193336,188529,183465,181321,176982,172876,166735,165544,161590,157122,151137,148723,145681,143287,78943,73998,71660,66607,64387,59838,58706,57433,51743,45554,39192,37831,35260,33372,31750,30131,28529,26683,23435,22870,22145,20826,8986,8286,7881,1722,1635,1575,1545,547,
净资产收益率加权(%),0.61,0.08,0.75,6.75,3.01,1.63,0.28,1.63,1.36,0.67,0.39,1.89,1,0.43,0.17,3.65,2.35,1.67,0.61,7.07,2.44,1.94,1.15,3.47,--,2.26,0,4.53,--,3.4,--,8.23,0,3.69,--,9.95,0,4.64,0,10.17,0,4.33,0,10.4,0,3.71,0,13.45,0,0,0,19.79,0,0,--,18.76,11.29,27.48,0,0,--,10.75,--,--,--,0,0,0,0,0,0,0,--,--,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
