报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2001-03-31,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),-0,-0,-0,0.03,-0.13,-0.11,-0.03,-0.22,-0.1,-0.06,-0.01,0.05,0.02,-0.2,-0.03,-0.67,-0.09,-0.03,-0.01,-0.3,0,0,0,0.01,0.01,0.01,0,0.03,0.16,0.1,0.08,0.32,0.3,0.16,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.15,2.73,2.48,2.34,3.09,2.77,2.8,2.8,3.1,3.11,3.13,3.14,3.14,3.14,3.15,3.13,3.28,3.21,3.86,3.83,3.7,3.56,3.48,3.38,2.61,2.45,2.16,2.1,2,1.87,2.15,2.04,2.04,1.91,1.73,1.63,2.18,2,1.83,1.7,1.56,1.53,1.46,1.39,0.29,0.28,0,0.38,1.04,1.05,1.57,1.58,1.66,1.55,2.05,2.15,1.51,1.39,1.19,1.03,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.11,0.02,0.09,-0.21,-0.22,-0.03,-0.08,0.21,0.1,-0.08,-0.08,-0.1,-0.16,-0.1,-0.09,-0.36,-0.1,0.07,0.01,0.26,0.11,0.16,0.02,0.1,0,0,0,0.17,0,0,0,0.02,0,0,0,1.18,0,0,0,0.38,0,0.35,--,0.58,--,-0.17,0,0.37,0.05,0.36,0.1,-0.66,--,--,--,--,--,--,--,--,
主营业务收入(万元),33291,22412,10376,49943,33467,22165,10958,50653,35311,23452,14237,57682,39351,27458,12423,51469,36260,23662,12042,46050,32392,20343,9222,42809,30139,19181,9169,46567,36403,26743,12972,52534,40451,28524,11938,47841,36157,24406,10031,44753,34046,23874,11902,42024,33722,23725,11729,39581,25817,17318,5706,24652,17101,11882,4969,3038,3740,2201,1162,12416,8152,14659,10933,14847,9213,20002,9057,23115,8780,21207,25191,13206,
主营业务利润(万元),3529,2587,1212,6947,5025,2478,1866,8273,5449,3900,2154,7025,4591,3401,3661,9821,9037,6228,3583,11192,7375,4696,2539,11513,8049,5554,3120,15120,12158,8234,4262,18696,16000,11088,--,19957,15634,9750,4061,22139,18083,12765,7180,26534,22002,15680,7759,26259,17003,11007,3281,14266,9522,6826,2962,1657,95,40,-24,153,33,397,927,2685,1508,1762,913,1779,559,1206,685,--,
营业利润(万元),-331,-318,-50,833,-4030,-3752,-912,-6224,-2990,-1864,-416,2874,1296,-4906,-622,-19656,-2528,-1033,-184,-9219,-417,-342,46,374,45,103,77,-855,4016,2338,1467,8636,7283,4062,1960,8282,6826,3898,1214,6877,6077,3753,1724,7548,6420,4466,2057,7245,5976,3974,1357,4473,2746,2267,938,1430,0,-1407,-362,-4042,-330,-2990,-7,-116,288,1762,0,1887,602,1315,1000,--,
投资收益(万元),526,519,-4,5693,-26,8,55,-137,-13,-6,61,17698,11415,213,39,321,32,31,31,1079,1092,1085,9,41,21,21,1,49,312,30,0,1030,167,147,147,144,137,114,8,27,25,17,8,-223,75,67,58,33,25,17,8,32,21,14,7,-123,-16,-16,0,-16,0,-98,-16,79,0,10,24,0,17,-24,74,--,
营业外收支净额(万元),-5,37,15,39,-39,91,-55,-179,48,45,40,-201,68,54,1,-4223,46,41,43,510,497,430,0,383,205,58,58,427,--,534,--,546,--,--,--,-26,0,0,-2,366,0,0,0,123,0,0,0,-93,0,0,0,-50,-36,-20,0,1142,-70,0,-1,-3292,0,-182,0,--,0,0,20,0,--,-8,--,--,
利润总额(万元),-336,-280,-35,873,-4069,-3662,-967,-6403,-2943,-1819,-376,2673,1364,-4852,-620,-23879,-2483,-992,-141,-8709,81,88,46,756,250,161,135,-428,4986,2872,1937,9182,7320,4060,1956,8400,6980,4027,1220,7270,6380,3887,1733,7448,6384,4268,2117,7186,5980,3897,1404,4456,2730,2260,949,2529,-1185,-1489,-363,-7346,-313,-3235,11,268,309,2087,1015,2084,620,1283,1062,--,
净利润(万元),-35,-16,-31,962,-3637,-3284,-962,-6258,-2998,-1846,-430,1481,692,-5707,-721,-19318,-2504,-1000,-166,-8613,23,63,26,293,219,149,137,757,4742,2748,1811,7764,7105,3811,1795,7946,7038,4127,1318,7848,6377,3974,1808,7352,5255,3493,1734,7118,5836,3874,1424,3354,1707,1400,683,2454,-984,-1125,-255,-7181,-194,-2893,78,215,227,1888,753,1364,514,1094,882,1049,
