报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
基本每股收益(元),0.15,0.1,0.05,0.07,0.04,0.03,0.01,0.01,-0.07,-0.08,-0.08,-0.08,0.11,0.13,0.05,0.29,0.3,0.23,0.24,0.82,0.78,0.55,0.24,0.87,0.65,0.23,0.58,0.3,
每股净资产(元),4.02,3.97,3.93,3.88,3.86,3.84,3.84,3.82,3.75,3.74,3.73,3.81,4.01,4.03,4.06,4,4,3.94,9.5,9.46,9.28,12.08,2.98,2.74,--,0,1.87,1.46,
每股经营活动产生的现金流量净额(元),-0.07,-0.05,-0.11,-0.04,0.06,-0.22,-0.07,-0.18,-0.3,-0.26,-0.16,-0.21,-0.44,-0.25,-0.27,-0.32,-0.44,-0.27,-0.59,-0.23,-0.46,-0.08,-0.28,0.91,--,0.12,0.61,-0.1,
主营业务收入(万元),67933,44294,20617,85670,57515,36798,15651,70367,48336,30010,12257,60594,51645,36903,17103,73700,60610,42788,19564,58783,46233,31512,13810,59918,44227,13697,57543,41064,
主营业务利润(万元),16152,10959,4977,18861,12081,7505,3301,12678,7725,4130,1213,11202,11748,8848,3661,17215,15130,10609,4491,13745,11635,8008,3680,13776,9939,2921,11358,7925,
营业利润(万元),3331,2420,1157,1481,965,587,293,-643,-1867,-1974,-1771,-2353,2670,2949,1263,6849,7376,5704,2388,4797,5548,4103,1777,6669,4897,1461,4779,2758,
投资收益(万元),-22,--,--,--,--,--,--,--,--,--,--,7,7,7,7,--,--,--,--,13,--,0,0,10,10,0,9,101,
营业外收支净额(万元),254,84,57,269,102,92,58,952,297,143,36,268,128,113,128,351,-3,-13,-1,1689,46,28,28,783,729,518,0,0,
利润总额(万元),3586,2504,1214,1750,1068,679,351,309,-1570,-1831,-1734,-2086,2799,3062,1391,7201,7373,5691,2386,6486,5594,4131,1804,7453,5626,1979,4973,2811,
净利润(万元),3047,2084,982,1397,901,624,265,255,-1377,-1578,-1728,-1724,2371,2643,1145,6044,6254,4859,2016,6027,5409,3468,1511,5449,4093,1432,3535,1778,
净利润(扣除非经常性损益后)(万元),--,2014,--,1176,--,546,--,-554,--,-1700,--,-1955,--,2538,--,5743,--,4870,--,5374,--,3442,1485,4863,--,1043,3347,1627,
经营活动产生的现金流量净额(万元),-1396,-1038,-2310,-779,1154,-4694,-1535,-3667,-6289,-5492,-3430,-4399,-9236,-5128,-5681,-6645,-9215,-5566,-4967,-1914,-3826,-495,-1752,5692,749,773,3840,-481,
现金及现金等价物净增加额(万元),-2746,-2329,562,-3656,-5141,-3263,-3494,-1450,-3423,-8156,-1252,-10499,-9652,-8616,-5308,-16118,-13303,-4103,-1539,34929,35157,58111,-307,2917,3108,-103,-674,380,
总资产(万元),200043,198239,196976,187584,184309,175166,162482,160726,157645,142943,139989,134479,140466,139053,134628,133511,131617,137794,130738,119725,116754,131974,63688,61129,--,0,46791,41438,
流动资产(万元),117132,114973,113916,105108,116141,112489,100707,99929,99764,85276,88159,82913,96864,96181,91258,90972,98115,106686,102433,92314,89663,109288,42706,40996,--,--,36071,32052,
总负债(万元),115512,114563,114187,105765,102949,94063,81485,80016,78522,64050,61352,54091,56052,53096,47999,48022,45968,53555,50760,40092,38633,55793,44451,43437,--,--,34583,33983,
流动负债(万元),96581,96663,92793,85527,81581,73189,64220,66126,63475,57988,57881,53296,55627,52671,47614,47350,45705,53293,50569,39901,37237,44444,33102,32088,--,--,33424,33552,
股东权益不含少数股东权益(万元),83976,83009,82112,81126,80621,80339,80187,79919,78334,78129,77979,79707,83731,84252,84839,83699,83661,82266,79422,79079,77541,75600,18680,17169,--,0,11720,7292,
净资产收益率加权(%),3.69,2.54,1.2,1.74,1.12,0.78,0.33,0.32,-1.74,-2,-2.19,-2.12,2.83,3.13,1.36,7.46,7.71,6.02,2.52,12.52,--,18.35,0,37.72,--,0,37.45,28.04,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
