报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),0.05,0.06,0.02,0.19,0.21,0.12,0.02,0.04,0.03,0.04,0.02,0.05,0.08,0.12,0.04,0.26,0.13,0.27,0.07,0.61,0.33,0.27,0.47,0.26,0.35,0.34,
每股净资产(元),1.9,1.96,1.92,1.81,1.74,1.66,1.55,1.53,1.53,1.55,1.53,1.51,1.5,3.04,2.95,2.92,2.8,6.12,5.94,2.56,2.27,2.22,1.95,--,1.92,1.65,
每股经营活动产生的现金流量净额(元),0.16,-0.03,-0.19,-0.58,0.27,0.07,-0.15,-0.07,0.26,0.42,0.11,-0.12,0.3,0.66,0.29,-0.4,0.25,0.46,0.24,-0.09,-0.09,-0.03,0.57,0.39,0.44,1.06,
主营业务收入(万元),56303,33918,16934,80916,64161,42199,11973,60206,43400,31415,14928,45821,30189,22277,12301,47094,31575,23604,10676,41818,25878,17296,30416,18665,27737,28580,
主营业务利润(万元),7102,5124,2178,13979,13322,8297,1904,9063,5979,4987,2556,7708,5512,5148,2133,9636,6045,4659,1637,8916,5427,3796,6312,3860,4901,4866,
营业利润(万元),1682,1836,1001,7717,9283,5465,748,1886,1232,1885,1123,2204,2160,2793,882,5910,3143,2720,588,4939,2629,2209,3498,2035,2338,2186,
投资收益(万元),243,--,--,203,203,203,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,7,7,-52,56,
营业外收支净额(万元),918,941,1,1196,1106,508,8,-12,205,-0,-22,66,36,-1,-0,2,1,0,0,2,2,-1,180,37,-6,87,
利润总额(万元),2600,2777,1001,8913,10389,5973,756,1874,1437,1885,1101,2270,2196,2793,882,5912,3144,2720,588,4941,2631,2208,3678,2072,2332,2272,
净利润(万元),2509,2695,805,8770,9973,5700,743,1748,1367,1850,1101,2305,2194,2804,882,5838,3093,2670,588,4912,2617,2194,3677,2072,2332,2272,
净利润(扣除非经常性损益后)(万元),--,1755,--,7574,--,5192,--,1760,--,1850,--,2238,--,2805,--,5836,--,2670,--,4910,2615,2196,3490,2100,2390,2369,
经营活动产生的现金流量净额(万元),7651,-1555,-9144,-27133,12483,3294,-6880,-3173,12237,19574,5203,-5655,13915,15424,6727,-9306,6001,4931,2562,-706,-684,-247,4586,3164,2445,4584,
现金及现金等价物净增加额(万元),9426,4848,-1290,-6297,5609,-1934,-1670,2380,3312,13716,9354,-10097,1059,3646,-3813,16055,30547,33353,29757,-52,590,-554,1801,67,-204,27,
总资产(万元),162273,165736,174014,148295,111933,109719,111844,111972,93311,83544,90661,82488,73712,73300,70360,78571,73256,73941,72804,39641,35975,32743,34116,--,25766,32307,
流动资产(万元),110806,112087,120498,99969,70542,69259,70524,71838,54350,55271,62155,54260,46651,46753,44038,53840,50475,53384,53676,21281,20107,17302,20109,--,14866,23202,
总负债(万元),67777,68636,78612,58178,25084,26815,33948,38737,21403,10735,18601,11529,2864,1841,824,9917,7285,8455,9249,19151,17780,14971,18538,--,15101,25191,
流动负债(万元),65448,65638,75585,56579,25084,26815,33948,38737,21403,10735,18601,11529,2864,1841,824,9917,7285,8455,9249,19151,17780,14971,18538,--,15101,25191,
股东权益不含少数股东权益(万元),89390,92236,90436,85344,81751,77936,72979,72236,71908,72809,72060,70959,70848,71459,69536,68654,65970,65486,63555,20490,18195,17772,15578,--,10665,7116,
净资产收益率加权(%),2.75,2.95,0.94,11.99,12.91,7.49,1.02,2.43,1.91,2.57,1.54,3.3,3.15,4,1.27,9.95,14.27,11.3,1.68,27.24,--,13.16,27.17,--,28.16,31.68,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
