报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,
基本每股收益(元),0.19,0.03,-0.05,0.58,0.42,0.22,0.07,0.79,0.8,0.68,0.4,1.53,1.29,0.99,0.43,1.34,1.19,0.74,0.31,0.86,0.66,0.4,0.38,1.05,0.88,0.68,0.44,1.81,1.76,1.4,1.2,1.21,0.95,0.58,0.27,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,5.75,--,5.12,4.82,4.42,3.98,3.83,3.38,2.95,2.73,2.53,2.38,4.44,4.05,3.89,3.69,6.78,6.36,6.32,5.98,10.67,5.11,4.81,4.43,4.63,4.27,4.07,3.9,4.05,3.89,3.63,3.47,3.48,3.39,3.3,3.23,3.31,3.23,3.2,2.31,0,2.07,0,1.81,1.54,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.61,--,1.63,0.9,0.22,1.62,1.41,0.96,0.15,1.38,1.17,0.6,0.83,1.63,1.36,0.54,-0.1,3.22,2.09,1.24,2.08,1.33,-0.07,0.46,0.16,1.81,0,0,0,1.07,0,0,0,0.31,0,0,0,0.5,0,0,0,0.45,0,0,0.49,
主营业务收入(万元),3218170,1968421,835214,4579427,3495739,2468645,1046011,4616776,3750745,2803375,1334663,5022844,3919947,2535576,1289966,3941481,3143338,1983165,790578,3151470,2427811,1747132,596529,2336010,1542236,1045802,592304,1987312,1660339,1092771,607981,992961,579034,298431,187999,356194,227891,151575,83544,380319,285919,224922,110174,154107,53071,17896,8661,32306,24886,16837,12405,28318,13306,24978,22005,
主营业务利润(万元),195580,109316,44706,329006,241687,158237,72836,356164,301490,228800,126702,499539,395664,283134,121820,441472,337458,209923,91032,302531,214919,135453,64024,205921,151125,104549,44533,173475,138537,106170,53025,66235,44700,29854,15034,47082,33210,22775,10079,33750,23808,14216,5775,19494,13137,8957,4128,14439,11607,7662,3087,12533,5835,11081,9916,
营业利润(万元),42316,8718,-10340,113785,80326,43171,12562,149238,151801,130156,76200,295805,253615,194906,84373,271800,235342,145884,61478,179077,134383,82185,37721,108710,92211,69258,22969,90149,86436,69773,31062,37479,29234,18196,8550,25551,16772,11911,4914,15564,10828,6000,2159,8949,6576,4811,1883,6034,4940,3618,1007,4390,1936,4151,4073,
投资收益(万元),10451,13009,7151,-5890,-1274,1647,665,6841,-3541,-2486,-59,5031,4130,3844,5261,260,752,1339,1286,-22,650,-405,-414,2001,626,-258,-2002,4650,5472,845,122,3609,3538,1624,-56,-328,86,116,-66,125,-49,-41,-50,89,1,3,-6,31,20,32,0,-29,-49,-58,--,
营业外收支净额(万元),130,188,920,1033,324,109,168,-1088,416,434,91,-4289,-146,-221,-140,-2562,-117,146,87,-266,-923,-458,-290,690,-1187,8,-94,-574,--,-802,--,-725,--,--,-33,-1466,0,0,0,-422,0,0,0,-52,0,0,0,-487,0,0,0,0,0,0,-81,
利润总额(万元),42446,8906,-9420,114818,80650,43279,12730,148150,152217,130590,76291,291516,253469,194685,84233,269238,235225,146030,61566,178811,133460,81727,37431,109400,91024,69266,22876,89575,86005,68971,31001,36754,28801,17999,8517,23758,16477,11880,4780,15267,10694,5884,2108,8986,6538,4784,1874,5578,4905,3618,945,4254,1814,3991,3991,
净利润(万元),27643,4810,-6849,83179,59143,31198,9307,112700,113241,96742,57389,217115,183567,140563,61663,190244,169194,104896,44289,122304,93332,57182,26806,74582,62613,48525,15533,63681,62340,49546,21379,19284,15202,9261,4366,12822,8114,5540,2541,8745,5852,3359,1396,5810,4324,3184,1246,3749,3294,2388,803,2676,1170,2616,2663,
净利润(扣除非经常性损益后)(万元),27579,4682,-7522,81335,58887,31098,9168,113428,112913,96406,--,220784,--,140762,--,192245,--,104812,--,122693,--,57565,--,74536,--,48514,0,66471,0,50140,0,19771,0,9393,--,13185,0,5618,0,8851,0,3408,0,5834,0,3205,0,4069,0,2410,0,0,1263,0,--,
