报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.49,0.19,0.18,0.7,0.5,0.34,0.17,0.79,0.58,0.43,0.37,1.56,1.08,0.68,0.22,0.97,0.79,0.44,0.62,1.19,1.57,
每股净资产(元),--,--,--,--,--,--,--,--,--,6.27,--,--,8.68,8.28,8.12,7.81,2.96,2.61,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.78,0.62,0.51,0.37,0.22,0.26,0.28,1.22,0.59,
主营业务收入(万元),122793,63298,30435,73130,44942,28379,14525,60538,40807,27539,16426,61628,42109,25501,10203,47425,35032,19797,28005,20936,17860,
主营业务利润(万元),38665,16813,7510,21723,13891,8982,4361,22316,15448,10940,6598,26589,18892,11879,4025,17109,12940,7431,10280,7966,6588,
营业利润(万元),22303,8537,3838,14109,10188,7029,3348,15959,11504,8805,5051,21538,14957,9400,2892,11785,9382,5234,7352,6524,5063,
投资收益(万元),222,179,90,1703,990,570,262,374,271,140,--,--,--,0,--,--,--,--,2,--,--,
营业外收支净额(万元),403,378,284,450,312,258,195,613,618,218,175,251,268,245,239,107,67,59,35,-63,75,
利润总额(万元),22706,8915,4123,14559,10500,7288,3543,16572,12122,9024,5226,21789,15225,9645,3131,11892,9449,5294,7387,6461,5137,
净利润(万元),18332,6992,3341,12618,8965,6175,3053,14255,10475,7706,4451,18675,12937,8191,2658,9009,7086,3970,5549,4823,3816,
净利润(扣除非经常性损益后)(万元),17679,6471,3166,10389,8351,5592,2887,12614,9948,7520,4302,17413,--,7983,--,8929,7036,3925,5522,4886,3761,
经营活动产生的现金流量净额(万元),8360,5637,4239,19789,14292,10636,2962,16695,16954,15111,6205,13538,9353,7381,6124,4405,1979,2370,2555,4892,1175,
现金及现金等价物净增加额(万元),23901,80531,10628,-30412,-4150,1713,-340,-6794,2464,3102,-6304,3747,2168,1854,5488,57481,-3751,-2691,947,1426,1138,
总资产(万元),322631,307022,233178,233528,150847,141781,145363,143331,135365,127992,128398,121676,115439,105892,102606,102495,42297,38758,31685,19644,14357,
流动资产(万元),194770,188941,118477,116699,111605,109240,114485,113359,109441,107581,108584,102130,97129,89479,87163,87330,27246,24302,18970,14724,11853,
总负债(万元),99421,95600,100989,103670,23231,18140,22738,23915,19701,15130,13925,11795,11296,6494,5142,8784,15676,15253,10170,4850,3886,
流动负债(万元),90088,86316,91436,94153,19240,14084,18675,19824,15582,15109,13905,11775,11276,6474,5122,8764,15655,15233,10150,4850,3886,
股东权益不含少数股东权益(万元),221591,209753,130366,128000,126386,123599,122364,119312,115545,112787,114509,109881,104143,99397,97464,93711,26622,23505,21515,14794,10471,
净资产收益率加权(%),10.12,5.3,2.54,9.96,7.24,5.04,2.53,12.48,9.27,6.82,3.94,18.3,12.98,8.33,2.76,30.06,--,18.17,30.15,37.44,49.16,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
