报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),0.29,0.11,0.05,0.2,0.16,0.21,0.08,0.3,0.24,0.12,0.03,0.38,0.36,0.23,0.14,0.64,0.49,0.32,0.11,0.8,0.63,0.39,0.83,0.6,0.72,0.31,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,5.71,5.69,5.56,8.44,8.3,8.12,7.95,8.09,2.93,2.76,2.52,2.31,0,1.65,0.86,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.07,0.06,-0.39,0.72,0.3,0.1,-0.39,0.44,0.59,0.17,0.73,0.56,1.02,0.23,
主营业务收入(万元),193924,126751,47887,198783,146796,95311,48535,198992,143741,87263,40125,176875,130173,81835,37797,149157,105343,60973,26602,114974,83889,53580,105623,74393,90478,57552,
主营业务利润(万元),26902,14465,7187,28126,20604,13069,6534,23498,17052,10362,4823,21407,16331,10497,4878,18933,13673,8409,3645,16374,12174,7653,16325,12351,13581,7468,
营业利润(万元),10837,4165,1973,8005,5952,3736,1545,4280,3524,1780,510,6537,5900,3700,1697,6681,4899,2965,1095,6915,5497,3356,6749,5308,6278,2539,
投资收益(万元),1505,632,53,86,26,129,71,235,118,107,--,142,32,10,--,115,-3,-3,0,-46,-25,-21,-38,-17,-32,0,
营业外收支净额(万元),183,152,29,125,204,132,7,733,513,135,127,258,314,251,16,309,86,88,58,95,86,68,212,90,73,-30,
利润总额(万元),11020,4317,2001,8130,6156,3868,1552,5013,4037,1914,636,6796,6215,3952,1714,6990,4985,3053,1153,7010,5583,3424,6961,5398,6351,2508,
净利润(万元),8900,3465,1519,6102,4842,2969,1197,4212,3326,1627,437,5390,5006,3248,1336,5728,4114,2501,938,5630,4440,2701,5837,4234,5056,2204,
净利润(扣除非经常性损益后)(万元),8449,2912,1400,5415,4405,2642,1198,3611,2906,1519,336,5195,--,3044,--,5323,--,2420,--,5515,4354,2616,5652,4144,4719,1421,
经营活动产生的现金流量净额(万元),10310,-14359,-5912,-963,-7198,-4176,-7274,-1720,-2080,-4970,-5430,6507,937,792,-3659,6796,2841,972,-3630,3107,4098,1161,5143,3895,7170,1634,
现金及现金等价物净增加额(万元),13409,15803,16099,-13652,-13840,-14599,-14352,-14681,-30572,-30652,-30636,8384,3819,8464,14450,27654,46679,47105,46735,-2877,-1269,-1778,2467,628,6995,-135,
总资产(万元),152924,140338,155652,99772,101997,95532,98980,101023,99400,99890,96206,95936,94891,91371,93393,92337,89804,87052,86852,36203,34222,30430,29633,0,20018,12554,
流动资产(万元),88430,84055,108834,54225,58873,54740,61808,64207,64724,67364,66183,67392,70355,69704,72944,73175,72743,71615,72645,22191,23457,20195,21964,--,14943,8762,
总负债(万元),62494,56162,70928,16873,20402,13184,15602,18869,18130,16103,13627,13827,12949,11223,12445,12778,11904,10827,9565,14398,13605,11589,12298,--,7709,6535,
流动负债(万元),61907,55767,70605,16540,20052,12897,15298,18562,17845,15950,13475,13827,12941,11222,12445,12778,11904,10827,9535,14392,13551,11522,12263,--,7679,6505,
股东权益不含少数股东权益(万元),86800,81365,82521,81002,79622,80690,81738,80541,79655,82185,80995,80558,80174,78416,79324,77988,76373,74761,76018,20537,19347,17608,16157,0,11575,6019,
净资产收益率加权(%),10.59,4.24,1.86,7.51,5.93,3.64,1.48,5.23,4.09,2,0.54,6.84,6.32,4.1,1.7,8.58,6.48,4.37,2.39,31.4,25.51,16.2,42.74,32.57,56.94,31.12,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
