报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.01,0.01,-0.07,0.02,-0.05,-0.08,-0.06,-0.21,-0.1,-0.06,-0.05,0.01,-0,0.01,-0.02,0.12,0.13,0.13,0.01,0.09,0,-0.01,-0.03,0.1,0.11,0.1,-0.05,-0.21,-0.07,0.03,0.03,0.22,0.14,0.09,0.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,2.19,2.14,2.14,1.63,1.61,1.67,1.72,1.75,1.7,1.65,1.65,1.9,2.06,1.9,1.91,1.78,1.51,2.06,2.21,2.19,6.22,2.81,2.77,2.73,2.61,2.51,2.48,2.47,2.52,2.83,2.9,3.09,3.13,3.12,3.16,3.34,3.3,3.3,3.24,3.19,3.16,3.15,3.13,3.13,3.06,3.08,3.29,3.73,3.42,3.32,3.14,3.03,3.18,2.99,1.63,1.83,1.56,1.4,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.07,0.01,0.03,-0.13,-0.15,-0.16,-0.11,0.01,0.06,0.05,0.01,0.04,0.06,0.1,0.07,-0.12,-0.09,-0.06,-0.02,0.17,0.2,0.07,0.02,0.41,0,0,0,0.03,0,0,0,0.22,0,0,0,0.21,0,0,0,0.32,0,0.13,--,0.13,0.16,-0.34,0.08,0.56,0.34,0.45,0.15,--,--,--,--,--,--,
主营业务收入(万元),57628,31701,14642,72257,55239,37630,20807,78487,59150,37815,20234,86659,64363,45025,25009,96630,74363,46042,21517,84882,60245,39679,20796,78412,54792,36354,16514,75363,59249,42591,20597,84020,56263,40100,24148,81270,60137,39785,18806,52097,38458,25751,14885,59907,45346,30308,15158,66657,48405,32495,18470,55833,40704,26261,13120,51039,27547,57376,32991,60132,31517,53263,26898,54168,26073,58338,48699,38502,42679,
主营业务利润(万元),5171,1286,-57,3710,2036,985,-904,2107,1567,1347,576,5893,6765,3640,1567,11136,9184,7618,3761,8595,4127,2074,281,6173,2369,-17,-1921,-849,2874,3922,3816,16298,10588,7312,--,10427,5795,2509,-209,3000,3192,2323,961,8504,6129,5108,2768,14883,12516,8523,4069,12794,9887,6188,2601,5512,2970,11011,6253,14763,8403,13441,8397,14186,6980,13818,16061,11740,14643,
营业利润(万元),1661,468,-5093,-4446,-3272,-5654,-4216,-16517,-7563,-4708,-3406,1249,-374,356,-1472,7183,8621,8506,603,3717,-811,-911,-1986,8441,7379,6391,-3384,-13962,-4441,1889,1675,8192,4391,2881,1865,1153,-349,-1298,-1757,-9029,-5065,-2724,-1473,625,103,1259,843,6597,6083,4100,1891,3502,3244,2056,1150,959,62,4812,3413,10184,6220,11658,7802,14178,0,13818,16061,11740,14643,
投资收益(万元),12175,12175,264,9716,6580,1036,1039,927,602,46,--,11247,3438,3241,514,7647,7445,6893,4,8251,1622,1616,0,16166,8697,8692,1,2042,2036,2038,24,-0,-9,-14,-9,1518,0,0,0,0,0,0,0,60,60,60,0,60,60,60,0,603,603,603,0,893,893,160,160,--,0,4,4,188,0,0,--,--,--,
营业外收支净额(万元),474,452,111,5594,33,9,-9,251,138,133,-43,294,36,28,18,895,305,265,283,1928,868,291,76,-754,-29,38,9,171,--,38,--,-303,--,--,--,-14,0,0,0,-5783,0,0,0,9,0,0,0,-109,0,0,1,-165,-80,-80,0,8,2,-167,0,3,0,0,0,0,350,0,--,--,--,
利润总额(万元),2136,921,-4981,1148,-3239,-5645,-4225,-16266,-7425,-4575,-3449,1543,-338,384,-1454,8078,8927,8771,886,5645,57,-620,-1909,7686,7350,6429,-3376,-13791,-4323,1927,1736,7889,4499,2981,1874,2764,-321,-1293,-1753,-14812,-5049,-2713,-1465,695,168,1319,843,6651,6141,4151,1891,3941,3767,2579,1150,1859,956,4804,3396,10187,6223,11650,7808,14719,7330,13818,16061,11740,14643,
净利润(万元),1079,379,-5122,1439,-3377,-5796,-4226,-15875,-7462,-4593,-3438,781,-235,423,-1371,7363,8432,8454,544,5626,94,-580,-1913,6585,7152,6237,-3376,-13573,-4313,1959,1739,7172,4519,3002,1870,2762,-317,-1289,-1750,-14812,-5049,-2713,-1465,987,646,1662,1136,4523,4487,2808,1267,2956,2832,2036,771,2411,1778,3210,2328,8787,5290,9903,6637,12511,6230,11118,13361,9040,11943,
净利润(扣除非经常性损益后)(万元),-11325,-12013,-5190,-13201,-9375,-6476,-4910,-16124,-7956,-4759,-3395,-7714,--,-2015,--,1091,--,1309,--,-2909,--,-873,--,-8451,--,6199,0,-13743,0,1921,--,5988,0,2990,0,537,0,-1996,0,-14832,0,-2768,0,635,0,1662,0,4527,0,2813,1267,3072,2886,2090,--,1485,1041,3321,2345,8787,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-49463,-11280,-3597,8212,-8212,-5346,-3454,-12437,-12968,-10117,-6563,-7400,-4950,353,1690,-8475,-9667,-10400,-7016,529,3775,3118,682,2643,3919,6264,4143,-7439,-5591,-4050,-1352,5494,6351,2248,498,13187,4523,6741,1564,1095,-1989,-3715,-4015,7158,7983,4903,785,6774,8165,5337,4224,10222,0,4178,--,4146,5172,-10804,2707,16462,9988,13381,4472,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-2452,6274,2965,9164,44913,36164,38720,-51129,-41373,-40258,-11564,63879,41778,52756,-732,-6362,-5007,-1513,-6758,8432,7912,11467,437,1085,9468,5292,-1201,-784,1260,-1782,3068,-3504,1077,-2663,-5238,3688,924,2007,1674,-13783,-4901,-5482,2090,2482,5782,3210,3465,1042,4952,4544,15852,6305,0,3907,--,-9390,-5954,4233,5786,8388,6875,-25925,-9025,--,--,--,--,--,--,
