报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.11,0.08,0.03,0.16,0.11,0.08,0.03,--,0.08,0.06,0.03,0.11,0.09,0.07,0.03,0.2,0.16,0.15,0.05,0.27,0.2,0.15,0.05,0.26,0.19,0.14,0.06,0.32,0.25,0.2,0.07,0.35,0.25,0.18,0.09,--,--,--,0.42,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.7,4.69,5.61,5.57,5.51,4.53,4.45,4.4,4.32,4.27,4.25,4.19,4.12,4.09,4.85,4.79,4.71,4.23,4.22,4.15,4.05,3.98,4,3.87,3.78,3.05,2.9,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.98,-0.84,-1.36,0.26,-1.16,-1.1,-1.14,0.51,-0.89,-0.61,-1.14,0.94,-0.3,0.06,-0.33,-0.38,-0.84,-0.62,-0.91,0.3,-0.63,-0.68,-0.54,0.17,0,0,0.42,0.34,0.64,
主营业务收入(万元),416863,265094,140688,600245,374334,247969,137314,539765,359685,247408,136733,451206,327023,216418,114416,402394,311316,218947,113692,393016,288272,198136,107975,323287,225851,151503,77719,236359,175229,124576,56617,220201,162106,111537,56881,200004,134713,86875,173382,147358,130449,
主营业务利润(万元),41073,28480,11533,49095,32634,23744,11143,46192,29862,19889,7240,32099,22586,14234,6114,25844,21689,17045,7732,30098,21383,14167,5666,24172,16936,11773,4768,20155,16328,11477,4804,16636,11745,7370,--,16328,11493,7988,14621,13823,12873,
营业利润(万元),8759,6205,2106,11854,8399,6043,1610,9571,5201,4406,1821,7250,5214,4701,1616,7333,6631,6130,2326,11132,7892,5895,2109,10093,7346,5392,1836,10026,7705,5922,2095,8624,6740,4654,2296,8259,5757,4171,6965,6868,6015,
投资收益(万元),352,195,--,7069,7186,3783,0,1064,17,10,165,765,569,388,186,841,2074,3,--,1,2,2,--,502,501,1,--,1497,0,0,0,0,-0,-0,0,0,0,0,0,0,0,
营业外收支净额(万元),547,257,82,515,419,296,224,431,210,71,92,-24,411,49,18,382,-315,-225,-93,50,37,110,-8,117,20,18,-6,-55,--,-203,-131,-178,--,--,--,-94,0,0,0,0,0,
利润总额(万元),9306,6462,2188,12369,8817,6339,1834,10002,5411,4477,1913,7226,5626,4750,1634,7715,6316,5905,2234,11182,7929,6004,2101,10211,7365,5410,1830,9971,7464,5720,1964,8446,6616,4608,2263,8165,5682,4115,6874,6527,5839,
净利润(万元),6724,5086,1909,9823,6635,4967,1702,8924,4666,3878,1519,5712,4280,3540,1268,7096,5799,5004,1824,9077,6608,4948,1769,8545,6190,4523,1535,7742,5604,4302,1470,7723,5597,3916,1916,6773,4801,3404,5735,5374,5839,
净利润(扣除非经常性损益后)(万元),6711,5117,1836,9800,6289,4723,1516,--,--,3850,1436,5739,--,3508,--,6912,--,5169,--,9077,--,4870,--,7909,0,4503,0,5432,0,4142,--,7798,0,3904,--,6777,0,3418,5709,5500,5857,
经营活动产生的现金流量净额(万元),20833,10415,-6498,58069,9220,8235,790,19922,-3740,-8812,-23165,-10548,-49396,-42248,-56877,10997,-48413,-36454,-37917,16921,-29641,-20182,-37818,31219,-9822,1971,-9179,-10393,-23261,-13666,-20025,6559,-13850,-15043,-11957,3765,3680,8390,5755,4719,8836,
现金及现金等价物净增加额(万元),31248,10096,-6310,28585,25482,48304,5359,-26523,-19791,-29025,-21739,-4589,-48182,-33417,-61094,11857,11050,-38253,-7396,42044,-6927,-3118,-23852,15410,887,-3476,-10331,8641,9201,-6612,-13784,79,-8267,-4936,-8473,11467,20475,2016,-4348,2773,8728,
总资产(万元),1374705,1294293,1273369,1260761,1191395,1169877,1142660,1109598,1093116,1016517,985405,985293,869645,863773,833065,820749,803364,717496,678317,612681,557562,531548,485923,442277,424353,379821,356289,352327,336706,303960,295312,285141,282743,273708,209978,193253,190718,156237,131256,118668,91963,
流动资产(万元),636040,573373,563481,554267,521069,517340,495771,464704,541149,511933,487094,496647,441324,446922,431628,453683,481516,396434,412402,378504,339860,322665,316480,280272,285805,251050,226922,224982,232467,199452,191621,180348,183655,175917,166875,152351,161528,128059,108250,94230,76994,
总负债(万元),1115891,1038741,1018295,1007860,942357,923399,892412,861061,849336,773757,743314,744963,631031,625967,596019,585207,570505,564490,528797,465013,412583,388198,343149,301559,286967,241853,220151,217730,204254,209082,200632,191928,191654,184300,122066,108198,107635,114199,91242,81629,60298,
流动负债(万元),520384,464841,455461,519713,492271,489943,489608,492926,472464,429192,419381,483014,371870,375047,369994,373274,363175,359438,338652,335007,311746,292107,260897,218486,189662,202129,181674,179203,154867,153658,150299,144790,144626,137434,120889,106947,106289,112805,91242,73629,60298,
股东权益不含少数股东权益(万元),256272,253400,251791,249583,245717,244079,247920,246205,241245,240299,239680,237908,236194,235436,234670,233155,230468,150605,148018,146144,143431,141864,141322,139252,136886,136049,134226,132691,130546,92962,92770,91300,89174,87492,87912,85056,83083,42038,40014,37039,31666,
净资产收益率加权(%),2.65,2.01,0.72,3.91,2.67,2,0.69,--,--,1.62,0.63,2.42,1.82,1.51,0.54,4.18,3.3,3.37,1.23,6.36,4.61,3.49,1.25,6.26,0,3.34,0,7.22,0,4.63,--,8.71,0,4.48,--,12.11,0,8.1,15.16,15.64,22.27,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
