报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,
基本每股收益(元),0.21,0.12,0.05,0.23,0.18,0.12,0.04,0.19,0.14,0.1,0.04,0.18,0.14,0.08,0.04,0.18,0.15,0.1,0.08,0.34,0.26,0.17,0.1,0.43,0.28,0.13,0.04,0.43,0.4,0.28,0.19,0.92,0.75,0.52,0.81,0.62,0.41,0.52,0.23,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.04,1.99,2.04,2,1.97,1.92,3.15,3.07,2.99,2.9,4.34,4.23,4.1,3.97,4.09,4.05,4.01,3.89,5.91,5.72,5.54,2.77,2.26,--,--,1.87,1.35,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.13,0.11,0,0.24,0.08,0.05,-0.18,0.19,0.05,-0.1,-0.24,0.51,0.29,0.21,0.06,0.66,0.35,0.46,0.21,0.53,0.5,0.64,1.51,--,0.64,0.3,0.5,
主营业务收入(万元),68733,46105,22291,99079,71164,46841,21205,94796,67474,43995,22022,89178,64267,42454,20231,83196,63193,42444,19468,73765,53815,33521,14561,54522,40418,16950,7499,45116,37413,26101,12377,43738,32585,20782,34837,26417,18142,30286,24137,
主营业务利润(万元),15562,10145,4443,21281,15024,9887,4223,19809,13949,9143,4305,18899,13543,8775,4003,17740,13396,8858,4123,16682,12150,7663,3465,12987,8969,3487,1501,9057,7819,5551,2549,9592,7492,--,6998,5359,4119,5142,2505,
营业利润(万元),7083,4204,1758,8101,5894,3866,1530,6793,4777,3255,1509,6140,4804,3010,1388,6103,4893,3200,1669,7268,5409,3622,1496,6103,3884,1772,726,5738,5406,3783,1824,5935,4670,3067,4854,3677,2508,3123,1189,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,27,27,27,27,--,--,--,--,8,8,8,0,--,--,--,--,--,--,--,--,--,0,0,--,-46,--,--,--,
营业外收支净额(万元),151,85,10,118,116,67,37,30,103,116,-8,54,36,-24,-25,19,-0,11,-10,64,40,40,9,42,23,14,11,280,--,--,--,--,-0,--,-8,-15,1,-21,1,
利润总额(万元),7234,4289,1767,8218,6010,3932,1567,6823,4880,3371,1501,6194,4840,2985,1363,6121,4893,3211,1660,7332,5449,3663,1505,6145,3907,1785,737,6018,5653,4028,1850,5991,4670,3067,4846,3662,2509,3102,1190,
净利润(万元),5137,3049,1275,5842,4443,2895,1115,4822,3557,2443,1085,4441,3499,2107,995,4472,3676,2438,1206,5372,4092,2712,1075,4445,2897,1313,455,4503,4146,2936,1298,5320,4061,2681,4200,3213,2146,2729,1211,
净利润(扣除非经常性损益后)(万元),5009,2976,1264,5709,4322,2822,1076,4758,3449,2335,1080,4360,--,2106,--,4430,--,2421,--,5321,--,2681,--,3937,0,1303,0,4293,0,2753,--,5270,0,0,4208,--,--,--,--,
经营活动产生的现金流量净额(万元),6562,2058,-906,9009,4438,1772,-1486,4278,2854,583,689,7688,3204,2855,48,6032,1984,1309,-2763,2998,766,-1531,-2522,5267,2984,2178,580,6924,3604,4744,1478,3684,3489,3308,7826,3547,3310,1562,2588,
现金及现金等价物净增加额(万元),3249,254,-1078,3132,-969,-1832,-2183,-1152,-1875,-2878,-1252,2664,62,-768,-975,-2879,-4875,-3060,-4327,494,-3094,-4326,-1883,-6031,-7182,4074,350,-5195,-4063,620,-24,15951,19053,2620,3717,1123,1262,-1302,2608,
总资产(万元),91763,92814,89643,89353,89841,91190,90607,90286,91423,87991,86713,88172,85517,81495,85056,83425,77997,75031,74871,74391,70361,66883,64920,62359,64275,52036,47880,47591,50057,51771,49225,47470,47935,28559,22840,--,--,18930,18166,
流动资产(万元),59759,60361,56691,55939,56105,56984,56680,55858,56809,53334,51559,52483,51335,46985,50165,47943,47560,45232,44958,45698,41473,37721,35644,32651,34592,28360,24438,23792,31186,36631,35763,34505,36194,17952,12668,--,--,9633,9308,
总负债(万元),29583,32820,28819,30170,32141,35100,33466,34319,36806,34572,33036,35593,33883,31262,33439,32826,28176,26459,25100,25939,23152,21125,19196,17763,21148,10637,5254,5420,8244,11167,8174,7718,9366,14056,11021,--,--,8479,11151,
流动负债(万元),29494,32730,28728,30076,32046,35003,33368,34220,36806,34572,33036,35593,33883,31262,33439,32826,28176,26459,25100,25939,23152,21125,19196,17763,21148,10637,5254,5420,8244,11167,8174,7718,9366,12056,11021,--,--,8479,11151,
股东权益不含少数股东权益(万元),60568,58480,59208,57933,56515,54967,55452,54337,53065,51951,53095,52010,51068,49677,51075,50071,49275,48037,49248,47945,46713,45286,45267,44145,42708,41399,42625,42171,41813,40604,41050,39752,38486,14423,11742,--,--,9745,7015,
净资产收益率加权(%),8.61,5.13,2.17,10.2,7.97,5.19,2.03,8.86,6.87,4.59,2.06,8.7,6.86,4.12,1.97,9.12,7.5,4.96,2.48,11.66,8.96,5.96,2.41,9.96,0,10.99,0,10.99,0,7.12,--,24.22,0,--,38.18,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
