报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.91,0.63,0.22,0.86,0.6,0.43,0.16,0.71,0.48,0.37,0.14,0.58,0.39,0.25,0.1,0.41,0.29,0.18,0.05,0.27,0.2,0.1,0.04,0.19,0.13,0.06,0.02,0.1,0.07,0.06,0.02,0.09,0.05,0.04,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.12,--,2.79,2.66,2.71,2.6,2.47,2.36,2.39,2.34,2.26,2.17,2.16,2.12,2.06,1.99,1.95,1.93,1.9,1.89,1.84,1.83,1.75,1.75,1.72,1.67,1.67,1.67,1.66,1.65,2.3,2.19,4.37,4.25,4.05,6.24,6.27,6.11,5.87,5.73,5.54,5.41,5.58,5.53,5.39,5.28,5.4,5.21,0.41,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.26,--,0.42,0.17,0.05,0.45,0.24,0.07,0.08,0.29,0.24,0.13,0.06,0.41,0.16,0.06,0.01,0.29,0.11,0.06,0,0.41,0.16,0.04,-0.04,0.19,0,0,0,-0.56,0,0,0,-0.02,0,0,0,0.62,0,0,0,0.18,0,0.04,--,0.68,0.32,0.49,0.2,--,--,
主营业务收入(万元),332479,208637,97541,412051,290462,195258,96706,358429,259866,177304,88371,301602,227725,149161,74346,243401,170618,107623,49685,181724,128906,84133,41452,143491,103599,65608,29709,131093,94598,64776,28838,129026,90839,56729,25255,114655,83583,61269,29233,120763,62958,28203,13531,67367,45871,30995,16292,66534,42792,28026,14348,50486,37568,24205,12594,48824,24073,51204,45676,39596,27221,
主营业务利润(万元),121887,73901,34972,120715,90352,60956,28520,102183,76804,53759,29013,93546,70953,45125,19922,70656,50255,30942,14117,57907,40529,27486,12987,49764,34680,21498,9760,44564,31344,22368,10591,42685,29555,19448,8465,31448,22664,14974,6029,27120,23143,13711,7229,37171,24277,17305,8678,36346,22820,14263,6855,22261,15692,10214,4945,19997,9424,19268,15193,15429,9854,
营业利润(万元),35568,24676,8398,33954,24438,17968,6822,26605,20340,15206,5954,22217,14461,9859,3782,16319,11485,6766,2263,11121,8205,4505,1620,7460,4996,2404,571,3855,2984,2302,692,3109,1816,1624,594,1871,1644,1053,779,-9031,7209,3425,1583,10176,6721,4226,1976,9302,5874,3894,1752,5791,3392,2503,1281,4362,2514,5169,3015,3271,1623,
投资收益(万元),1137,979,384,2258,1589,1321,710,499,--,--,--,1,--,--,--,0,--,--,--,8,--,0,--,--,--,--,0,202,205,205,0,320,0,--,0,-49,-107,-77,-37,622,671,695,700,1152,497,251,-21,66,119,171,-5,355,388,508,2,311,8,25,-38,0,0,
营业外收支净额(万元),2350,1139,438,2641,1788,906,265,1758,549,201,135,1979,1096,323,261,1196,231,244,235,615,127,3,25,504,279,295,126,443,--,--,--,509,--,--,-10,-475,0,0,0,-740,0,0,0,68,0,0,0,-186,0,175,0,313,0,193,0,281,0,396,56,0,0,
利润总额(万元),37918,25815,8836,36595,26226,18875,7087,28363,20889,15406,6089,24197,15557,10182,4043,17515,11716,7010,2497,11736,8332,4508,1645,7964,5275,2699,697,4298,2801,2293,722,3618,1847,1656,585,1498,1451,1094,841,-8836,7793,4095,2275,11411,7492,4686,2055,9182,6238,4240,1857,6458,4068,3204,1381,4967,2981,5701,3564,3749,2360,
净利润(万元),31126,21575,7547,29224,20317,14796,5391,23162,16362,11660,4297,18175,12220,7985,3239,13012,9226,5601,1719,8558,6138,3225,1215,5832,4089,1995,553,3212,2187,1772,562,2907,1486,1242,379,1783,1306,1089,727,-4457,6346,3284,1820,9178,6012,3659,1532,7039,4527,3161,1332,4459,2869,2362,993,3832,2185,3518,2390,2408,1102,
净利润(扣除非经常性损益后)(万元),28073,19747,6857,25071,17455,12912,4566,21323,15907,11405,--,16635,--,7710,--,12094,--,5395,--,8151,--,3235,--,5492,--,1672,0,2686,0,1595,0,2307,0,1214,--,1881,0,985,0,-4603,0,2704,0,8875,0,3482,0,6993,0,3006,0,3712,2188,1752,--,3325,1922,3057,--,--,--,
经营活动产生的现金流量净额(万元),30648,21910,5005,37913,20615,22950,185,24197,12892,405,-8133,21333,13211,5331,1650,14024,7582,2201,2363,9082,7426,4168,1824,12857,5133,1827,297,9159,3492,1892,93,13006,4948,1353,-1134,6125,596,3533,-1171,-17452,-15287,-12289,-6024,-278,-8336,-5874,-4340,6123,1646,1741,225,1738,0,360,--,6707,3107,4776,6024,--,--,
现金及现金等价物净增加额(万元),-30661,14217,-2011,23822,14421,20779,48169,847,556,-5327,-2675,5305,1281,-3544,1116,4114,-999,-4473,2587,204,1075,-1904,323,3781,-819,3566,-33,2874,4105,1444,-1938,-3118,-4812,-900,2290,-749,1892,5791,-3882,-13765,-11706,-13895,-11874,3908,-2491,-6735,-6138,-2849,-588,-3866,-6450,-9869,0,-4340,--,-2221,-24778,34530,1160,--,--,
