报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2008-12-31,
基本每股收益(元),0.15,0.1,0.04,0.27,0.32,0.28,0.07,0.3,0.27,0.21,0.1,0.39,0.33,0.23,0.12,0.54,0.41,0.31,0.65,0.27,0.66,0.55,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,9.14,9.04,8.98,8.85,8.75,4.9,4.54,0,3.87,3.4,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.71,0.4,0.22,1.06,0.75,0.68,1.24,0.83,2.12,1.95,
主营业务收入(万元),59169,37089,16789,75707,55907,37673,19006,90321,66330,43333,21981,101417,76920,54381,28665,123256,90271,62068,106382,49969,80993,71488,
主营业务利润(万元),15579,9530,4196,20357,15099,9815,4755,21804,16564,11001,5047,18822,14162,9691,4981,22162,16172,11319,22674,10879,18350,18464,
营业利润(万元),4310,2892,803,3833,3819,2883,1824,7743,6152,4473,2265,7632,6413,4671,2478,9298,7281,5239,10011,4499,8754,7008,
投资收益(万元),--,--,--,--,--,--,--,0,--,--,--,143,54,194,--,--,--,--,0,0,92,-0,
营业外收支净额(万元),1984,1302,611,6589,5646,4862,195,936,620,408,208,1023,756,412,65,811,621,401,760,330,641,926,
利润总额(万元),6294,4194,1414,10422,9465,7745,2019,8680,6773,4881,2473,8654,7169,5083,2543,10109,7902,5640,10771,4829,9395,7935,
净利润(万元),5214,3524,1186,8590,8732,7210,1660,7234,5674,4131,2095,7212,6112,4346,2180,8567,6633,4716,9075,4116,7961,6624,
净利润(扣除非经常性损益后)(万元),4438,3034,974,7689,8175,6823,1495,6438,5146,3784,1918,6347,--,3996,--,7878,--,--,8429,0,7301,5791,
经营活动产生的现金流量净额(万元),19967,7091,3639,9757,15004,6089,4146,26629,14841,4230,1407,13964,13195,7370,4068,19690,14002,9557,17390,10914,29617,19773,
现金及现金等价物净增加额(万元),-9538,-17773,360,-31384,13185,34557,4139,3098,300,1046,5954,41901,41449,4352,-422,92891,95663,-1838,-10721,-12095,31,17266,
总资产(万元),260416,257361,273474,271693,268408,297535,263203,258962,251243,255349,257463,246715,248434,207200,206947,211664,204849,115538,117074,0,120724,111334,
流动资产(万元),139698,138906,154793,152972,189950,215339,179965,174700,179008,182389,188594,176823,182443,141133,139303,142644,137306,44720,43431,0,53717,71732,
总负债(万元),70795,69448,87019,86467,83112,113781,83774,81238,75063,80767,83715,75183,78051,38606,39623,46673,41790,47096,53616,0,66585,76629,
流动负债(万元),58995,56924,74371,73604,69822,105404,75232,72526,66856,72380,75204,66593,66437,26927,26396,33566,23488,29564,33627,0,37808,55284,
股东权益不含少数股东权益(万元),189255,187494,186017,184776,184829,183237,178869,177160,175580,173982,173748,171532,170383,168594,167324,164991,163059,68441,63458,0,54045,34502,
净资产收益率加权(%),2.78,1.89,0.63,4.74,4.81,3.99,0.93,4.13,3.26,2.37,1.21,4.29,3.64,2.61,1.31,8.04,5.86,--,15.49,0,19.67,26.7,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
