报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2002-12-31,2002-06-30,2001-12-31,2000-12-31,
净利润(扣除非经常性损益后)(万元),439300,331400,183200,142100,108400,-111200,-32400,--,241800,25600,--,247100,--,38300,--,481200,--,256800,--,499000,--,123700,--,-26400,--,-124700,0,-572800,0,35700,0,151500,0,22300,--,-55800,0,-96800,0,-187100,0,-81300,0,9400,0,31383,0,-52697,0,-114763,0,16206,0,0,
经营活动产生的现金流量净额(万元),1948100,1123500,544100,1511600,1051300,365800,98700,1112800,1125300,273600,263700,1338400,1156800,388000,87900,1348500,1166900,477000,196300,1285800,939700,282800,155400,1104600,903500,425000,295100,387400,345500,236400,113400,964700,761000,303800,168700,419200,396300,151000,52200,591700,314900,262900,149600,431000,356566,151363,-1110,284215,301796,152057,477478,0,0,0,
现金及现金等价物净增加额(万元),-1248300,-587200,-340100,569800,459400,167800,-57700,208800,578900,-67000,-41400,21900,426300,227700,155400,-54100,289700,75200,-59500,606100,378900,216000,160100,-30600,-65300,7700,-122200,82500,191500,131500,32700,156000,312200,128700,127400,-66800,114300,144400,70900,-14400,178800,257000,200200,95300,54666,77318,-19716,-182382,-66700,-159197,118714,0,0,0,
总资产(万元),18386200,18817500,18833300,18969700,18446100,17776900,16845900,16514500,16319000,15090600,14673400,14249400,14384200,13555400,13230200,12926000,12590100,11756800,11209400,11122900,10810600,10400200,10030600,9473600,9254000,9015400,8458000,8300300,8783700,8652700,8388500,8245300,8445600,7928000,7763500,7619600,7864800,7546400,7355400,7230400,7188600,6872700,6676200,6315500,4567665,4380768,4044955,3937220,3889556,3689559,3747011,0,3066306,3096006,
流动资产(万元),1601200,2121400,2404800,2784000,2806800,2476100,2101500,2057100,2306800,1797800,1764700,1678700,2088200,1902900,1793500,1948500,2048500,1838400,1651500,1585900,1369500,1219800,1137000,912800,868400,1000300,839700,924800,1101900,1024600,968300,879000,1088800,840300,826000,743600,995100,1030200,872300,779600,973200,1046900,1064100,815700,579661,579133,478968,444985,586827,461543,612554,0,449030,601205,
总负债(万元),13288800,13906600,14073800,14542300,14080600,13671400,12641900,12293300,12048400,11120700,10701900,10289800,10441800,9892100,9416300,9162100,8755100,8271700,7902000,8101000,8933800,8855400,8556600,8147800,7933700,8024600,7475800,7355500,7313100,7094100,6840500,6776200,6993300,6696700,6586800,6395000,6598600,6415300,6212900,6021200,5791200,5574700,5316200,4928200,3159518,3001645,2686818,2606448,2657037,2772354,2703533,0,2094090,2133577,
流动负债(万元),4972300,5449100,5058800,5408600,5028400,4995200,4981500,4921300,5059700,4887000,4859300,4753000,4820000,4854000,4235700,4350600,4082600,3679400,3349200,3180100,3817400,3899900,4031900,3778200,3618100,3662800,3428300,4127900,4573700,4563200,4296700,4260100,4185200,4029300,4158700,3917000,4105700,3971000,3643500,3335400,3013600,2990800,2833300,2661400,1760703,1775074,1539846,1494346,1470055,1446826,1305739,0,866655,748138,
股东权益不含少数股东权益(万元),3980800,3865100,3745300,3555400,3501700,3273300,3383200,3413900,3470700,3254600,3279800,3274000,3277200,3055100,3240300,3207800,3289200,2976200,2824700,2675500,1549200,1244500,1177700,1035900,1032500,708000,725600,700100,1225100,1305300,1296100,1223200,1218600,1031100,982200,1007400,1040600,911800,928600,995100,1167400,1082200,1136800,1165300,1209105,1188293,1174577,1154985,1075243,772984,889459,0,838125,835812,
净资产收益率加权(%),12.33,9.34,5.21,5.09,3.63,-3.03,-0.9,--,7.29,0.92,0.17,8.15,8.19,1.4,0.99,17.22,19.74,9.75,4.49,38.74,39.55,18.19,12.82,4.37,--,0.54,0,-51.24,0,6.63,0,16.5,0,3.03,--,1.18,0,-8.76,0,-16.61,0,-7.51,0,0.88,0,2.84,0,0.14,0,-14.01,5.94,0,5.39,6.61,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
