报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.47,0.34,0.09,0.45,0.68,0.56,0.46,-0.21,0.06,0.03,0.09,-0.11,0.19,0.16,0.08,0.25,0.18,0.14,0.07,0.2,0.17,0.13,0.06,0.21,0.24,0.17,0.09,0.36,0.26,0.18,0.09,0.33,0.25,0.17,0.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.04,2.95,3.25,3.22,3.32,3.24,3.17,3.13,3.22,3.15,3.12,3.08,3.16,2.89,2.94,2.87,3.05,2.82,2.65,2.47,2.65,2.56,2.32,2.24,2.43,2.35,2.25,2.17,2.53,2.51,2.44,2.37,2.81,2.73,2.65,2.8,2.72,2.64,2.58,2.51,2.44,2.38,2.43,2.37,2.3,1.47,1.4,0,1.36,1.32,1.28,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.78,--,1.34,1.15,0.99,1.18,1.58,1.51,0.92,-1.1,0.62,0.75,0.32,-0.55,0.61,1.12,0.85,0.54,1.36,1.28,0.55,0.6,0.72,0.56,0.1,0.58,0,0,0,-0.1,0,0,0,0.16,0,0,0,0.38,0,0,0,0.16,0,0.08,--,0.18,0.04,0.03,0.08,0,--,
主营业务收入(万元),267136,188796,63683,510909,401502,316656,187910,938856,678881,493561,210144,1357556,1061486,839715,435312,1330472,1176834,777157,257767,922769,636679,470249,151026,652195,456356,361666,126702,561003,438482,310339,158196,543420,375056,250889,121696,467683,336160,248454,121034,405161,279855,174019,90723,320504,213228,152841,69177,186633,105450,77640,30016,147143,106769,77458,30040,140632,87904,65351,151954,175947,190858,
主营业务利润(万元),183674,120569,41541,248580,181874,123471,62813,245041,185045,129833,60347,239298,174096,119691,58122,242255,164345,113757,53113,201608,135855,95010,45825,173081,119594,80630,39044,172028,128975,89610,44203,166738,113638,75544,33518,144883,100283,70028,30582,136064,95225,62880,26461,131802,90922,56965,25711,90348,64906,42481,20113,89845,65688,43383,21351,85177,62606,43477,80912,89200,99840,
营业利润(万元),82072,60215,15014,83811,118740,97785,81036,-41433,7756,941,13509,-25374,33994,28848,12432,37981,25551,22127,11427,30051,24224,20567,9928,27887,33407,23631,12796,48679,42938,28408,14620,52436,41420,27067,13216,52554,39140,25808,12126,48558,36247,24997,11758,45733,33283,22843,11105,38156,29154,19465,9097,38019,28892,19283,9375,34464,27685,18766,31088,35147,49023,
投资收益(万元),1746,324,8,68822,68730,64283,64297,228,109,111,96,442,277,300,156,-593,383,382,-29,-29,-29,-25,--,32,169,174,31,-284,-374,-11,0,-66,--,--,0,-129,-79,-52,-26,-106,-79,-52,2,135,-79,-52,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
营业外收支净额(万元),-150,-441,21,-10277,-1887,-1456,-209,-9197,-5905,-1869,-152,-5180,-4652,-2089,307,7090,1785,1738,76,5404,2297,988,101,5608,5183,4319,601,--,--,447,--,--,--,--,--,-331,0,0,-1,-512,0,0,0,-915,0,0,0,187,0,-54,0,44,84,88,0,-36,0,0,0,0,0,
利润总额(万元),81922,59774,15035,73534,116853,96329,80827,-50630,1851,-927,13357,-30553,29342,26758,12739,45071,27337,23865,11503,35454,26520,21555,10029,33495,38590,27950,13397,56056,43175,28856,15141,54408,42038,27745,13789,53718,40285,26899,12726,49214,36517,24967,11786,44953,33124,22709,11071,38343,29170,19410,9082,38064,28975,19370,9371,36428,27503,18647,31448,34348,50187,
净利润(万元),83481,60753,15546,79981,120758,99134,82232,-37679,9942,4698,15741,-18777,33495,28469,13291,44085,31259,23955,11610,35668,29276,22982,10593,35852,40190,29205,14430,58806,42806,28541,15033,53682,41395,27502,13714,53452,40090,26740,12600,49715,36648,24995,11803,44634,32954,22585,11041,38343,29170,19410,9082,38064,28975,19370,9371,36428,27503,18647,31448,33932,49292,
