报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2005-12-31,2004-12-31,
基本每股收益(元),-0.07,0.03,-0.09,0.58,0.33,0.21,-0.03,0.61,0.21,0.04,-0.09,0.14,0.04,-0.09,-0.11,0.25,0.16,0.05,-0.11,0.52,0.36,0.23,0.09,0.52,0.32,0.15,-0.04,0.67,0.33,0.15,-0.07,0.51,0.39,0.16,0.23,0.2,0.2,0.2,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,7.37,7.24,7.29,7.4,7.33,7.22,7.14,7.24,4.04,3.9,3.77,3.68,3.51,3.29,3.93,3.98,3.73,3.54,3.46,2.38,2.27,2.28,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.17,-0.23,-0.37,0.31,-0.48,-0.42,-0.29,-1.5,-2.14,-1.09,-1.26,1.35,0.37,-0.02,-0.18,-0.69,-0.84,-0.45,-0.7,-0.14,-0.65,-0.34,0.2,0.52,0.89,-0.37,
主营业务收入(万元),27386,20597,1715,80345,60914,36659,7180,87097,39424,15121,4122,47236,29949,15547,1396,64015,35179,16173,2690,54276,35761,22054,12207,42717,25079,13760,1579,39809,26234,15621,78,33644,24545,9746,15725,10320,14090,15175,
主营业务利润(万元),7171,5466,453,18901,13231,7725,1097,24734,11907,5864,1292,13430,8497,3923,327,15783,9716,4166,288,16977,11495,7713,3897,14641,8978,4916,504,10391,7648,3880,22,9042,6907,3047,4298,3129,3230,3307,
营业利润(万元),-1008,432,-1031,7742,4475,2917,-500,7402,2173,-107,-1115,2193,984,-1122,-1494,2283,1200,-518,-1595,8084,5314,3420,1357,6819,3784,1789,-391,4063,3503,1529,-588,3255,3063,1152,1557,1356,1706,1578,
投资收益(万元),--,--,--,--,--,--,0,-2,-2,-1,-0,-2,-2,-1,-0,-2,-2,-1,-0,-2,-2,-1,-0,-2,-2,-1,-1,-2,-1,-1,0,-2,-1,-1,-4,--,-2,-2,
营业外收支净额(万元),66,67,20,119,69,40,27,155,719,715,3,206,2,11,6,1956,1313,1312,21,307,20,7,7,-16,-28,-32,--,2013,--,16,--,--,--,31,-3,-1,3,6,
利润总额(万元),-941,498,-1011,7861,4544,2957,-473,7558,2892,608,-1111,2399,986,-1111,-1487,4239,2513,794,-1574,8391,5334,3427,1364,6803,3756,1758,-391,6076,3534,1545,-585,3368,3094,1183,1555,1355,1709,1584,
净利润(万元),-870,405,-993,6726,3843,2484,-403,7079,2460,522,-1017,1608,469,-1061,-1333,2848,1881,602,-1219,5201,3643,2262,882,5167,3218,1453,-350,5228,2606,1137,-497,3038,2358,986,1402,1205,1227,1185,
