报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.67,0.54,0.27,0.64,0.46,0.39,0.25,0.68,0.64,0.53,0.31,1.37,1,0.74,0.36,1.43,0.67,0.88,1.88,0.41,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,9.33,8.99,8.63,8.36,4.04,3.68,2.93,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.53,--,-0.46,-0.32,-0.47,0.87,0.17,1,-0.89,0.82,
主营业务收入(万元),235172,162676,84182,296530,209731,145097,74196,279621,208576,149194,83568,345511,245658,161806,79969,296588,132877,221090,166685,107877,
主营业务利润(万元),79492,57337,30264,103322,73529,53487,28854,110043,82207,60449,32966,125947,87830,58974,27354,100636,47046,70628,47313,26227,
营业利润(万元),33555,27057,13755,32782,23180,19301,12380,36208,33478,27334,16499,64563,47503,33279,14886,53422,24411,36431,25858,5556,
投资收益(万元),1586,1728,881,2780,1980,1047,642,1794,839,455,153,48,46,31,20,2,--,0,--,0,
营业外收支净额(万元),949,560,349,2256,1585,1402,767,1327,924,789,249,1586,1061,877,160,6196,3936,723,-61,-388,
利润总额(万元),34504,27617,14104,35038,24764,20703,13146,37534,34402,28123,16748,66149,48563,34157,15046,59618,28347,37155,25796,5167,
净利润(万元),27001,21818,10894,25826,18555,15816,10032,27423,25762,21278,12589,51330,36737,25769,11427,45740,21579,28005,20951,3710,
净利润(扣除非经常性损益后)(万元),25043,19936,9874,21610,15607,13806,8874,24826,25030,20653,--,50063,--,25069,--,40553,18275,27406,20997,4298,
经营活动产生的现金流量净额(万元),10452,48066,29590,14559,-10387,1912,4346,5479,-25987,-28049,-21201,344,-18583,-12960,-14995,27800,5285,31949,-9492,8799,
现金及现金等价物净增加额(万元),-40344,1730,-23241,-20145,-50187,-32060,8274,-87770,-97534,-116094,-34865,159158,153017,180170,-13899,14043,713,6686,14427,2304,
总资产(万元),518235,493291,483188,473897,456636,472090,472672,477869,457881,451633,481468,509530,440997,453662,223002,236369,195635,181882,142281,124086,
流动资产(万元),358122,384755,374721,386082,367322,380785,381334,392275,384223,381699,413935,448317,383713,398866,175176,187887,149603,140305,106824,100938,
总负债(万元),121623,102335,82852,84921,75066,93139,90778,105897,87310,85543,107541,148942,95003,118635,93765,118559,101987,109812,113217,102172,
流动负债(万元),85999,102335,82852,84921,75066,93139,90778,105897,87310,85543,107541,148942,95003,118635,93765,118559,101987,109812,113217,102172,
股东权益不含少数股东权益(万元),396519,390904,400233,388976,381570,378951,381894,371972,370571,366089,373927,360588,345994,335026,129237,117810,93649,72070,29065,21914,
净资产收益率加权(%),6.87,5.58,2.75,6.79,4.92,4.21,2.66,7.49,7.05,5.86,3.43,18.51,15.84,11.38,9.25,46.22,26.04,55.38,62.75,21.9,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
