报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2005-12-31,2004-12-31,
基本每股收益(元),0.7,0.42,0.18,0.73,0.51,0.29,0.1,0.55,0.39,0.25,0.09,0.5,0.39,0.25,0.08,0.49,0.36,0.22,0.07,0.4,0.28,0.17,0.09,0.44,0.32,0.22,0.13,0.63,0.42,0.24,0.14,1.04,0.72,0.45,--,0.77,0.89,0.49,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.75,3.6,3.53,3.45,3.35,3.21,3.13,3.06,2.92,2.81,4.07,3.98,3.86,3.75,5.47,5.34,5.14,4.96,7.3,7.33,4.23,3.96,3.68,--,2.8,2,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.34,-0.38,-0.19,-0.16,-0.37,-0.27,-0.27,0.25,-0.28,-0.27,-0.33,0.42,0.16,0.28,0.08,0.36,-0.45,-0.32,-0.27,0.5,0.33,-0.12,0.48,--,1.02,0.36,
主营业务收入(万元),347356,220716,96590,349125,240056,147341,70649,260176,168972,111237,49645,220348,160341,106428,49327,186636,142372,94387,42491,152121,107524,65691,29097,120650,89745,59841,27711,107665,77360,50438,22407,61404,46884,29832,52200,39603,41835,23238,
主营业务利润(万元),115239,72041,28419,113489,78638,48073,22238,85704,58299,39269,17251,70686,52563,34249,15533,61515,45444,29818,13480,53557,38361,23237,10498,38622,27962,18831,9065,35197,25702,16303,6495,19753,14840,9293,16978,12895,14963,9261,
营业利润(万元),51826,30632,9003,42514,29345,17092,6136,29632,19781,12814,3961,23466,17629,11213,3556,22889,16535,10290,3150,20651,14254,8078,2257,13109,9673,6474,2300,14081,10377,6228,2181,10039,7240,4599,7422,6265,6578,3703,
投资收益(万元),1532,1095,782,1603,1012,516,228,1391,149,151,-32,-89,11,--,--,--,--,--,--,--,--,0,--,0,--,--,--,-23,--,--,--,-3,0,--,0,--,--,--,
营业外收支净额(万元),978,620,310,1248,657,480,210,737,399,204,96,633,632,562,-14,669,197,432,116,-1152,-653,-367,70,732,357,313,320,433,--,98,--,814,--,44,0,35,216,136,
利润总额(万元),52804,31252,9313,43762,30001,17572,6346,30369,20180,13019,4057,24099,18260,11775,3543,23557,16732,10722,3265,19499,13601,7711,2327,13840,10031,6788,2620,14515,10407,6326,2302,10853,7312,4643,7662,6300,6794,3839,
净利润(万元),42276,25565,8353,33960,23698,13363,4653,24444,17286,10942,3419,20278,15759,9910,3112,19805,14312,8912,2781,15915,11317,6793,2300,11877,8519,5934,2373,11192,7581,4368,1687,9737,6408,3995,6626,5355,6226,3416,
净利润(扣除非经常性损益后)(万元),41541,25088,8127,33158,23284,13084,4501,23353,17071,10820,3361,19932,--,9433,--,19457,--,8678,--,16491,--,6940,--,11075,--,5658,0,10875,0,4295,0,8291,0,3958,6422,--,6043,3301,
经营活动产生的现金流量净额(万元),-8640,-3581,-20356,15348,-12043,-13309,-13575,20411,1443,-6334,-7856,8219,-13592,-15373,-7591,-6387,-14911,-10967,-10841,10102,-11254,-10787,-8739,11208,4187,7573,1335,6436,-8044,-5793,-3165,5942,2983,-1087,4255,-18,7116,2489,
现金及现金等价物净增加额(万元),-39605,-21293,-32552,-30543,-55896,-42957,-30226,105751,72611,58100,109193,-9488,-21953,-17830,-7971,-17346,-20894,-15213,-10957,-11224,-27214,-23719,-16845,26476,6534,14634,-1742,-11489,-19242,-21231,-4573,42364,-2022,-4782,6417,1292,3979,-1948,
总资产(万元),694242,663445,645626,624014,569338,544364,536202,532525,475945,460083,457777,336371,328139,319190,302847,302308,295755,291060,281373,274414,261059,249228,245372,245934,218112,210774,190108,182128,170551,151030,159587,121904,75071,67539,61810,--,41594,30731,
流动资产(万元),523538,497754,476415,463024,428873,405806,403111,400084,362895,352410,353133,233464,232325,228463,219948,219853,214700,211469,201413,194579,184092,172580,173988,174987,155797,153357,137940,132819,133047,118005,128284,96843,53463,46953,46441,--,29220,19141,
总负债(万元),326016,313687,308569,295646,260367,245409,241146,242426,208929,194953,200369,163496,159684,157556,144394,146915,146296,147365,141195,136922,129992,123324,122990,125423,101140,96998,78921,73118,65818,49462,60071,34629,37416,32298,29097,--,21969,16732,
流动负债(万元),232226,220109,211701,198986,165392,150378,144840,147696,117014,105885,111360,125711,118994,114950,100203,103695,101611,102780,97143,92830,67208,60919,60062,62852,56760,69419,68044,61867,56350,42639,53589,33947,36502,31442,26041,--,20197,16705,
股东权益不含少数股东权益(万元),324896,307458,294717,286093,275530,265297,261306,257239,249243,247229,239627,155323,150666,144660,141683,138571,134421,128869,125549,122768,117233,112710,108985,106676,103224,100417,97660,95374,91719,88506,86872,87275,37655,35241,32713,--,19625,13999,
净资产收益率加权(%),13.86,8.59,2.88,12.54,8.87,5.06,1.8,10.76,7.93,5.44,2.18,13.86,10.93,6.97,2.22,14.35,11.15,7.32,2.24,13.92,10.09,6.36,2.13,11.77,--,6.04,0,11.71,0,4.71,0,22.03,0,11.76,29.66,--,37.26,27.84,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
