报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
基本每股收益(元),0.22,0.22,0.05,0.19,0.01,-0,0,0.03,-0.06,-0.02,-0.05,0.15,0.14,0.08,0.02,0.45,0.23,0.18,0.05,0.3,0.13,0.11,0.03,0.51,0.37,0.31,0.47,0.41,0.51,0.33,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,7.13,7.22,7.18,7.14,6.89,6.94,6.81,6.76,6.53,6.51,6.47,2.22,2.08,2.01,--,0,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.14,-0.07,-0.09,0.28,0.18,0.01,-0.08,0,-0.12,-0.25,-0.14,0.74,0.34,0.58,0.54,0,0.22,0.17,
主营业务收入(万元),29412,20550,12962,46331,9897,7063,2021,18636,11710,9258,1825,30697,21826,13272,8035,46151,29038,21114,11139,27634,13757,9665,4098,30092,22310,16642,32576,25290,31309,21383,
主营业务利润(万元),8013,6146,3192,10781,929,600,-95,959,986,1010,123,5338,3819,2089,1279,10450,6532,4177,1931,6451,2297,1733,979,8667,6246,4672,9025,7426,9493,5513,
营业利润(万元),11291,12009,2416,9668,344,-66,-168,560,-975,-354,-821,1975,1750,788,372,7876,4173,3318,964,4502,1595,1221,570,5895,4156,3421,6205,5378,7515,4025,
投资收益(万元),6019,3275,871,8833,2094,1450,871,4345,861,389,--,4,3,3,--,35,35,0,--,--,--,0,--,0,0,0,--,0,--,--,
营业外收支净额(万元),314,69,3,-73,-154,-165,-62,17,-15,-1,-1,-45,-45,-41,-2,-7,-9,-11,-9,564,552,557,--,628,624,450,172,--,13,-3,
利润总额(万元),11604,12078,2419,9596,190,-231,-230,577,-989,-355,-823,1930,1705,747,370,7869,4164,3307,955,5065,2148,1779,570,6523,4780,3871,6377,5464,7527,4023,
净利润(万元),9866,9682,2035,8442,303,-59,-181,397,-794,-272,-691,2092,1844,1017,275,6059,3128,2485,714,3913,1748,1471,425,5086,3739,3051,4741,4072,5057,2670,
净利润(扣除非经常性损益后)(万元),3675,2749,1297,-2424,-1346,-1151,-110,-3779,-782,-270,-690,2130,--,1049,--,6038,--,2477,--,3519,--,913,--,4459,3115,2601,4612,0,4866,2673,
经营活动产生的现金流量净额(万元),4601,6253,-7346,17345,-2350,-2005,-1442,8095,1490,2740,3137,1614,1829,-926,-1266,3821,2457,190,-1129,49,-1591,-3338,-1855,7379,3383,5832,5389,4495,2178,1357,
现金及现金等价物净增加额(万元),2146,6207,4689,-12168,-2889,1031,2675,-38287,-38870,-40309,-22209,-10726,-9441,-3218,-6134,-2493,-4280,-6661,-6471,50762,49782,52695,54638,3773,-121,4978,-2119,-1688,2089,226,
总资产(万元),203209,200741,165858,189137,103259,103860,102677,100906,109892,115073,111535,112992,107951,116222,107864,108070,106100,101686,96891,100298,90958,91721,88005,34126,32664,34545,32290,0,34741,30139,
流动资产(万元),93200,94145,83724,111335,81897,81735,80072,77553,69382,73742,69513,70453,70838,80024,78395,79121,81895,78596,74569,77805,72743,73061,68894,14695,12803,16176,13056,--,14573,8080,
总负债(万元),50340,47721,20487,45799,7868,8830,7769,5818,15367,18692,15556,16339,11647,18770,10939,11636,13049,7960,4936,9058,2753,3793,662,11972,11858,14426,15222,--,19915,18070,
流动负债(万元),49895,46847,20487,35799,7868,8830,7769,5818,15367,18692,15556,16339,11647,18770,10939,11636,13049,7960,4936,9058,2753,3793,662,11972,11858,14426,15222,--,19915,18070,
股东权益不含少数股东权益(万元),152868,153020,145372,143337,95391,95030,94907,95088,94525,96381,95979,96653,96303,97451,96926,96434,93051,93726,91955,91240,88205,87928,87343,22153,20806,20119,17067,0,14826,12069,
净资产收益率加权(%),6.66,6.53,1.4,6.06,0.32,-0.06,-0.19,0.42,-0.83,-0.28,-0.72,2.15,1.9,1.05,0.29,6.43,3.38,2.69,0.78,4.66,2.17,1.91,1.72,25.93,0,16.41,30.95,0,39.88,24.88,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
