报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,
基本每股收益(元),0.29,0.14,0.05,0.26,0.18,0.12,0.04,0.35,0.26,0.16,0.03,0.11,0.06,0.05,0.01,0.29,0.31,0.23,0.11,0.56,0.41,0.29,0.12,0.41,0.22,0.08,0,0.57,0.69,0.55,0.28,0.6,0.46,0.26,0.12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,6.93,--,--,6.48,6.46,6.57,6.56,6.57,6.5,6.68,6.56,6.41,6.3,6.42,6.3,6.12,5.97,5.95,5.95,6.04,5.89,5.4,5.13,4.94,4.77,4.64,4.4,4.27,4.17,4.17,4.04,3.92,3.79,5.62,5.39,5.24,5.2,5.02,4.87,4.61,4.45,7.54,7.09,6.82,6.65,6.47,6.37,6.88,6.32,3.85,3.5,3.37,3.1,3.01,3.87,3.67,--,2.6,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.16,0.32,-0.14,-0.21,0.33,0.36,0.11,0.41,0.6,0.58,0.32,0.79,0.4,-0.26,-0.07,0.94,0.96,0.83,0.32,0.78,0.32,0.24,0.21,0.74,--,--,--,0.75,--,--,--,0.45,--,--,--,0.69,--,--,--,2.07,--,0.13,--,0.29,0.66,0.32,0.22,0.6,--,0.45,--,--,--,--,--,
主营业务收入(万元),1489523,971870,445665,1910168,1403973,908202,407807,2038889,1505320,1002790,492381,1976168,1496558,996445,475231,1774749,1334470,891746,421578,1720312,1251989,817664,391744,1488463,1079560,667537,287445,1552959,1240933,855240,411904,1516474,1096662,679790,311984,1181409,880054,596344,291975,972235,659890,420836,215084,706461,519899,340289,168246,581907,402952,252587,138308,445478,302494,168928,61741,240553,129190,241147,126165,172031,76266,107023,57077,77896,39745,56660,--,
主营业务利润(万元),377374,229708,93934,368754,261723,166752,72052,365117,269948,173758,77749,298922,218680,143209,63543,274062,215897,150258,73481,349000,258081,176984,77187,281094,189975,103900,27385,296025,268712,189843,88005,307241,217024,127558,53619,221400,160251,108234,54496,194549,142887,91576,44874,165327,132036,89023,44309,162473,120978,83809,38318,124805,78097,44354,16591,59458,28084,68306,35156,57553,25198,33820,17408,19975,8989,14267,--,
营业利润(万元),67859,35537,11388,16604,6273,2205,-7397,40354,25265,9732,980,-41623,-28458,-20864,-17231,37605,59629,47393,22780,143375,105579,77735,28027,98257,57773,17518,-518,129277,160602,118578,53487,128484,91120,50250,17478,65046,59458,35302,18275,74282,62666,40707,20536,74864,64690,46089,20861,78346,66586,44671,20097,57782,37970,19889,8590,22969,18348,36761,19260,27668,15544,18283,12670,20970,0,14426,--,
投资收益(万元),7752,4663,2361,6904,4563,2122,-338,2371,531,518,-6,-3552,-597,-272,-435,787,872,955,-686,-1376,-399,432,-167,-1569,-1390,-953,-393,-2308,-1434,-1229,-739,-946,26,-19,--,8355,1709,224,--,513,244,199,--,686,64,64,164,1863,1419,1158,28,5072,4300,4110,815,-764,68,117,84,115,--,13,41,-93,-90,-217,--,
营业外收支净额(万元),14046,7176,3653,39497,30990,23968,16810,46275,36962,29676,6716,40009,32190,22116,14060,32294,17134,11961,9195,12860,9735,6121,4282,19036,11503,6306,1572,26257,21485,16088,14410,20449,16302,11560,9256,418,715,627,65,-2403,9,-1,-80,-897,423,307,19,38,586,325,-38,-2620,-76,-59,-90,-1352,165,72,276,6,150,140,372,254,2008,901,--,
利润总额(万元),81904,42712,15042,56101,37262,26174,9413,86629,62227,39408,7696,-1614,3733,1252,-3171,69899,76763,59354,31975,156235,115314,83856,32309,117292,69277,23824,1054,155534,182087,134666,67897,148934,107422,61810,26734,89127,74723,46733,21262,86341,72269,48889,25048,84744,71335,49939,22689,84759,70833,46620,20087,62121,42304,24050,9315,24809,18580,42182,19620,33740,18402,21451,13082,21131,11538,15109,--,
净利润(万元),56133,27639,9614,50520,34120,24246,8127,71066,53000,33341,7141,22103,13315,9424,1537,60827,63280,48355,23541,116334,83957,60787,23810,83595,46167,15749,785,107529,127008,94743,46926,96764,68522,38893,17255,60297,45377,30103,14390,60243,48023,32783,17086,50372,42068,29545,13416,62811,49853,35236,12482,38066,22239,13973,5018,14200,10245,23133,12155,17335,10382,12805,9643,18494,9623,12957,--,
