报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,1992-06-30,
基本每股收益(元),0.11,0.07,0.12,0.14,0.14,0.13,0.15,0.27,0.18,0.15,0.17,0.24,0.16,0.13,0.15,0.32,0.2,0.17,0.16,0.3,0.22,0.17,0.21,0.4,0.29,0.22,0.22,0.57,0.39,0.29,0.23,0.45,0.32,0.22,0.19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.02,--,2.77,2.71,2.83,2.68,2.56,2.53,2.68,2.52,2.44,2.39,2.88,2.66,2.56,2.49,2.69,2.47,2.3,2.57,2.51,2.28,2.15,2.04,2.19,1.99,1.92,1.88,2.23,2.01,1.84,1.72,1.84,1.65,1.48,1.46,2.25,2.05,1.91,1.85,1.79,1.65,2.63,2.58,2.5,2.44,2.57,2.54,1.69,1.62,1.63,1.54,2.41,2.23,2.21,2.18,2.25,2.32,2.36,2.8,2.65,3.72,3.41,3.22,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.06,--,-0.04,-0.03,0.03,0.27,0.02,0,0.02,0.39,0.08,0.05,0.15,0.48,0.23,0.15,0.43,0.47,0.29,0.22,0.61,0.62,0.11,-0.07,0.17,0.56,0,--,0,0.52,0,0,0,0.43,0,0,0,-0.26,--,0,0,-0.46,0,0.25,--,0.4,0.05,0.28,0.03,0.27,0.14,0.27,--,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),70186,44154,28417,94155,65977,44694,26487,102585,67986,47668,32660,95118,61639,42336,28048,104241,68642,49161,31772,97805,64320,47505,32012,94453,63957,47384,32890,465123,425354,329819,193425,537238,395863,262617,161817,468495,347230,241922,144565,419714,291472,208981,130040,367321,267709,174431,92220,318092,217307,143979,77665,105791,39800,25782,15378,58619,30911,59666,26887,46319,21735,49455,23382,38874,17152,39366,22197,39422,19940,31012,15007,26199,11955,--,9555,
主营业务利润(万元),31199,20377,14464,41883,30763,21479,14033,51328,33282,24161,17926,47110,30351,21055,14846,53276,34943,25585,17868,51526,33048,24617,17684,47477,31226,24539,18320,82275,67298,47464,28263,87751,62748,43627,--,82061,59326,43775,27380,67355,46481,34612,23028,59472,41393,29914,17240,40704,26411,18040,10531,15966,8339,5703,3366,11251,5399,9032,3107,7056,3130,6749,3732,-103,-14,484,755,1394,939,1565,940,1497,650,--,-8181,
营业利润(万元),7366,4821,8086,7758,8216,7259,7855,15207,10741,9171,10103,13363,9323,7918,8966,17067,11213,9190,9356,18968,12766,9752,10386,17360,12358,9545,9463,24247,16418,13224,10511,28671,20348,12645,12203,30287,22106,17627,13900,23834,16426,14454,10811,19140,12575,10585,6665,12138,7166,5381,3278,3447,2069,1505,1077,2906,1227,2900,973,2061,1085,1759,1399,484,0,1475,0,1608,0,0,944,1497,650,--,0,
投资收益(万元),1116,727,402,1574,1170,720,3,95,94,91,27,172,167,78,33,120,143,139,56,141,100,74,43,204,67,57,12,3480,689,118,8,161,202,8,45,4036,4142,4199,-40,-152,194,209,-39,-1316,187,243,142,343,347,377,-5,461,509,309,-2,594,479,125,-46,1,10,583,16,738,11,20,9,295,89,218,51,225,70,--,0,
营业外收支净额(万元),-307,-4,2,1695,840,722,698,340,-39,-128,-62,306,88,-29,-11,1518,489,498,7,-196,-85,150,-192,960,1104,980,710,1179,--,1448,--,--,--,--,--,-1042,0,--,0,2750,0,0,0,1299,0,0,0,-83,-81,0,0,195,-20,-9,0,-14,0,71,0,-6,0,0,0,0,96,0,-14,0,14,179,0,-288,--,--,--,
利润总额(万元),7059,4817,8088,9453,9057,7981,8552,15547,10702,9043,10041,13669,9411,7889,8955,18585,11702,9688,9363,18771,12680,9901,10194,18320,13462,10525,10174,25426,17796,14672,11716,29357,21227,13602,13149,33334,25697,21311,13868,27846,19644,14944,10761,19442,12642,10744,6757,12480,7458,5725,3266,4103,2557,1806,1071,3488,1678,3103,955,2111,1122,2287,1397,2002,316,1529,993,1972,1103,1999,1070,1433,644,--,633,
净利润(万元),5523,3718,6156,7135,6700,6032,6421,11686,8005,6797,7538,10327,7119,5895,6724,14097,8919,7364,7062,13139,9653,7405,7785,14577,10691,8149,7980,20764,14389,10772,8512,16550,11821,8023,7050,15601,12563,10981,6740,17015,11643,8177,5736,11321,6008,5447,3814,7651,4882,3810,2500,3176,2375,1750,824,2716,1336,2650,805,1794,949,1936,1175,1678,245,1290,841,1708,948,1735,913,1283,377,--,465,
