报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.53,0.23,0.12,0.56,0.18,0.15,0.17,0.9,0.32,0.26,0.16,0.85,0.39,0.32,0.13,0.94,0.49,0.39,0.36,1.6,0.64,1.16,0.64,0.29,
每股净资产(元),7.04,3.72,3.73,3.6,3.23,3.11,6.28,6.08,5.25,5.15,6.83,6.63,6.12,5.95,5.75,8.83,8.38,8.28,16.61,4.49,3.54,3.37,1.24,0.59,
每股经营活动产生的现金流量净额(元),-0.12,0.12,-0.1,-0.28,-0.8,-0.59,-0.83,0.15,-0.44,-0.35,-0.14,0.29,-0.5,-0.39,-0.32,0.75,-0.06,-0.4,-1.42,1.31,0.32,0.94,0.36,0.03,
主营业务收入(万元),127016,63883,31850,123384,74506,49628,29270,93447,49543,32379,17048,72665,45497,30567,16192,47119,26440,18077,9855,29563,11000,17483,11655,7196,
主营业务利润(万元),43196,20341,10503,51552,29801,20320,10954,42558,24004,17005,7187,34206,19211,13488,5833,18774,11743,8042,3399,11820,5098,7249,4789,2174,
营业利润(万元),26875,9544,4554,25193,7446,6045,3900,20285,6909,5801,2357,16523,7506,5974,2373,9974,5580,4344,1536,6716,2616,3637,1970,1029,
投资收益(万元),4821,3125,407,1895,616,462,--,1378,283,226,--,480,--,0,--,--,--,--,--,0,0,0,0,0,
营业外收支净额(万元),2167,1548,1223,2821,1935,1737,639,2198,2089,1210,588,218,403,248,11,1736,636,536,436,629,325,533,353,20,
利润总额(万元),29042,11092,5778,28015,9381,7781,4539,22482,8998,7011,2945,16741,7909,6223,2385,11710,6216,4880,1972,7345,2942,4170,2323,1049,
净利润(万元),25956,10807,5495,26287,8463,7128,4029,20086,7112,5881,2797,14391,6609,5444,2204,10334,5320,4144,1676,6707,2680,4170,2323,1049,
净利润(扣除非经常性损益后)(万元),--,10609,--,25834,--,6999,--,18952,--,5679,--,14452,--,5434,--,10076,--,4048,--,6642,2683,4186,2328,1053,
经营活动产生的现金流量净额(万元),-6783,5450,-4914,-13366,-37527,-27482,-19243,3511,-9798,-7862,-2316,4952,-8555,-6546,-5309,8408,-676,-4515,-7937,5489,1333,3403,1306,109,
现金及现金等价物净增加额(万元),-15434,-11946,-15361,-24304,-58649,-36695,-32263,17992,-17858,-22823,-2368,-515,-24035,-21806,-16157,52875,57886,57604,61632,6336,1456,6871,187,561,
总资产(万元),552969,243913,233868,234031,206971,198221,193750,191834,137504,130226,130892,126617,119826,114491,110160,112741,98778,97089,96924,32322,24452,17077,7839,4714,
流动资产(万元),270763,178374,173538,176624,148401,156826,152472,156583,115579,108516,109049,103800,99382,93695,95513,103670,89489,91799,94832,29991,23010,15735,6693,4579,
总负债(万元),151511,65487,54980,61275,52814,50975,45500,48086,15745,13384,12019,11264,13693,13430,13512,13817,4903,4396,3892,13443,9600,4905,3373,2572,
流动负债(万元),149504,65479,54972,61267,52489,50650,45174,47760,15580,13274,11909,11154,13643,13380,13462,13767,4868,4361,3857,13408,9565,4870,3373,2572,
股东权益不含少数股东权益(万元),398347,175547,175844,169672,151626,144798,145755,141174,116711,114493,116769,113348,104689,99889,96648,98924,93875,92692,93032,18879,14851,12171,4466,2143,
净资产收益率加权(%),11.4,6.13,3.78,17.23,5.85,4.95,2.81,16.83,6.19,5.12,2.43,13.84,6.63,5.48,2.2,12.48,6.97,6.06,3.82,43.2,19.83,56.09,70.32,79.62,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
