报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),0.51,0.34,0.2,0.82,0.99,0.79,0.22,1.28,0.94,0.63,0.31,0.98,0.71,0.46,0.26,0.8,0.58,0.36,0.17,0.45,0.32,0.19,0.05,0.31,0.21,0.14,0.04,0.22,0.16,0.1,0.04,0.23,0.2,0.13,0.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,8.8,--,8.56,8.31,6.13,5.87,5.67,5.55,5.36,5.19,5.08,4.95,4.89,4.83,4.74,4.67,4.62,4.58,4.52,4.46,5.7,5.66,5.62,5.55,3.92,3.77,3.76,3.67,3.6,3.56,3.52,3.46,3.39,3.38,3.89,3.84,3.78,3.71,3.66,3.6,4.9,4.8,4.75,2.49,2.25,1.73,1.44,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.07,--,0.06,0.2,-0.09,-0.17,0.14,0.17,-0.4,0.92,0.65,0.24,0.14,0.79,0.72,0.25,0.15,0.37,0.06,-0.14,-0.42,-0.34,-0.87,-0.69,-0.02,0.68,0,0,0,-0.11,0,0,0,0.19,0,0,0,-0.13,0,0,0,0.42,0,0.05,0.4,0.06,0,
主营业务收入(万元),532066,344122,164461,628347,434820,272474,117952,419376,292918,191940,89737,303556,210858,133057,63584,210613,150998,95370,46094,134223,88001,51157,22785,88584,62969,39006,17670,65496,48489,30979,13806,52891,39586,26397,11620,48316,35153,24039,11356,41525,29646,18844,7727,29942,21596,14317,6904,27519,20282,13971,6165,24965,17974,11251,17994,13180,7306,
主营业务利润(万元),115769,74425,35726,140831,96914,60163,27372,94222,66183,43437,20315,67668,46132,28176,13407,46962,33582,20997,10217,31861,21520,13075,5379,22662,16017,10065,4298,16054,11667,7710,3533,12601,9564,6283,--,11567,8840,5968,2995,9242,6383,3907,1702,7969,5841,3825,2032,7533,5566,3735,1520,7303,5430,3548,5806,4529,2760,
营业利润(万元),29913,20545,11710,45559,33279,20092,9000,29738,21528,14321,7062,21307,14902,9539,4217,13381,9671,5818,2720,7425,5580,3311,844,5032,3502,2474,475,2879,2590,1712,511,1622,2145,1326,440,2660,2152,1203,439,1854,1470,861,156,-2592,1927,1338,764,2838,2326,1760,681,2698,2451,1545,2437,1953,1490,
投资收益(万元),-306,-32,-90,-185,67,-127,-31,86,105,50,-8,683,626,136,55,358,-76,44,2,428,25,50,-16,21,-48,15,-6,6,39,20,-2,153,22,3,-5,-44,-14,-14,-14,0,0,0,0,129,0,0,0,10,28,-8,6,-96,-26,-23,-40,-48,-144,
营业外收支净额(万元),4219,1978,1217,4178,2808,2667,2575,3268,2098,1552,84,661,509,189,97,1009,271,210,207,365,78,42,3,233,212,-6,177,772,--,--,--,--,--,--,--,-24,0,0,0,-17,0,0,0,-22,0,0,0,-5,0,-6,0,-19,-8,0,0,0,0,
利润总额(万元),34132,22523,12927,49737,36087,22759,11576,33006,23627,15873,7146,21968,15411,9728,4315,14390,9943,6028,2927,7790,5658,3353,848,5265,3715,2468,652,3651,2921,1879,546,2774,2247,1415,521,2593,2129,1194,425,1865,1494,856,152,-2484,1900,1334,763,2843,2349,1747,687,2582,2417,1521,2390,1901,1317,
净利润(万元),20478,13853,7996,32644,24040,15720,8670,23168,16897,10905,5379,16331,11650,7283,3497,10726,7804,4868,2281,6035,4240,2499,682,4129,2878,1876,513,2987,2164,1351,424,2243,1844,1167,412,2087,1763,973,339,1510,1227,693,107,-2881,1530,1052,600,2406,1964,1479,584,2136,1536,960,1864,1175,819,
净利润(扣除非经常性损益后)(万元),17442,12456,7147,29052,21683,13475,6487,21010,15696,10164,--,15461,--,7126,--,9813,--,4690,--,5702,--,2465,--,3940,--,1881,0,2324,0,1223,0,1269,0,1075,--,2044,0,970,0,1468,0,697,0,-3152,0,1055,0,2159,0,1484,0,2153,1542,0,0,0,0,
经营活动产生的现金流量净额(万元),-19203,-24827,-15812,5206,-2969,1285,-2966,2236,1184,6381,-1181,1087,1099,3420,-1238,-2237,1833,2221,-5379,12416,8746,3186,1943,10629,9626,3305,2017,4929,775,-1826,-4303,-3494,-9019,-7174,-201,5814,2652,4382,189,-931,-4980,-3731,-4717,1604,-1329,-564,-1283,-1088,-2126,-1651,-976,2565,0,189,1625,0,0,
现金及现金等价物净增加额(万元),-24315,-26291,-18310,30051,-4567,4134,-9533,-1393,-16681,-10157,-3140,36341,28709,46757,-6103,2163,3354,4980,-8400,12856,12018,4972,4720,2874,5963,1032,902,-3991,-5737,-3297,-4872,8457,5981,16926,1672,4062,2894,3719,1410,-6159,-9386,-7873,-3946,4624,-2348,-1182,-2636,-11981,-12735,-7808,-3847,17603,0,-1472,2366,0,0,
总资产(万元),947379,875370,848881,807051,693402,660936,610880,539080,429795,394019,369351,337838,308754,278957,211481,195226,188741,182812,157576,149101,134521,116756,115565,103598,111136,106152,103381,101213,104289,104973,101777,101023,97211,105641,86247,84241,85738,84699,83014,77096,74690,72408,72894,72197,67966,65350,57378,58086,56021,55969,51013,52882,53513,31153,28273,18120,11665,
流动资产(万元),579970,530405,519266,501142,437202,431727,404528,366356,304534,277009,266205,243459,219914,218450,156407,146041,141893,139936,116858,111045,102904,87708,82423,71217,79169,74491,71537,69397,73003,73864,70563,70216,67606,76388,56691,55567,57159,56395,55026,49485,46571,45306,46281,47090,43938,42314,37360,38456,36814,37822,--,0,0,19363,0,0,0,
总负债(万元),556538,490951,475338,461696,387388,362552,318432,266803,216758,219170,200516,175355,146163,123588,120675,108109,104994,99303,76836,71395,58482,43564,43866,32586,41394,39189,37209,35601,39381,40913,38563,38213,34850,43981,48340,47672,49295,49030,47986,42599,40540,38819,39900,39340,30708,28628,23341,24689,24464,25067,21006,23459,--,21117,19208,11152,5874,
流动负债(万元),518489,454323,433347,426161,350666,326636,303447,262539,213657,215586,196871,172018,143357,120453,117809,105242,101469,95026,74058,68909,56125,41257,41633,30333,39993,36923,35403,33720,33849,35277,33422,33017,25424,34227,38521,43651,44629,44195,43819,38459,34152,32208,33240,32680,28108,26028,20741,22089,21864,20167,--,0,0,16217,0,0,0,
股东权益不含少数股东权益(万元),321518,318025,310957,291417,260502,254780,247672,241306,194283,156998,153212,147833,149026,144659,82393,78896,76160,74568,71981,69700,68243,66503,65652,64970,63726,62725,62031,61519,60702,59888,58962,58538,58091,57415,33680,32367,32254,31475,30866,30527,30225,29682,29096,28986,33400,32922,32457,31866,31387,30902,30007,29423,29110,10037,9065,6969,5791,
净资产收益率加权(%),6.64,4.55,2.71,12.72,9.49,6.31,3.53,13.25,10.4,7.13,3.57,13.13,9.89,7.1,4.34,14.4,10.6,6.53,3.22,8.95,6.29,3.79,1.04,6.53,--,3,0,4.98,0,2.28,0,4.69,0,2.68,--,6.62,0,3.09,0,5.08,0,2.36,0,-9.47,0,3.19,0,7.82,0,4.9,0,14.48,15.63,0,23.56,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
