报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-06-30,2006-12-31,2005-12-31,2004-12-31,
基本每股收益(元),0.08,0.08,0.07,0.2,0.18,0.17,0.07,0.29,0.25,0.27,0.27,0.7,0.46,0.42,0.2,0.72,0.48,0.45,0.27,0.66,0.34,0.3,0.2,0.47,0.29,0.26,0.33,0.87,0.6,0.54,0.3,1.02,0.57,--,0.81,0.12,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,8.32,8.29,8.16,7.98,7.77,5.74,5.81,5.54,5.13,5.09,5.19,4.99,4.81,4.77,9.56,9.23,8.99,8.87,8.65,4.21,3.76,3.2,2.22,1.41,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,1.12,0.02,-0.56,0.5,0.57,0.38,-0.4,1.12,0.94,0.36,0.14,1.54,0.64,0.4,-0.21,1.61,1.12,0.54,0.4,1.07,0.8,0.31,1.27,0.06,
主营业务收入(万元),310713,229754,141265,409437,297022,221927,137968,360333,244829,184769,111071,268057,193485,146029,89014,262648,188070,141197,82444,192339,133561,99860,59850,144454,106491,79874,49139,138276,100927,75290,41838,124929,64359,92585,67122,57965,
主营业务利润(万元),102238,77598,46065,138243,99905,76435,43240,122955,86179,67060,36942,87479,67268,51539,27729,81604,62853,48435,27238,63358,47147,36002,20835,50742,38091,29134,17930,52015,36580,26913,15302,44462,22754,0,23099,14186,
营业利润(万元),5482,6018,3223,-979,6678,6456,2891,12268,11546,12982,7283,12225,9090,9844,4876,12132,8600,8342,6020,10454,5520,5033,3719,8221,5051,4693,3193,6155,4294,4528,2702,4581,2799,6180,4812,603,
投资收益(万元),3933,435,113,378,76,76,--,403,403,--,--,--,--,--,--,--,--,-10,--,--,--,--,0,--,--,0,--,0,0,0,--,14,14,-127,-1266,--,
营业外收支净额(万元),1947,893,35,4400,1894,1551,198,3782,2132,1246,360,3416,1742,293,181,3444,1480,1139,17,3456,2454,1989,705,1151,1113,825,494,2086,--,--,--,--,1780,0,1244,389,
利润总额(万元),7429,6912,3258,3421,8572,8007,3089,16050,13679,14228,7644,15641,10833,10136,5057,15577,10080,9481,6037,13910,7974,7022,4424,9372,6165,5518,3687,8241,5687,5389,2992,6794,4579,7138,6056,993,
净利润(万元),6713,6158,2651,8086,7091,6649,2881,11813,10056,11039,5448,13994,9172,8521,4046,13781,9039,8414,5061,12345,6348,5603,3710,8877,5453,4811,3070,7957,5266,4666,2586,7172,3960,6785,5673,811,
净利润(扣除非经常性损益后)(万元),2308,5324,2503,6667,6641,6300,2724,10899,9407,10808,5357,13717,--,8464,--,13196,--,8339,--,12457,--,5609,0,8987,--,4708,0,7844,0,4515,0,6801,3893,6753,5737,841,
经营活动产生的现金流量净额(万元),-11349,-25299,-18013,14297,5453,-6255,-18863,16109,17965,3655,-6026,30255,22434,305,-11199,10144,11383,7102,-7550,20881,17670,6723,2585,28766,12021,7553,-1933,15024,10518,5076,3783,7505,5579,2138,8867,447,
现金及现金等价物净增加额(万元),-19058,-26098,-17945,-30202,-30104,-29210,-24746,-11836,-4959,-26547,-13892,1219,8429,-13678,-17163,18193,27623,-14497,-17299,4389,5454,-2368,3279,9957,10989,8604,-76,32484,30214,40009,49493,6101,8313,-887,4921,-1608,
总资产(万元),309331,306740,339702,353778,301102,297230,324966,370884,321696,284062,284515,312439,248530,233319,243269,277450,240029,175794,184236,190604,168743,150868,159394,161177,142454,136262,140185,148198,125485,129786,153071,106501,86231,83347,62687,60449,
流动资产(万元),121457,112101,149780,167017,128989,130661,159660,208920,164449,148693,163119,192765,147681,132885,146084,187745,157752,104213,117084,134250,114658,98409,107511,113312,98607,93808,98980,107687,87635,93379,118498,72290,58050,61890,45417,43207,
总负债(万元),117558,115571,150933,167660,116251,112819,142314,191112,143684,105065,111110,140460,81064,66379,78911,117045,84120,68688,76765,88360,72330,55214,61957,67486,52186,46622,50362,61493,41049,45878,71226,76063,58522,60502,46779,50381,
流动负债(万元),103053,100946,136447,153085,95666,92231,121807,170742,124793,87395,100353,129848,68527,54034,68202,109331,76491,61069,70347,84239,68498,51537,58364,64609,50274,44840,48621,59751,40009,44839,66457,71294,58248,60228,46534,48235,
股东权益不含少数股东权益(万元),191251,190645,188245,185595,184329,183887,182129,179248,177492,178474,172883,171456,167224,166574,164153,160390,156184,107261,108669,103608,95915,95170,97017,93307,89883,89241,89370,86300,84011,82969,80872,29439,26331,22371,15554,9843,
净资产收益率加权(%),3.57,3.27,1.42,4.44,3.9,3.65,1.59,6.78,5.79,6.31,3.13,8.43,5.6,5.19,2.49,11.09,8.08,7.8,4.77,12.43,6.67,5.83,3.9,9.88,--,5.42,0,10.17,0,7.25,0,27.74,16.26,35.78,44.67,8.6,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
