报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2005-12-31,
基本每股收益(元),0.1,0.05,0.02,0.18,0.12,0.07,0.05,0.2,0.11,0.02,0,0.06,0.04,0.02,0,0.16,0.14,0.12,0.06,0.11,0.06,0.01,0,0.11,0.07,0.03,0,0.16,0.13,0.11,0.05,0.34,0.17,0.14,0.06,0.34,0.25,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.93,2.92,2.95,2.95,2.93,2.91,3.13,3.07,3.02,3.02,3,3,2.97,2.93,2.96,2.95,2.91,2.89,1.67,1.62,0,--,--,1.68,1.32,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.1,-0.02,-0.12,0.09,-0.28,-0.18,-0.33,0.36,0.3,0.06,-0.13,0.21,0.22,0.19,0.01,0.05,-0.15,-0.16,-0.25,0.12,0,0.17,-0.12,0.43,0.18,
主营业务收入(万元),117215,85105,37117,203603,149532,94316,40868,201266,141292,68174,26599,154778,114642,78610,30458,191067,140258,87197,40726,134355,93345,55812,19239,56926,39583,24761,9509,54399,39852,26394,8554,56746,39318,24841,8778,53613,50141,
主营业务利润(万元),17660,11319,4506,28912,20332,13772,5644,27131,18775,5731,2010,13397,9183,5880,1827,17254,13356,10392,4211,13678,7107,3300,1762,9738,6641,5072,1632,10238,7969,5678,2071,13979,8612,6025,2418,13711,11698,
营业利润(万元),3728,2103,347,5090,3679,2304,884,3321,2439,686,81,1762,1142,578,4,3701,3348,3134,1302,2359,1349,305,16,1634,1253,451,72,3155,2373,2052,820,5697,3204,2622,974,6147,4433,
投资收益(万元),15,--,0,-61,-61,-61,-61,-312,-85,-55,-16,-0,17,17,-11,-189,-89,-51,--,-66,0,0,0,-24,0,--,0,1,1,1,0,0,0,0,0,--,--,
营业外收支净额(万元),1174,672,427,3929,2545,1719,813,4220,2163,22,23,250,166,132,48,202,171,48,2,242,98,25,11,598,270,207,-1,--,--,13,-1,438,--,--,--,-127,-79,
利润总额(万元),4902,2775,774,9020,6224,4023,1696,7541,4602,708,104,2012,1308,710,52,3902,3519,3182,1304,2601,1447,331,27,2232,1523,659,71,3257,2535,2065,819,6135,3178,2590,974,6020,4354,
净利润(万元),3956,2210,614,7289,4797,2981,1291,4852,2573,329,14,1212,797,468,13,3249,2678,2365,1111,2164,1171,249,15,2112,1437,570,58,2785,2206,1785,669,4995,2558,2055,800,5017,3651,
净利润(扣除非经常性损益后)(万元),3018,1672,272,4034,2828,1647,707,1366,448,310,-5,1026,--,370,--,3090,--,2330,--,1961,--,229,--,1629,--,372,0,2717,0,1772,--,4591,0,2087,--,5072,3698,
经营活动产生的现金流量净额(万元),4845,2252,-4035,15706,10531,6003,1449,51,-1941,-2216,-4451,2272,2032,-404,-2441,1712,-5466,-3509,-6478,7182,5894,1132,-2510,4219,4410,3676,286,901,-2920,-3253,-3757,1724,4535,2570,-1795,6398,2651,
现金及现金等价物净增加额(万元),1277,-546,-5723,-1139,-5025,-3964,-4917,177,4460,62193,-4027,-1480,-2932,-2737,-5716,-9215,-10349,-2723,-7830,203,228,-1879,-3001,-4503,-776,161,-313,19701,26433,30478,-1548,-3545,-4109,-3004,-3366,1378,3646,
总资产(万元),159032,168255,162558,165375,164503,163924,166326,167870,176474,141108,74199,73588,74356,75043,70511,72884,79323,86095,84214,76488,75347,70876,66406,67720,66535,65805,64157,64257,76656,81827,48994,45829,0,--,--,41004,32201,
流动资产(万元),82010,87986,84654,87057,90636,91039,92796,93975,105181,105214,38212,37904,39533,40780,37012,39747,47282,55298,52964,46551,49712,46546,44349,46317,46976,46921,46729,47199,60470,65718,32866,29860,--,--,--,27506,24690,
总负债(万元),40822,50926,45557,49110,50852,52004,56470,59515,69380,29809,15333,14641,15773,16997,11959,14286,21252,28368,22201,15691,15543,11000,6917,8228,7615,7719,5552,5757,18994,24591,24270,21850,--,--,--,16016,12625,
流动负债(万元),34929,44823,39268,42614,43560,44259,47983,50291,57687,28931,14442,13738,14972,16184,11134,13450,20397,27504,21317,14807,14689,10146,6063,7374,6917,7101,4934,5189,17973,23677,23448,21020,--,--,--,15979,12530,
股东权益不含少数股东权益(万元),113636,111947,111629,110967,108551,106872,104893,103564,102642,110709,58274,58392,57914,57854,58378,58426,57919,57607,61894,60688,59711,59790,59408,59411,58831,57993,58519,58409,57576,57155,24636,23891,0,--,--,24603,19296,
净资产收益率加权(%),3.5,1.97,0.55,6.8,4.51,2.81,1.24,4.92,2.91,0.49,0.02,2.07,1.36,0.8,0.02,5.46,4.3,3.81,1.81,3.6,1.96,0.42,0.02,3.59,--,0.97,0,6.34,0,5.94,--,21.47,0,--,--,23.01,20.8,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
