报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2005-12-31,2004-12-31,
基本每股收益(元),-0.5,-0.35,-0.19,-0.76,-0.42,-0.25,-0.08,0.01,-0.01,0.07,0.05,0.72,0.58,0.5,0.29,0.73,0.56,0.33,0.18,0.68,0.53,0.35,0.16,0.45,0.31,0.26,0.18,0.65,0.4,0.22,0.08,0.27,0.22,0.16,--,0.22,0.12,
每股净资产(元),2.14,2.26,2.41,--,2.96,--,3.29,--,3.34,--,4.8,--,4.58,4.54,4.54,4.23,4.09,3.89,4.03,3.83,3.69,3.51,3.54,3.32,3.21,3.17,3.23,3.05,2.69,2.51,2.38,2.29,0,--,0,--,--,
每股经营活动产生的现金流量净额(元),-0.09,--,-0.17,--,-0.16,--,-0.01,--,0.25,--,0.27,--,0.82,0.51,0.23,0.7,0.71,0.33,0.22,1.43,1.01,0.62,0.25,0.65,0.47,0.42,0.07,0.93,0.93,0.56,0.28,0.51,0,0.16,0.43,0.42,0.51,
主营业务收入(万元),358576,256831,128696,656250,497962,332674,165136,781215,561576,340983,193821,885206,653293,456576,220126,805559,607232,398218,202957,700853,540369,348600,172659,494989,373478,264150,131823,542626,387528,226009,112049,366446,288138,194028,294861,297006,192325,
主营业务利润(万元),-48525,-45448,-22764,-27752,-1866,2944,12212,126385,87808,65305,37132,295950,220069,170735,89156,271676,204094,123396,66385,249132,190978,123998,56627,168286,124294,95000,58305,230273,144119,82177,35838,109988,82411,55794,89887,90053,60916,
营业利润(万元),-129745,-91279,-49075,-187843,-102972,-62577,-18401,5177,2192,16501,15735,181510,139960,118469,67362,183335,138537,81319,46244,172859,134120,87777,40327,109543,77649,64981,44059,161337,99129,54005,20925,61096,43348,31005,61988,58841,35455,
投资收益(万元),16636,6533,2864,2781,2792,1922,691,11586,10456,9070,10328,319,395,97,17,-4393,-3695,-2490,--,-1728,-842,-202,412,-1193,--,0,--,1207,1380,1380,1380,--,0,--,-4,--,21,
营业外收支净额(万元),862,-24,-1,-9532,-3111,22,-29,7683,4225,4134,53,2430,4845,4231,4339,377,314,355,-27,-1293,-691,-615,-593,5716,-119,-63,-28,-23,--,-1190,--,2648,--,2780,0,-2419,-6064,
利润总额(万元),-128882,-91303,-49076,-197375,-106083,-62555,-18431,12860,6417,20635,15787,183940,144805,122700,71701,183712,138851,81674,46217,171566,133429,87163,39735,115259,77530,64918,44031,161314,97898,52815,20634,63745,46134,33786,61218,56422,29391,
净利润(万元),-128775,-91301,-49059,-196926,-108218,-64731,-21079,1491,-2780,13090,9330,133891,106664,92422,53579,134763,102974,60610,33758,125109,98598,64178,29002,83314,58051,48545,33020,120270,73675,39878,15350,41049,32498,24647,36970,33150,17676,
