报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.15,0.11,0.05,-0.43,-0.2,-0.09,0.05,0.35,0.46,0.25,0.13,0.49,0.51,0.86,0.71,2.7,1.51,1.62,0.74,0.34,
每股净资产(元),4.82,4.78,4.72,4.67,4.91,5.02,5.26,5.21,5.32,5.11,5.06,4.96,4.97,10.27,10.2,5.12,3.94,2.42,3.8,4.61,
每股经营活动产生的现金流量净额(元),0.12,0.01,-0.02,-0.21,-0.28,-0.24,-0.35,0.41,0.64,0.61,0.23,0.78,0.27,0.69,1.04,0.93,0.98,1.04,4.45,5.09,
主营业务收入(万元),58978,40885,16709,76353,64655,50717,22931,200019,178855,116587,43927,211884,163394,130111,76329,332313,194701,227970,84692,30153,
主营业务利润(万元),22445,15862,6077,27007,24657,18421,9426,80067,75195,45612,17070,80303,63402,50769,30108,143600,87480,90512,24870,7790,
营业利润(万元),4923,2439,705,-40418,-18548,-10612,671,38433,44940,27499,11789,42837,36987,30424,21234,102958,67132,64853,15622,3476,
投资收益(万元),211,225,300,199,-93,-53,-5,548,159,64,24,519,468,312,222,1518,894,1463,1146,240,
营业外收支净额(万元),7780,6566,3992,8500,7178,7750,4658,-2741,1066,-989,-656,2473,8377,7177,6979,5700,-671,297,-60,138,
利润总额(万元),12703,9005,4697,-31917,-11370,-2862,5329,35693,46006,26510,11133,45310,45364,37602,28212,108657,66460,65150,15563,3614,
净利润(万元),11770,8441,3807,-34813,-15863,-7176,3930,27887,36934,20343,8564,37926,38716,32033,24082,91833,51222,55245,13430,3371,
净利润(扣除非经常性损益后)(万元),--,6312,--,-36077,--,-7551,--,25427,--,19838,--,29025,--,24373,--,85356,50820,51839,8817,676,
经营活动产生的现金流量净额(万元),9231,852,-1539,-16747,-22350,-19615,-27865,33035,51357,48632,18516,62386,22036,27643,41698,32192,33251,35316,29239,12642,
现金及现金等价物净增加额(万元),1632,40489,-9842,-24878,-33696,-23654,28884,-705,-25807,-11804,6275,17101,5535,45071,236290,14426,16298,12418,-590,1085,
总资产(万元),410099,433044,430099,430947,446676,471231,494684,483215,494827,499012,480094,453263,455568,477937,510783,287524,298370,223693,77537,43313,
流动资产(万元),302988,329723,327266,328017,351380,378970,409805,405363,421539,432063,420656,397429,403696,428010,463245,238976,258384,193889,68579,36416,
总负债(万元),21733,48966,51394,55891,52409,68108,72714,65346,68241,88916,74017,55504,56948,66028,101546,113241,164247,141072,52520,31873,
流动负债(万元),19105,45175,45992,47719,42529,59661,61370,49978,56556,76299,62291,44279,51963,60943,98168,110093,161700,139156,52260,31873,
股东权益不含少数股东权益(万元),386559,383289,378532,374631,393823,402673,421719,417617,426336,409848,405830,397509,398372,411663,408988,174048,133865,82334,25017,11440,
净资产收益率加权(%),3.09,2.23,1.01,-8.8,-3.91,-1.74,0.94,6.85,8.96,5.01,1.55,11.08,11.71,10.94,12.92,71.64,47.38,111.83,73.61,34.21,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
