报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2000-12-31,1999-12-31,
净利润(扣除非经常性损益后)(万元),27851,18720,7979,31213,24426,15834,7041,26317,20054,12585,--,21275,--,11826,--,15624,--,9240,--,16415,--,8329,--,14499,--,6383,0,13634,--,5882,0,9176,0,3333,--,6333,0,2777,0,4673,0,1921,0,4770,0,2341,0,3709,0,1279,0,1950,2006,0,0,--,0,
经营活动产生的现金流量净额(万元),30930,19635,13764,31154,26889,17174,7874,38811,28538,15224,4882,21211,9549,10395,4027,9019,-3259,1005,-431,16640,11823,2846,2515,-2187,-4399,-4490,1140,5839,3170,5058,1081,9273,6356,5554,1533,10898,3914,4703,903,10144,4207,3723,-879,2168,3926,3575,-1148,1713,526,-545,-2522,1115,0,732,2102,--,0,
现金及现金等价物净增加额(万元),-28886,-31715,-21184,26519,-8322,-2106,-2918,-5380,-11342,-10253,-14920,15044,3197,6051,10222,4019,275,3759,4371,-8470,-7338,-5156,-5958,-10459,-11516,-10605,-57,21018,21975,28944,30171,-1501,-147,-745,-3270,-1193,-2616,-938,-1128,7671,6914,4267,2005,-14350,-10210,-5932,-5450,5656,-8670,-2913,-4669,14787,0,711,-1021,--,0,
总资产(万元),435756,419756,413774,415497,369311,361274,354222,343219,333482,316965,306679,312486,291034,276027,277097,258141,246155,227650,213303,198748,191163,170033,152333,144541,139951,131365,132301,131057,142720,139453,138287,103176,98594,94978,94409,93611,96695,98989,99848,99051,96456,90512,86452,78498,83210,81133,79288,77843,64060,50921,44514,42607,46345,20761,17752,17593,15538,
流动资产(万元),226801,217460,211928,225498,185431,182455,180537,174769,182006,172031,167230,183284,182994,176302,173739,159511,151753,136452,125085,112679,117379,105051,97604,92190,90077,81496,83824,81971,95176,91119,89497,53558,52180,48209,47204,47419,49712,50171,50612,49793,52349,46338,44564,38451,44799,42958,42403,45830,36052,32201,28951,0,32723,13622,0,13680,0,
总负债(万元),156179,150104,149958,159872,155623,156573,153487,149765,148819,141270,138690,147423,131343,124519,123953,110658,101597,89665,84418,74319,70541,57383,40363,36723,36381,32846,33686,35585,50708,51596,51388,47381,45879,45391,43041,44319,49097,52746,52389,53262,52921,48288,43510,37088,43371,42196,40666,40356,27608,16298,10355,9269,10018,12346,10361,11892,11384,
流动负债(万元),144726,134665,131212,142508,135143,136155,132846,130989,129762,120973,118391,127100,100310,97487,101625,95530,89458,77513,76265,68166,65188,52030,39985,36345,35942,32407,33215,35114,50708,51596,51388,47381,41379,40891,38541,38493,42919,46360,45513,46400,40755,40111,39820,33412,39961,40788,39213,38968,25544,15225,9340,0,9173,7176,0,9881,0,
股东权益不含少数股东权益(万元),273657,263759,258067,249904,207908,198948,195122,187896,180511,171624,164025,161117,155587,147492,148472,143587,140892,134429,125283,120917,117178,111993,111268,107177,103219,98173,98279,95146,90769,86646,85727,54658,51608,48614,50426,48398,46607,44799,45989,44364,42718,41430,42168,40926,39361,38474,38171,37045,35587,34455,33993,33172,36162,8251,7230,5553,4154,
净资产收益率加权(%),10.98,7.32,3.21,15.87,12.58,8.19,3.77,17.09,13.1,8.07,3.55,15.63,12.22,6.97,2.23,14.15,12.69,7.71,3.55,15.95,12.81,8.28,3.75,15.54,--,7.17,0,22.96,--,9.35,0,18.87,0,7.15,--,13.92,0,6.25,0,11.25,0,4.71,0,12.14,0,6.13,0,10.16,0,3.64,0,0,24.02,12.95,0,--,16.9,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
