报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-03-31,2002-12-31,2001-12-31,
基本每股收益(元),0.05,0.05,0.01,0.03,0.03,0.03,0.02,0.16,0.1,0.09,0.04,0.3,0.18,0.14,0.03,0.32,0.17,0.13,0.04,0.23,0.12,0.1,0.04,0.12,0.11,0.09,0.03,0.2,0.21,0.16,0.05,0.32,0.2,0.23,0.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.93,--,3.96,--,3.81,3.77,3.72,3.68,2.36,2.33,2.23,2.19,2.09,2.07,2.07,2.03,2.02,2,1.94,1.91,1.92,1.87,1.76,1.71,1.61,2.51,2.38,2.31,2.29,4.42,4.08,4.02,3.82,3.71,3.62,3.66,3.55,3.45,3.33,1.91,0,1.78,1.63,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.1,--,-0.08,--,0.04,0.06,-0.07,0.05,-0.09,--,-0.03,0.17,-0.05,-0.1,-0.05,0.1,-0.03,-0.03,-0.02,0.21,0.16,0.16,0.03,0.3,0.24,0.22,0.12,0.4,0,--,0,0.58,0,0,0,-0.01,0,0,0,0,0,0.6,0,
主营业务收入(万元),65335,46151,18844,88125,58200,44303,14057,96933,65755,50715,18995,102868,69273,47999,18814,88087,59956,40116,14322,77411,52621,35218,15329,52829,39826,24150,10801,47496,41390,27831,11666,77388,55105,30864,13150,64479,47781,26315,9712,57106,39699,24383,9785,40058,26775,15267,5949,34049,4300,27450,22512,
主营业务利润(万元),11788,8648,3054,14657,10786,7837,2921,19320,13811,10867,5013,30169,19265,14358,4039,29294,15704,12487,4255,20718,12317,9299,3813,13243,9994,7955,3122,20030,16739,12203,4596,25765,16758,11093,3758,14676,11963,7607,2133,12794,8284,5163,2113,12052,7953,4996,1762,8280,1185,8070,7220,
营业利润(万元),1011,2396,282,387,1108,1717,909,6413,4755,4851,2390,19204,12060,10419,2418,20044,9963,8086,2281,14371,7500,6372,2250,7290,6893,5889,2059,12024,13491,10311,3138,21254,13581,9422,2734,10054,8774,5539,1214,10129,6452,4146,1571,9781,6239,3668,1036,6891,886,6410,5808,
投资收益(万元),1909,1860,1457,957,873,845,780,632,499,499,499,383,349,311,311,69,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,--,0,0,24,25,0,0,0,0,0,0,0,0,0,
营业外收支净额(万元),2156,779,396,1636,815,126,62,5064,1405,1117,1,2157,570,16,19,910,1035,529,124,563,386,149,143,446,419,55,15,972,--,--,--,--,--,--,9,8,0,-19,0,-23,0,0,0,-20,0,0,0,11,0,0,0,
利润总额(万元),3167,3175,678,2023,1923,1843,971,11478,6159,5968,2390,21362,12630,10435,2437,20954,10997,8615,2405,14933,7885,6521,2393,7737,7312,5944,2074,12997,13541,10318,3142,21134,13591,9387,2743,10066,8779,5524,1191,10106,6493,4187,1573,9760,6251,3680,1037,6902,890,6351,5821,
净利润(万元),3463,3425,789,2058,2207,2150,1089,11495,7028,6509,2616,21671,13063,10330,2503,20749,10703,8493,2479,14279,7760,6388,2414,7528,7279,5916,1982,12446,13414,10219,3084,20158,12831,9152,2557,9239,8260,5156,1205,7916,4617,2499,984,6286,4129,2432,690,4546,593,4180,3893,
净利润(扣除非经常性损益后)(万元),1846,2840,492,649,1596,2055,1042,7619,5975,5671,--,19850,--,10318,--,20073,--,8096,--,13849,--,6276,--,7193,--,5875,0,11738,0,10213,0,20238,0,9175,--,9231,0,5166,0,7931,0,2488,0,6299,0,2424,0,4539,0,0,0,
经营活动产生的现金流量净额(万元),844,7208,-5058,21394,6850,2136,-6682,9480,7004,7481,-5562,1526,2894,4129,-4754,3720,-5759,-5612,-1879,10750,-3407,-6276,-3391,6245,-1591,-1971,-1375,13521,10010,10262,1855,18987,15418,8523,4759,15811,12271,7827,2696,10451,3335,1189,1027,-29,-191,-2168,546,6268,0,0,0,
现金及现金等价物净增加额(万元),20571,12987,-578,450,-1802,-908,-806,-25894,-36534,-9330,-13579,-58785,-42773,-33294,-20277,98121,2410,2537,3380,-81,784,-557,2840,1683,-849,3233,3008,-2428,-4968,-224,-1324,1760,1042,1520,837,-676,2912,998,-919,-11054,-9533,-11081,-679,12967,13731,25367,41349,-1916,0,0,0,
总资产(万元),511498,492846,479100,474024,457985,440989,426032,418340,400583,416040,398356,385268,385605,376684,367113,368948,245640,240921,219674,212102,196416,191640,185578,176719,170147,171129,165602,156836,154103,157707,149787,151647,151472,141418,140473,137006,138460,129405,110966,108305,102753,94273,90047,90312,86261,89882,89287,47537,0,45770,42435,
流动资产(万元),165482,151425,142116,139626,174701,168212,161816,159930,160334,179250,168870,165816,186928,187916,192550,200566,89235,88574,73674,66860,66197,66263,62867,54363,50337,55996,50611,42640,41298,46177,39066,39611,38461,34027,31152,29409,32404,28386,26141,27229,27125,25496,32823,34636,32385,43474,53789,12316,0,12579,11721,
总负债(万元),217227,198521,186617,182219,165604,148688,130950,124229,110640,126187,105473,94808,103485,97063,88221,95826,90366,88355,73209,68670,60171,56345,50460,43929,36731,39102,37691,31427,27512,34231,33534,38292,44852,37402,41697,40614,43014,37161,33175,31204,29310,23365,23813,22528,20851,26236,27669,22923,0,22980,21522,
流动负债(万元),205523,186327,174474,170048,152907,141646,124606,118094,105902,121539,100772,90113,102011,95589,86748,94352,88807,84796,69650,65311,52940,49114,43230,37699,34611,36714,35420,29157,24051,30770,30074,34831,40683,34233,37528,36445,39514,33661,33175,31204,29310,23365,23813,22528,20851,26226,19659,14913,0,9970,8522,
股东权益不含少数股东权益(万元),292866,292828,290850,290061,290382,290325,292916,291827,287360,286841,289523,286907,278300,275566,271392,268889,149670,147460,141446,138967,132449,131076,130904,128490,128214,126852,122917,120935,121903,118373,111574,108489,102326,99223,94144,91587,90623,87519,73490,72285,68765,66647,65132,65948,63832,62135,60008,22963,0,21418,19649,
