报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,1999-12-31,
总负债(万元),53951,53445,54506,48779,46194,50728,49248,52141,50512,37822,30686,28439,29220,30322,27143,32194,31985,31228,32855,24184,22670,25823,27980,30688,39445,45072,39798,34365,25833,21198,20670,19420,14462,11187,9403,7547,7281,6975,8793,10038,8017,9968,8392,9934,8090,9856,7351,9965,7636,4505,6591,6804,6190,7890,6459,4512,
流动负债(万元),51628,51159,52072,46345,43913,48287,46823,49654,48185,35923,29201,26955,27619,28770,25650,30668,30425,29634,31228,22524,20325,23481,25989,28502,37487,43069,37766,32506,25827,21198,20665,19414,13392,10117,8332,6477,6210,5905,7722,8968,6947,8898,7322,8864,7020,8785,6281,8895,6566,3435,5521,0,5289,0,6459,0,
股东权益不含少数股东权益(万元),94508,89558,89661,88280,82624,79259,79230,77548,72357,69804,32300,33204,32221,32404,31971,31829,30758,30649,30288,30168,28136,27617,27994,28265,28489,28414,31008,31783,34179,35039,35033,34958,34460,35061,35053,34810,34559,34020,34609,34419,33806,33368,34100,33828,33336,32875,33234,32700,32033,31406,30817,9769,9541,8565,8299,7603,
净资产收益率加权(%),11.53,6.41,1.55,17.66,11.12,6.99,2.15,10.72,3.77,2.03,-2.76,4.23,1.23,1.79,0.45,5.43,2.01,1.65,0.4,5.21,-0.84,-2.7,-0.97,-13.23,--,-11.18,0,-7.01,0,0.23,0,2.61,0,0.34,--,4.22,0,1.28,0,4.2,0,1.13,0,5.83,0,3.08,0,7.67,0,3.85,0,21.33,10.78,21.08,--,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
