报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,
基本每股收益(元),0.08,0.12,0.04,0.05,0.02,0.02,0,-0.4,-0.24,-0.11,-0.02,0.05,0.06,0.07,0,0.39,0.22,0.16,0.04,0.44,0.03,0.33,0.25,
每股净资产(元),2.32,5.72,5.65,3.43,3.4,3.39,3.37,3.37,3.54,3.67,3.77,3.79,3.8,3.81,3.94,3.94,3.83,2.08,1.95,1.91,0,1.47,1.15,
每股经营活动产生的现金流量净额(元),-0.02,0.04,-0.2,0.35,0.23,0.13,-0.13,-0.23,-0.26,-0.16,-0.19,-0.04,-0.09,-0.05,-0.13,-0.03,-0.13,-0.03,-0.23,0.22,-0.15,0.16,0.09,
主营业务收入(万元),64897,37474,15394,16900,13048,9078,3929,14379,9647,6068,2416,14914,11094,8112,3631,20346,14217,8638,3226,20327,2793,13217,9175,
主营业务利润(万元),8428,5177,2299,3122,2247,1555,668,1533,1266,930,547,3853,2744,2143,844,5802,4080,2615,892,6003,903,4274,2731,
营业利润(万元),2467,1410,528,277,148,144,6,-3143,-1903,-923,-184,349,493,558,17,2231,1509,946,197,2349,120,1692,1471,
投资收益(万元),105,105,--,208,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,-556,555,
营业外收支净额(万元),159,92,4,135,34,8,0,169,133,133,33,125,48,49,17,656,418,136,104,469,99,402,-1,
利润总额(万元),2626,1502,532,412,181,152,6,-2974,-1771,-790,-151,474,541,607,34,2888,1927,1082,300,2818,220,2093,1470,
净利润(万元),1743,1057,346,410,180,151,6,-2994,-1771,-790,-162,376,423,498,22,2496,1637,921,248,2446,183,1777,1257,
净利润(扣除非经常性损益后)(万元),--,967,--,275,--,143,--,-3163,--,-923,--,270,--,456,--,1939,--,805,160,2048,98,1377,1012,
经营活动产生的现金流量净额(万元),-501,321,-1713,2591,1734,973,-995,-1707,-1932,-1175,-1422,-307,-682,-366,-952,-237,-1002,-182,-1285,1211,-827,897,490,
现金及现金等价物净增加额(万元),-8960,-7030,-7001,-1026,-722,-1915,402,-4105,-2594,-2775,-1727,-1678,-2209,-2685,-1643,13497,13548,-1076,-2100,2058,-1050,-161,1247,
总资产(万元),87015,86063,79971,31488,32755,31411,32401,31333,33322,32459,33598,33272,32918,32097,32156,33357,33223,17190,15375,16873,0,11863,9397,
流动资产(万元),36523,35673,32383,20853,21896,22072,24388,23164,25147,24287,25893,26127,26044,25713,26382,27909,28994,12925,11267,12742,--,7846,5305,
总负债(万元),36480,36215,30748,5786,7282,5968,7103,6041,6806,4962,5324,4836,4434,3538,2574,3797,4522,5570,4428,6174,--,3611,3417,
流动负债(万元),36344,36079,30748,5786,7282,5968,7102,6040,6806,4962,5324,4836,4434,3538,2574,3797,4522,5570,4428,6174,--,3611,3417,
股东权益不含少数股东权益(万元),50535,49848,49223,25702,25472,25443,25298,25292,26516,27497,28274,28437,28484,28559,29582,29560,28701,11620,10947,10699,0,8253,5979,
净资产收益率加权(%),3.6,2.26,0.89,1.61,0.71,0.59,0.02,-11.15,-6.44,-2.82,-0.57,1.3,1.45,1.71,0.07,13.3,13.37,8.26,0,25.75,0,24.96,25.39,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
