报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1992-12-31,1991-12-31,1990-12-31,
基本每股收益(元),0.3,0.11,0.04,0.33,0.09,0.08,0.04,--,0.06,0.06,0.03,0.28,0.02,0.03,0.03,0.23,0.07,0.06,0.03,0.26,0.08,0.04,0.02,0.21,0.07,-0,-0.01,0.08,0.06,0.11,0.04,0.61,0.38,0.39,0.02,--,--,--,--,0.32,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.35,2.42,2.48,2.46,2.38,2.52,2.52,2.58,2.82,2.83,3.24,3.27,1.79,1.78,1.77,1.75,1.81,3.73,3.74,3.8,3.58,2.53,2.16,1.91,1.8,1.78,2.54,2.6,2.55,2.5,2.38,2.34,2.31,2.26,2.39,2.32,2.27,2.22,2.16,2.13,2.15,2.13,2.1,2.03,1.98,1.91,2.09,2.08,2.44,2.54,2.76,2.62,3.29,3.23,3.43,3.26,3.86,3.98,3.82,3.94,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.63,0.15,-0.04,-1.33,-1.07,-1.31,-0.93,-1.98,-1.33,-0.66,-0.09,0.04,0.24,0.36,0.03,-1.91,-1.66,-0.47,-0.02,-0.39,-0.81,-0.55,-0.03,-0.03,0,0,0,0.3,0,0,0,0.34,0,0,0,0.3,0,0,0,0.09,0,-0.09,--,0.29,0.05,0.19,0.05,0.13,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),670030,278615,64935,904083,361346,235275,97232,1017864,442588,292343,96546,794489,269603,122258,83931,554107,221633,160742,38835,211357,55270,44754,33840,201354,44262,24760,11609,108685,53212,44528,21964,82377,24345,15814,7718,34580,26003,17547,8943,36555,26740,17259,8003,34481,24745,16675,7687,33085,23194,15352,6587,41192,22044,14492,6920,31245,10752,31373,13154,31182,15477,37896,16173,42266,16152,41839,16721,37578,20215,32144,17220,28153,--,--,--,
主营业务利润(万元),91512,23013,11883,227610,92489,74530,32379,203995,94152,62782,19403,161753,59941,33393,22885,154913,65478,47188,13296,70008,17964,14356,10433,54256,15800,8683,3902,43229,21641,18119,9023,37737,11894,7670,3542,18068,13477,8860,3907,17292,12461,8091,3675,17683,12627,8282,3767,17430,12121,7985,3461,18654,12264,8213,3642,16248,6308,12970,6055,11723,6133,16024,7725,3826,529,5780,2552,7407,4184,5305,7554,6939,--,--,--,
营业利润(万元),93250,34267,11506,139714,38560,37539,13031,122461,44688,30659,12317,100954,27929,20490,17517,106549,43045,34136,14264,73765,15797,7813,4441,44981,14916,126,-1135,20800,11068,11267,4120,55712,32787,31688,1781,7488,7166,4772,1984,7867,5651,3576,1424,9504,7531,4853,2050,10169,7795,5229,1894,6727,5500,3855,--,6686,1760,1988,72,-8497,-3682,1252,1760,4354,0,6415,0,8343,0,6013,0,7272,--,--,--,
投资收益(万元),83316,63151,23271,58916,11461,7978,1070,35869,25198,16406,14606,41265,33084,28144,14871,40870,27981,21593,17656,52405,21491,7593,186,18107,15102,1690,-117,8623,6732,4809,202,36728,30429,30380,340,11984,4483,4333,853,5167,5103,4903,1104,3054,3482,3339,1567,784,524,328,9,3351,2293,2352,140,2501,2428,1649,579,-2008,61,2825,-183,854,2692,8020,1288,3098,0,5357,3692,4058,--,--,--,
营业外收支净额(万元),-314,137,-56,909,1728,1361,399,183,-331,-80,-65,-573,450,313,84,713,269,101,14,733,763,635,630,3,237,217,102,-654,--,-157,--,--,--,-5,--,83,0,0,33,159,0,0,0,-40,0,0,0,278,0,228,0,-282,20,24,-8,49,0,242,0,-1333,0,0,0,0,-12,0,864,0,0,0,0,0,--,--,--,
利润总额(万元),92936,34404,11450,140623,40288,38899,13429,122643,44357,30579,12252,100381,28380,20803,17601,107261,43314,34237,14277,74498,16560,8448,5071,44984,15153,343,-1033,20145,10766,11110,4063,55430,32647,31683,1759,19555,11597,9073,2870,13193,10852,8535,2556,12518,10691,7582,3590,11231,8579,5786,2013,9796,7813,6230,1760,9236,4203,3878,949,-11838,-3608,3894,1530,5429,3381,15659,5148,13009,6028,12685,9076,11780,--,--,--,
净利润(万元),53671,19651,7193,59853,15709,13716,6704,53457,11315,10832,6050,51493,3636,6083,5272,42200,12388,10928,5438,46398,13756,7368,3687,37352,12783,-335,-1348,14202,10151,10138,3285,46594,27630,26940,1408,17443,10035,8038,2414,11307,9499,7650,2364,10037,9354,6804,3225,8511,6635,4458,1485,6944,5687,4644,1083,5845,3541,2040,609,-11649,-3697,2644,887,2459,2882,14080,4426,10165,4841,10452,7391,9158,--,--,--,
