报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,
基本每股收益(元),0.11,0.09,0.03,0.13,0.09,0.05,0.02,0.13,0.09,0.06,0.03,0.11,0.09,0.06,0.03,0.08,0.05,0.04,0.02,0.03,0.01,0.01,-0,-0.19,-0.1,-0.07,-0.04,0.02,-0.04,0.01,-0.02,0.1,0.03,0.06,-0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.24,2.25,2.22,2.19,2.21,2.23,2.25,2.24,2.29,2.2,2.25,2.27,2.29,2.34,2.29,2.28,2.35,2.34,2.24,2.17,2.03,2.06,2.05,2.25,2.17,2.2,2.13,2.16,2.03,2.07,1.99,2.02,1.91,1.93,1.85,1.89,2.04,2.12,2.14,2.23,2.21,2.22,2.19,2.19,2.58,2.56,2.86,2.8,2.81,2.76,2.7,2.6,2.71,2.82,2.8,2.94,2.89,3.51,3.32,4.78,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.2,0.12,0.06,0.3,0.18,0.12,0.05,0.18,0.09,0.07,0.03,0.02,-0.09,-0.06,-0.06,0.12,0.06,0.04,0.01,0.38,0.21,0.19,0.04,0.39,0,0,0,0.42,0,0,0,0.29,0,0,0,0.02,0,0,0,0.18,0,0.06,0,0.11,0.09,0.17,0.05,0.16,--,-0.01,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),22549,14597,7303,30181,21656,12603,6349,31668,23127,15124,7606,32879,24081,15701,7814,31047,22219,14549,7167,26792,18611,12142,5991,22083,15151,10464,5489,26775,19221,14024,6415,31915,21202,15981,5894,30689,19859,14737,5748,29460,18975,14247,5183,25404,15854,11426,3584,14787,6782,5259,1480,20780,14184,10387,4481,22639,12413,22434,10671,20626,9521,24518,12155,26028,12614,19528,9712,25650,13043,22975,11174,20412,
主营业务利润(万元),11835,8084,4040,15557,11081,6247,3194,15557,11189,7583,3793,15634,11663,7846,4010,15103,11163,7683,3756,13771,9537,6512,3099,9118,6264,4486,2202,14936,10748,8244,3431,20063,17849,13589,--,26152,16779,12589,4622,25317,16098,12228,4141,21687,13359,9808,2816,13146,6039,4710,1221,18000,12090,8914,3710,19138,10456,18359,8727,17018,7857,20699,10332,7359,3427,3451,2090,7032,3907,6715,3989,5053,
营业利润(万元),3594,2815,954,4773,3038,1600,548,4508,3270,2233,1075,4082,3231,2202,1118,3042,1951,1326,614,1153,187,121,-116,-6410,-3687,-2343,-1471,588,-1446,276,-764,3613,856,2110,-898,3191,713,1807,-739,3642,232,1269,-719,3542,480,1052,-1170,-3233,-4663,-2482,-2025,1000,436,705,0,-6881,1298,2084,1408,2531,1544,5438,2874,7359,0,3451,0,7032,0,6715,0,5053,
投资收益(万元),659,651,6,842,664,578,32,623,483,353,44,299,250,193,--,93,93,91,--,189,175,171,0,175,160,160,--,2557,198,195,3,337,217,45,23,71,331,121,11,76,21,25,-64,-22,7,19,113,-431,-89,-61,9,-121,-41,-8,0,-973,-9,470,475,325,18,-159,326,728,226,181,79,63,85,96,34,0,
营业外收支净额(万元),26,18,16,35,40,39,1,74,51,42,32,54,51,52,-2,-289,-20,-16,-15,-154,227,166,-4,-632,59,-18,-19,-31,--,--,--,--,--,--,--,-505,0,0,-2,11,0,0,0,-93,0,0,0,-5432,0,0,0,-110,0,-52,0,-1401,0,-54,0,-29,0,--,0,0,104,0,-36,0,0,0,0,0,
利润总额(万元),3619,2832,970,4808,3079,1638,549,4582,3321,2275,1107,4136,3281,2254,1115,2754,1931,1310,600,999,413,287,-120,-7042,-3629,-2361,-1490,558,-1554,236,-810,3740,862,2058,-902,2757,467,1427,-730,3729,187,1263,-789,3427,420,1035,-1064,-9095,-4963,-2570,-2041,769,341,645,0,-9255,1262,2500,1854,2827,1539,5210,3123,8198,3758,6293,2132,6666,3789,6532,3938,5038,
净利润(万元),2955,2355,719,3637,2349,1266,412,3442,2517,1732,830,3097,2477,1707,828,2048,1434,1002,442,677,330,198,-70,-5255,-2752,-1802,-1117,425,-1164,179,-607,2620,740,1536,-925,2536,334,1339,-768,3601,80,1202,-804,3427,420,1035,-1064,-9095,-4963,-2570,-2041,866,605,796,72,-9814,689,2043,1579,2367,1308,4404,2704,7044,3194,5386,1827,5669,3221,5553,3350,4282,
净利润(扣除非经常性损益后)(万元),2643,2030,707,2650,1645,992,390,3053,2249,1566,776,2938,--,1487,--,2185,--,934,--,626,--,-76,--,-4988,--,-1941,0,-1381,0,209,--,2518,0,1530,--,2803,0,1638,0,3534,0,1232,0,3277,0,805,0,-3820,0,-2543,0,830,544,760,0,83,689,1788,1324,2343,--,--,--,--,--,--,--,--,--,--,0,0,
经营活动产生的现金流量净额(万元),3745,1660,649,4955,2337,742,-552,5468,3439,1471,658,8953,5321,3182,1591,8149,4730,3175,1364,4912,2548,1828,911,527,-2280,-1663,-1710,3369,1523,1124,164,10360,5586,5100,996,10499,7175,5060,2156,11305,6932,4507,2403,7838,7242,3127,536,555,-456,-956,436,4853,0,1695,0,2896,2505,4522,1272,4354,--,-161,--,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-164,-1825,-1987,-4877,-7241,-2736,-3682,-8207,-10062,-11859,-11745,8121,-1292,2813,1378,6404,4099,2886,1162,1452,-2063,-3069,553,-1097,-3698,-2953,-2467,1045,175,-1316,-1971,210,-216,-33,554,1143,-188,611,158,1328,-307,-164,2605,-4291,-4569,-4417,-1935,-3352,-6875,-5763,-1949,469,0,-712,0,-2957,1147,5080,1999,3119,--,-11727,--,--,--,--,--,--,--,--,--,--,
总资产(万元),80401,84377,80663,78102,74563,73309,75254,76122,75373,72384,73874,74091,72236,72233,71807,71640,71504,71910,73553,73709,74920,72531,79952,80841,79659,81439,79878,81634,84760,81062,79724,79125,77686,78847,81029,83627,80980,81669,79282,79810,78624,79603,81412,76429,73486,74415,75966,78834,71743,64386,67027,67630,66207,66431,66525,66571,80604,80167,77724,77085,79692,80318,86134,86075,82256,56471,53818,53422,51629,53004,48069,47960,
流动资产(万元),12607,10882,10096,11893,9533,12106,11085,14481,25189,23148,23622,22772,20151,17667,16218,14809,12542,11000,9893,8730,5363,4300,7981,7139,6258,6745,7056,9747,8111,6495,6158,7493,7846,7624,8348,7775,7281,7351,7615,7485,5468,5533,8440,5231,5281,4778,7417,9367,5518,6344,--,--,12310,0,13454,0,0,--,0,0,25162,24958,27736,29440,27812,14017,24405,23375,20994,22255,19797,26022,
总负债(万元),22071,22905,22660,22739,21694,10758,10746,12191,12398,11293,12270,13176,11849,11534,11859,12464,11841,11746,12775,13323,13271,13245,19174,19620,18016,18426,18206,20146,21489,18069,19333,20534,23016,23383,25759,22889,21744,21450,21146,20830,23264,23134,26971,21836,22001,22315,25965,27769,16645,7135,9248,7570,6507,6539,--,7526,10963,11215,684,1627,3864,5798,13208,15853,9141,10465,8105,9634,8706,9589,6937,8528,
流动负债(万元),7737,7298,7911,8297,17886,7395,7264,8748,9015,8263,9046,9864,8458,7761,7993,8541,7392,6874,7386,7456,6487,6715,11597,11766,11135,11265,11599,12737,15872,12850,14558,16405,19440,19648,21671,21779,20535,20240,19936,19620,21955,21824,25662,20527,20065,20379,24029,25833,14610,5100,--,--,4273,0,5129,0,0,--,0,0,2398,3785,11616,14193,8521,9395,6715,8148,6720,7713,6537,9128,
股东权益不含少数股东权益(万元),58330,61473,58002,55363,52870,62551,64508,63931,62976,61090,61605,60915,60387,60699,59948,59176,59663,60164,60777,60386,61649,59286,60778,61221,61643,63013,61672,61488,63271,62993,60391,58591,54669,55465,55270,60738,58436,59441,57381,58243,54672,55794,53789,54592,51485,52100,50001,51065,55098,57250,57780,60061,59700,59891,59116,59045,69640,68952,77040,75458,75828,74520,72926,70222,73114,46006,45714,43589,42923,43414,41132,39432,
