报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.22,0.13,0.1,0.24,0.21,0.15,0.09,0.19,0.14,0.12,0.11,0.1,0.09,0.07,0.02,0.07,0.05,0.05,0.02,0.91,0.86,0.86,0.01,-0.04,0.07,0.06,0.02,-0.21,0.03,0.02,0.01,0.03,0.2,-0.01,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.9,1.77,1.73,1.72,1.7,1.7,1.66,1.65,1.83,1.83,0.79,0.78,0.81,0.8,0.82,0.8,1.04,1.04,1.02,1.01,1.55,1.35,1.27,1.24,1.37,1.15,1.13,1.12,1.55,1.62,1.52,1.57,1.53,1.51,1.47,1.47,1.29,1.31,1.45,1.44,1.7,1.74,2.34,2.39,2.39,2.59,2.63,2.62,2.38,2.28,2.12,2.02,2.21,1.52,1.21,1.05,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.13,-0.25,-0.15,0.14,0.08,0.25,-0.11,0.06,-0.15,-0.11,0.1,0.49,0.52,0.37,0.09,0.08,0.06,0.12,0.2,-0.08,-0.25,-0.26,-0.08,0,--,0,--,-0.22,0,0,0,0.18,0,-0.22,0,-0,0,0.01,0,-0.34,--,-0.02,--,0.47,0.13,-0.39,-0.13,-0.23,--,0.17,--,--,--,--,--,--,
主营业务收入(万元),103193,71196,44265,149753,92922,62880,36979,130553,82009,52225,20405,64147,45990,29025,15354,58152,37749,25140,13415,42170,26550,17265,9824,34096,24669,16998,9828,37196,25137,16919,9773,29586,17509,10701,6072,18566,12207,7857,4287,13421,11207,9014,1706,26580,6044,5472,4355,3287,2950,1933,996,3999,3070,2396,677,20209,4759,13514,5473,11681,5739,12902,5431,9774,3987,7484,6777,4438,
主营业务利润(万元),30355,20164,10113,46200,26721,16758,8725,38777,21208,12896,8159,25961,15809,10560,5765,21836,13577,8855,5009,16153,9945,6448,3850,14467,9377,6090,3719,13498,8708,6138,3689,10659,6641,4244,2429,8237,5457,3418,1971,4652,5297,4245,-5,2686,1731,1764,1614,96,181,166,185,-27,25,43,44,2452,683,4096,1638,4418,2122,5320,2057,802,375,951,805,1125,
营业利润(万元),5217,2547,2876,4815,4093,2736,2106,4101,2292,1821,1748,-168,-348,789,448,1172,1475,1138,518,16017,16293,16039,153,760,1325,1080,553,-43,379,377,169,2338,3137,-447,49,-519,-54,-259,323,-2738,624,1502,-514,-765,-978,-414,534,-2912,-1843,-1187,-364,-6759,-2533,-1764,-562,-1108,-1043,-1064,-625,-405,257,2197,798,807,0,1057,885,1261,
投资收益(万元),56,41,--,287,369,319,163,1145,972,972,42,-27,-27,40,40,3,3,3,--,17871,17871,17871,--,0,--,--,--,129,--,--,0,3831,3931,187,0,766,893,894,-9,-1943,-354,-428,-378,2366,2577,1776,239,3166,-1228,-1557,126,-436,-2,-109,-59,1587,1224,1876,1081,2012,998,1181,519,1532,611,1216,533,0,
营业外收支净额(万元),1735,1388,131,1474,920,878,598,503,670,555,232,2292,1918,400,-213,-576,-356,-125,-383,1705,-252,-10,70,-1185,-128,-115,-207,-3892,--,-49,--,-2057,--,--,6,-339,-30,0,-0,-2113,0,0,1,-37,0,0,-4,72,219,229,242,0,39,38,0,-21,-28,135,0,49,0,0,0,0,0,0,0,0,
利润总额(万元),6952,3935,3007,6289,5013,3614,2704,4604,2962,2376,1981,2124,1570,1189,236,595,1119,1014,135,17722,16041,16028,224,-424,1197,965,346,-3936,243,328,159,281,3126,-444,55,-92,809,608,314,-6794,-220,1050,-892,1564,1603,1370,769,337,-2852,-2514,5,-7076,-2496,-1835,-623,458,153,948,455,1656,1292,3418,1316,3089,956,2259,1415,1230,
净利润(万元),7059,4026,3007,6224,5105,3706,2721,4114,2931,2339,1978,1858,1602,1214,293,1232,892,944,260,16199,15369,15358,223,-630,1212,980,346,-3818,579,426,236,568,3477,-228,122,-247,884,944,234,-6026,-934,357,-869,1117,945,643,30,550,-2696,-2412,58,-6904,-2445,-1835,-623,458,154,600,156,1575,1210,3027,1182,2963,812,2259,1415,1230,
净利润(扣除非经常性损益后)(万元),6099,3215,3039,5614,4269,2837,2133,3846,2012,1400,1877,702,--,1020,--,2281,--,1274,--,1202,--,-1372,--,1960,--,1095,0,789,0,522,--,-892,0,-292,--,-783,--,32,--,-3985,0,381,0,-700,0,-1246,0,-4196,0,-3008,0,-3939,-2267,-1714,--,-772,-898,-825,-519,1526,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-5579,-5574,-10283,-3384,-1501,-6420,-10168,10748,-11769,-10638,-3167,4090,2300,-4488,-2738,2569,1386,4390,-1913,1037,-2728,-2040,1795,8793,9355,6507,1663,1491,1015,2049,3511,-1454,-4403,-4599,-1358,26,-3246,-2492,-3042,-3904,1183,-357,-1430,3291,-2456,-3876,-3205,-31,-199,255,228,-6106,--,-350,--,6424,1839,-5395,-1843,-3187,--,1970,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-31100,-28516,-10868,62016,-14793,-10317,-10704,19141,12967,19281,-2043,-878,4541,-956,-965,-936,-1144,399,2913,-2176,-2870,-1476,75,6422,497,-12,1033,-101,-735,849,1057,620,484,624,394,-5926,--,-2973,--,4229,-49,-518,-980,617,28,-1027,1810,-430,0,992,0,-10393,--,-3099,--,886,-3046,-3674,-7377,14327,--,-2604,--,--,--,--,--,--,
总资产(万元),267402,260173,236933,232860,143313,137283,143726,145907,139037,139226,98101,95376,103255,110413,85411,82332,81219,80918,85862,83470,83779,80200,81975,80409,68247,66229,67582,66389,69195,68950,67725,70602,84015,84637,79897,66877,66829,68498,76767,76213,96091,94845,67053,68705,58896,57764,64983,56228,59755,57205,57064,51509,52451,50526,51549,53476,59657,74262,68077,77600,51819,47554,45172,40968,30765,20361,17932,15427,
流动资产(万元),136857,134054,137133,137389,62080,54743,63669,65004,71673,71724,34259,31853,44952,36530,32661,29257,27671,27542,33895,31702,34058,31647,33232,31175,23183,21816,29203,27843,28571,28214,26916,29646,44147,36200,35818,41436,--,40372,--,38627,45356,43064,29285,30726,32334,31885,37603,29695,0,27133,--,0,26279,--,34727,37100,0,0,0,0,32032,30379,31886,29054,21231,14764,13595,11902,
总负债(万元),96824,93123,47531,51816,56176,51545,57266,62150,56626,57134,61367,60690,69044,80801,56641,53798,52733,52340,57981,55744,51155,47588,67898,66556,53500,51715,52629,51783,50705,48773,47729,50765,54622,58802,55314,43542,--,46958,--,55282,63162,60579,39315,40075,30379,29510,36544,28967,--,30971,--,24466,20976,19589,19401,20702,26886,--,30912,40662,22567,19512,17174,16853,8800,9824,10045,8564,
流动负债(万元),70926,67221,46946,51231,46835,42204,47860,52744,44791,45299,48290,47614,56550,66266,49047,46204,41872,41463,46728,44539,37024,33458,53725,52583,38104,36359,47179,46543,48354,46507,45045,48170,52179,56359,53314,43542,--,46958,--,55282,58912,56329,38732,39469,28239,27344,31352,26747,0,27102,--,0,18626,--,18461,18962,0,0,0,0,13155,16900,8453,11132,4311,7334,7552,5378,
股东权益不含少数股东权益(万元),170412,166881,189231,180870,86943,85543,86079,83358,82175,81852,36498,34453,33930,31485,30924,30631,30291,30343,29678,29399,32597,32585,14051,13828,14483,14251,14688,14342,18482,18453,18263,18027,27701,23998,22586,22166,24498,20464,20192,20035,27600,28938,27082,27951,27179,26877,26264,26234,23010,23293,25763,25683,30326,30936,32148,32771,32768,35503,36114,35958,28352,27142,25297,24115,21965,10537,7886,6863,
净资产收益率加权(%),3.67,2.12,1.65,6.14,5.94,4.33,3.21,5.36,5.75,4.7,5.58,5.83,4.84,3.93,0.95,4.11,2.99,3.35,0.93,79.24,71.44,76.8,1.59,-4.45,--,7.12,0,-23.69,0,2.34,--,3.18,0,-0.94,--,-1.25,--,4.6,--,-25.51,0,1.26,0,4.15,0,2.42,0,2.12,0,-9.85,0,-23.7,--,0,--,1.38,0.47,1.65,0,5.63,--,11.15,--,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
