报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,
基本每股收益(元),0.15,0.11,0.03,0.3,0.41,0.35,0.05,--,0.42,0.24,0.06,0.65,0.42,0.23,0.08,0.5,0.27,0.18,0.1,0.33,0.06,0.02,0.02,0.09,0.03,0.02,0.01,0.05,0.03,0.01,0.01,0.04,0.05,0.03,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.64,--,3.3,2.96,3.74,3.66,3.29,3.36,3.28,3.06,2.64,3.01,3.13,3.13,3.01,3.01,2.85,2.74,2.79,2.91,3.17,3.26,2.48,2.46,2.46,2.39,3.08,3.07,3.07,3.06,3.02,2.98,2.98,3.02,3.31,3.31,3.99,4.01,3.9,3.88,3.8,1.94,0,2.56,2.09,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.8,--,0.76,0.38,0.16,0.97,0.26,-0.07,-0.09,1.22,0.62,-0.11,-0.06,0.81,0.51,0.2,-0.22,0.24,0.5,0.1,-0.05,0.11,-0.63,0.08,0.11,-0.08,0,--,0,0.29,0,0,0,-0.33,0,0,0,-0.44,0,--,0,0.61,0,--,0,
主营业务收入(万元),1855365,1087158,428145,2697274,1766745,1070785,367868,2542691,1552666,849040,311306,2492969,1785523,977612,117790,671566,430904,254246,110510,458092,296493,192388,76012,315956,198496,124847,53421,219142,136113,82943,36365,169896,108848,73230,33531,236325,157996,93967,37153,214291,126614,78724,34637,198889,131312,82383,29796,215566,132579,88629,34341,276503,113254,190200,224104,
主营业务利润(万元),166618,112905,50677,261221,170654,116047,43773,237535,148515,92931,34659,194599,99796,55827,9756,52924,27666,16758,8654,32668,18836,12138,4682,22298,13761,8943,3904,18912,10954,6107,3307,14033,9550,7435,3756,14434,9650,6970,3253,11383,8357,5706,799,2785,6878,4131,1989,18368,11354,9221,2912,21666,10328,15135,21977,
营业利润(万元),55023,37689,10236,117831,77752,63240,9221,71337,56970,29779,8608,92881,55688,26641,3731,23082,12006,7374,3792,13020,4619,2017,728,6749,3060,1857,965,3456,2476,1113,474,4119,3812,2688,1419,895,654,508,210,487,1290,183,-1217,-10513,-1275,-1501,-790,5637,2717,2122,344,7777,2737,8421,13505,
投资收益(万元),4163,3497,368,1206,1348,11,--,1218,905,839,--,1139,1057,505,208,1230,2005,1965,1028,7026,1052,512,135,1839,560,329,10,3796,2976,2738,61,1073,662,436,81,1707,509,403,52,456,-875,-990,4,201,257,275,50,-10,-28,-15,-0,-2,-1,-6,-8,
营业外收支净额(万元),-387,-390,-337,330,-74,-198,119,-221,-152,653,74,-2097,-1630,-857,-6,--,360,187,33,-113,67,75,82,-310,-88,-122,-17,-529,--,--,--,--,--,--,--,-150,0,--,0,-135,0,0,0,-33,0,0,0,-99,14,0,0,0,0,-164,-5,
利润总额(万元),54637,37299,9899,118161,77679,63042,9339,71117,56817,30432,8682,90784,54057,25783,3725,22697,12365,7561,3825,12907,4687,2093,810,6439,2972,1734,948,2927,2351,1089,505,3593,3662,2605,1321,2452,1215,934,334,809,313,-910,-1293,-8751,597,418,-681,5528,2703,2107,345,7779,2737,8251,13492,
净利润(万元),44243,32464,8502,89328,61497,52182,7326,51292,44160,24715,6116,67509,43540,23616,2501,15306,8081,5358,2911,9947,1762,724,620,2630,909,558,431,1410,841,437,407,1205,1518,803,360,1268,437,123,113,336,133,-1083,-1211,-8400,306,222,-481,4616,2503,1977,138,6843,2681,6983,8797,
