报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,
净利润(扣除非经常性损益后)(万元),36713,11189,4354,26695,17433,5826,1951,21055,13867,4663,--,23437,--,15246,--,18566,--,8296,--,14945,--,9055,--,17095,0,6419,0,8543,0,3244,0,7692,0,3339,--,5724,0,2494,0,4713,0,1919,0,3938,0,1380,0,3625,0,1437,0,0,1929,0,0,
经营活动产生的现金流量净额(万元),1094,197,-14204,22755,13000,-5527,-16511,11268,9133,7400,-11474,69144,47548,-4819,-47575,19513,-51697,-35724,-20290,9989,-913,-8157,-14889,23356,4769,-3271,-8660,21543,-7924,-15710,-4915,16058,-3855,-6607,-2054,13226,5133,283,-3633,369,3538,4519,1316,6766,3738,5821,3008,3753,7351,6944,-1940,9992,369,0,0,
现金及现金等价物净增加额(万元),75932,83391,-9792,-12891,83934,57260,63635,-20795,34583,-6656,128,15768,49010,6153,15559,20106,4268,5880,1163,-20753,-19453,-21522,-9765,20224,7883,-2807,-4000,-8482,-13872,-16661,-7921,10120,4187,4556,-3268,28787,-2624,2511,-3744,-5738,-6178,-880,-668,-17924,-8924,-8598,2032,39858,34998,4404,1299,-326,0,0,0,
总资产(万元),1540141,1569152,1295717,1238839,1223671,1175572,1085957,997263,1055767,997166,940480,914047,969590,948364,914269,783584,783354,721580,608583,351034,336589,311391,296546,292245,265354,246660,226825,213465,213222,208971,194427,195344,199285,191532,168361,170252,133857,140021,129762,127588,120401,119656,120719,115981,123136,120822,97572,91396,89269,59549,57894,58104,0,46253,40885,
流动资产(万元),1050141,1078608,854985,809436,799681,769188,713636,634807,702764,628013,595321,580406,656630,641391,622000,508807,548349,512130,421151,215091,217260,200051,194754,197291,181996,173655,156982,146399,153610,150237,140580,144221,155531,147151,124718,126925,91412,98109,87265,84318,76191,75432,77070,71372,80746,80831,80972,77417,75005,44995,43293,43186,0,38023,32072,
总负债(万元),1027520,1085958,834327,782477,776704,745011,655813,684948,757962,723451,655937,632582,696169,681406,658955,532676,534761,481886,372996,190053,179321,158808,145476,145489,126022,114835,96836,85748,89593,88621,73640,75406,81834,77879,55568,58951,54197,62637,54634,51595,46038,47046,49805,44220,52813,55113,35056,29226,28504,36835,36250,36867,0,29840,27195,
流动负债(万元),916506,970096,792771,738492,714412,680369,590163,629272,694225,645256,576716,561757,619112,616700,591238,476535,490416,439689,334040,158031,155863,156351,142934,143004,124073,113356,95358,84399,88408,87320,72349,74125,80596,77721,55410,58951,53999,62441,54448,51421,45867,46874,49638,44058,52657,54995,35016,29098,28484,36728,36142,31764,0,23769,27195,
股东权益不含少数股东权益(万元),441158,414649,413467,409415,401145,385380,384119,270736,258421,243971,247978,245737,239116,230960,219781,215558,217579,209808,203986,141248,138278,134174,132532,129126,123099,117427,115778,114061,110403,107361,108385,107282,105328,102122,101597,99955,68698,66894,64979,65796,64393,62910,61333,62181,60883,59548,60055,59658,58263,20237,19149,18745,0,16412,13690,
净资产收益率加权(%),9.37,3.4,1.22,9.13,6.93,2.6,1.55,11.22,7.47,2.57,1.35,14.63,11.53,7.97,1.86,11.51,8.89,5.29,1.89,12.04,9.95,6.99,2.6,15.12,0,5.7,0,9.61,0,3.03,0,7.67,0,3.28,--,8.29,0,3.83,0,7.65,0,3.16,0,6.62,0,0,0,6.13,0,0,2.14,27.4,0,40.87,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
