报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.18,0.07,0.08,0.28,0.08,0.04,0.02,0.02,-0.16,-0.21,0.01,0.14,0.02,0.01,0.01,0.07,0.04,0.01,0.01,0.16,0.11,0.07,0.01,0.16,0.08,0.05,0.01,0.19,0.1,0.04,0.01,0.1,0.03,0.01,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.6,--,2.58,--,2.67,2.67,4.05,4.06,4.03,4,4,3.99,3.94,3.89,3.83,3.82,3.73,3.23,3.19,3.18,3.11,3.05,3.02,3.01,3.01,3,2.99,3.44,3.33,3.36,3.3,3.3,3.31,3.29,3.15,3.14,2.59,2.55,2.39,2.35,2.23,2.22,2.09,2.06,1.83,1.8,1.67,1.66,1.64,2.14,2.2,2.11,1.98,1.86,1.69,1.59,1.63,2.41,1.51,1.24,1.98,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.63,--,-0.15,--,-0.3,-0.3,-0.15,0.25,-0.28,-0.23,-0.05,0.13,-0.24,-0.08,0.04,0.21,-0.15,-0.17,0.03,0.19,-0.04,-0.13,0.1,0.42,0.08,-0.1,2.99,0.15,0,0,0,0.05,0,0,0,0.11,0,0,0,0.12,0,0,0,0.27,0,-0.01,--,0.7,0.34,0.13,0.16,0.27,0.07,0.45,0.17,--,--,--,--,--,--,
主营业务收入(万元),66285,41591,23233,108542,64570,35574,19930,87608,47725,35151,20615,71649,38368,23352,10258,55409,31237,19395,8752,44842,25354,16808,9007,37906,23442,11844,7081,49395,31310,24059,14044,60256,30824,18474,10322,54712,39060,26308,10582,55083,32597,22405,10547,55373,37231,26987,12702,64662,41838,28233,11569,55577,30006,17463,5804,33216,18966,5714,3161,7326,3082,5827,2532,5596,2602,4158,2986,2112,1464,
主营业务利润(万元),23697,15315,8374,29921,18824,11442,6074,25358,13978,8731,5326,20197,11639,7404,3910,12143,8233,5502,2178,10261,6342,4571,2070,7183,4830,2515,1444,6717,5985,4550,2964,12010,7447,5400,--,16969,10713,7226,2180,16725,11383,9095,3180,18937,13853,9612,3936,16839,10270,7352,2606,13898,8213,5356,1905,8554,4867,3558,2074,4715,2087,4019,1643,3395,1586,2868,2023,1047,966,
营业利润(万元),3754,1206,1705,5908,1038,323,390,330,-4825,-6300,269,3935,642,383,282,952,581,187,273,2645,1944,1261,64,2197,1217,618,132,2388,1562,386,-131,1164,-176,29,-101,-1106,-788,-484,-1512,304,414,1688,-495,1973,1832,2180,277,4271,1884,1902,-7,6182,2846,2480,115,4616,3638,2240,1345,3300,1541,3513,1313,3395,0,2868,2023,1047,966,
投资收益(万元),7864,4088,2296,10300,3504,2627,952,-130,-2753,-4097,985,3877,1419,1070,481,721,208,-545,692,3008,2535,1565,649,5964,3225,2630,1176,9806,2514,778,277,3714,3062,1224,768,410,578,1283,968,1371,1425,546,88,1358,1766,1339,-13,-46,-33,-25,-13,1078,47,-13,-10,0,--,89,76,6,0,0,0,77,17,2,7,1,15,
营业外收支净额(万元),917,626,429,1537,873,557,311,927,628,617,138,453,30,20,6,294,188,172,-0,353,154,-22,16,727,153,159,-5,402,--,138,--,--,--,--,--,48,0,0,0,69,0,0,0,-27,0,0,0,95,88,104,-0,-5,7,3,0,702,702,23,0,24,0,0,0,0,23,0,-8,--,--,
利润总额(万元),4671,1832,2133,7445,1911,880,702,1258,-4197,-5683,407,4388,672,403,288,1246,769,359,273,2998,2097,1239,80,2924,1370,777,127,2790,1735,524,56,2660,718,294,65,1482,892,1208,-186,3723,3190,3015,133,5721,5123,4590,792,5732,3103,2851,381,8152,3583,3052,118,5659,4340,2352,1456,3950,1853,4228,1349,3569,1625,2975,2022,1031,1005,
净利润(万元),5119,2063,2156,7828,2157,1013,677,420,-4412,-5906,231,3950,647,327,191,1215,730,262,200,3018,2103,1248,182,3012,1529,894,177,3519,1885,715,103,1836,482,198,98,711,491,1002,23,2950,3119,2738,95,4917,4786,4139,607,4748,2796,2547,436,6726,2830,2438,204,5232,4133,1747,926,2813,1334,3046,1147,3045,1384,2528,1355,690,1005,
