报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,1992-06-30,
基本每股收益(元),0.14,0.09,0.04,0.15,0.12,0.07,0.03,0.12,0.09,0.06,0.03,0.11,0.09,0.06,0.03,0.11,0.08,0.05,0.03,0.14,0.07,0.05,0.02,0.1,0.05,0.03,0.01,0.05,0.05,0.04,0.02,0.04,0.03,0.03,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.6,--,3.53,3.5,3.47,3.44,3.41,3.39,3.36,3.34,3.27,3.25,3.22,3.2,3.2,3.21,3.16,3.13,3.12,3.13,3.14,3.13,3.03,3.03,3.01,3.25,3.23,3.23,3.22,3.22,3.18,3.18,3.19,3.18,3.9,3.9,3.91,3.9,3.97,3.96,3.91,3.89,3.95,3.94,3.86,3.83,4.09,3.44,3.38,3.17,3.42,3.26,1.67,1.66,1.66,1.58,1.66,1.68,1.68,1.64,1.9,1.88,1.81,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.15,--,0.2,0.17,0.43,-0.09,0.01,0.14,0.07,0.06,0.01,0.1,0.05,0.35,0.06,0.15,0.13,0.12,0.12,0.37,0.25,0.41,0.08,0.27,0.11,0.19,0,--,0,0.87,0,0,0,0.7,0,0,0,0.1,0,0,0,-0.13,0,-0.17,--,0.01,-0.28,0.41,0.19,-0.03,--,-0.01,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),285853,196593,95354,412726,282848,189916,94580,418914,298465,203392,103699,472384,348224,231925,116381,452779,317236,203925,97468,353141,227832,140518,67660,297223,208114,143523,74123,367709,253480,173934,88485,379570,269865,170761,90702,349367,258216,167830,80232,336265,247369,164880,83984,332109,233333,150435,68000,328676,212420,134842,63808,224097,163608,106863,56601,207880,100709,194866,86370,180114,74860,164881,216205,14160,39029,15877,55140,29188,50391,23847,44488,19172,--,18632,
主营业务利润(万元),60992,41200,21649,79563,55869,38010,20006,78919,58120,38318,19377,79288,55984,38245,19456,70145,51469,34296,16935,58935,42346,28854,14382,52908,41087,29513,15081,57768,40170,27703,13893,45178,35789,21951,--,43667,34479,23506,11959,45989,35960,24667,13075,39490,37121,24201,11612,47561,31971,20460,10899,40194,32410,22134,11828,40661,20578,45409,19119,38773,17244,38009,45129,-1303,-1509,-1938,-1288,755,1273,2378,2489,1920,--,-12960,
营业利润(万元),6122,4236,2120,6217,4723,2935,1302,4717,3545,2346,1258,4975,4064,2927,1459,2681,3295,2644,1022,2477,1185,601,565,5004,284,866,-171,-7023,-1960,-813,-482,-12178,-4073,-2911,-769,-9798,-2698,-1811,-564,-6489,-2137,-751,662,-29751,281,69,317,951,1579,1090,518,1645,3445,3179,449,1150,2533,7177,2823,6012,3921,9465,9668,0,-1030,0,-408,0,0,2439,2713,2006,--,0,
投资收益(万元),793,605,103,1600,1154,973,160,13209,578,324,164,1303,945,375,115,1522,866,745,170,11550,1689,711,218,19931,1396,643,125,637,396,407,106,3706,2956,2249,126,199,2037,1835,722,1638,761,309,2,-3618,20,-65,133,1790,2442,2041,789,3759,2748,2238,938,8948,5503,10122,6262,7382,2701,4338,1683,915,596,258,814,589,911,94,453,106,--,0,
营业外收支净额(万元),1048,754,304,1642,1446,1062,626,2125,1366,1041,432,1396,706,393,278,3505,821,161,408,4171,3337,2413,639,1259,2941,1072,968,--,--,--,--,--,--,--,--,12313,0,--,0,4041,0,0,0,-681,0,0,0,-544,0,0,0,378,114,132,0,-290,0,3,0,187,0,0,0,278,0,78,0,70,3,0,0,--,--,--,
利润总额(万元),7170,4990,2424,7859,6169,3997,1928,6842,4911,3387,1690,6371,4770,3320,1737,6186,4116,2805,1430,6648,4522,3015,1204,6264,3224,1939,798,6297,3152,2713,1094,4452,2053,1454,663,2947,356,697,531,-342,23,426,880,-33037,736,517,915,2516,4213,3397,1371,6423,6483,5637,1414,10931,8499,18061,9394,13841,6611,14556,11451,-77,-75,-1758,853,1292,2277,1497,1463,1317,--,2145,
净利润(万元),5781,3898,1775,6346,5002,3081,1375,5224,3719,2522,1325,4566,3768,2467,1143,4615,3269,2167,1131,5754,2899,1908,999,4283,2112,1284,542,2025,2068,1661,806,1879,1433,1305,555,2457,1956,1617,621,1314,820,558,615,-29578,619,516,558,1712,3535,2919,1064,5049,5035,4682,1218,9680,7117,15179,7932,11895,5730,12451,8360,28,23,-1758,731,1179,2178,1272,1262,1119,--,1437,
