报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),-0.01,-0.01,0,-0.06,-0.01,0,0,0.01,0,0,0,0,0,0,-0.01,0.01,-0.02,-0.01,-0,0.03,-0.01,-0,-0,0.02,-0.06,-0.03,-0.01,-0.08,-0.03,-0.02,-0.01,0.08,0.1,0.12,-0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,0,0.45,0.45,0.44,0.45,0.42,0.43,0.43,0.44,0.4,0.4,0.41,0.41,0.95,0.96,0.99,1.01,1.18,1.19,1.19,1.21,1.25,1.27,1.14,1.13,1.7,1.71,1.73,1.74,1.62,1.62,1.66,1.69,1.8,1.83,1.87,1.9,2.4,2.4,2.4,2.39,2.39,2.39,2.38,2.37,2.36,2.44,2.47,2.43,2.41,2.32,2.03,1.92,3.66,2.57,1.36,1.13,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,-0,0,0,0,0,-0.11,-0.11,-0.11,-0.11,-0.07,0,0,-0,0,-0.02,-0.01,-0,0.65,0.12,0.01,0,-0.16,0,--,0,0.16,0,0,0,0.14,0,0,0,0.35,0,0,0,0.35,0,0.24,--,0.49,-0.02,0,-0.06,-0.23,--,0.03,--,--,--,--,--,--,--,
主营业务收入(万元),4892,3343,1185,3433,1551,1105,297,2249,2150,1436,855,4849,2845,1575,138,4123,486,270,143,971,0,0,--,0,1,1,1,7063,6960,6960,2482,16004,10731,9077,5303,20432,14647,10552,4821,22251,16410,10744,6130,5716,3331,3042,1627,6310,3397,2806,2271,5088,5073,3318,2167,3929,676,1661,759,5795,7845,16552,10407,20209,11088,17517,13101,5232,13207,
主营业务利润(万元),1125,728,359,-544,646,518,124,746,868,615,438,1835,1414,809,42,1350,74,34,51,302,0,0,0,0,1,1,1,-852,-955,-809,32,-730,-714,-463,--,372,491,445,360,-342,-388,-856,-255,-1902,-1106,-896,-420,795,850,591,345,1545,2172,1454,614,1436,525,527,605,3355,4359,9223,5605,4912,3277,6526,3995,2123,5125,
营业利润(万元),164,-42,91,-2209,-126,165,54,424,321,219,240,768,600,162,-361,884,-529,-363,-136,3222,-212,-139,-44,120,-2181,-1628,-693,-5405,-2896,-2110,-759,362,1479,2337,-745,-2729,-1893,-1381,-391,-2965,-2799,-2574,-1092,-5552,-3306,-2232,-938,-1474,-140,-34,-6,-434,-171,-185,--,59,-434,-954,242,2742,949,2997,2272,4912,0,6526,3995,2123,5125,
投资收益(万元),--,--,7,-147,-25,-16,34,236,-204,-196,-123,-605,-556,-505,-334,-84,-357,-221,-112,3918,56,56,36,3832,-23,-59,-41,10,85,17,9,4027,3933,3866,8,-6187,718,431,158,887,764,403,88,617,404,280,121,459,295,184,98,516,865,646,235,877,570,1158,746,1660,1082,1537,864,724,206,4,1141,94,-9,
营业外收支净额(万元),1,0,1,-3,-3,-3,--,-5,-5,-3,--,-83,-81,--,--,-32,-2,-2,0,-2169,0,0,--,533,258,-11,-11,546,547,503,--,--,652,652,--,-64,0,--,-30,3362,0,0,17,-976,0,0,0,-12495,0,0,0,-10,-1,1,0,-91,-0,-8,0,683,0,--,0,0,343,0,0,0,--,
利润总额(万元),165,-42,91,-2213,-129,162,54,419,316,215,240,685,519,162,-361,852,-531,-365,-136,1052,-212,-139,-44,653,-1924,-1639,-704,-4858,-2350,-1607,-761,1014,2131,2989,-745,-8980,-1249,-1027,-264,1324,-1963,-2150,-988,-5911,-2902,-1949,-814,-13510,155,150,92,73,694,462,371,845,136,195,990,5096,2022,4526,3136,6012,3826,6833,5136,2217,5086,
净利润(万元),-182,-274,6,-2095,-316,23,23,263,51,24,93,113,73,45,-363,417,-526,-359,-139,984,-207,-135,-42,657,-1924,-1007,-418,-2427,-921,-576,-453,2435,3274,3725,-378,-8412,-1142,-950,-240,1222,-1790,-1955,-822,-5416,-2678,-1802,-751,-12406,76,70,10,139,563,334,227,559,201,261,912,4459,2209,3845,2673,4864,2974,4763,3802,2058,5086,
