报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),-0.07,-0.04,-0.03,0.03,0.03,0.03,0.02,--,0.06,0.02,-0.02,-0.13,-0.12,-0.09,-0.05,0.07,0.05,0.02,0.01,0.05,0.03,0.02,-0.01,0.08,0.05,0.02,-0.02,-0.07,-0.07,-0.05,-0.04,0.05,0.02,0.01,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,1.31,--,1.35,1.38,1.41,1.46,1.45,1.42,1.41,1.39,1.37,1.36,1.34,1.34,1.32,1.28,1.24,1.25,1.25,1.27,1.29,1.33,1.3,1.3,1.28,1.27,1.25,1.23,1.22,1.22,1.18,1.18,1.16,1.15,1.15,1.15,1.19,1.16,1.11,1.1,1.09,1.1,1.17,1.19,1.19,1.2,1.15,2.05,1.94,1.45,1.73,1.62,2.33,2.55,2.44,3.06,1.75,1.54,2.68,1.25,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.05,--,0.11,0.02,-0.02,0.26,0.09,0.11,0.11,0.25,0.22,0.09,0.01,0.08,0.03,0.09,0.04,0.1,0.04,-0.03,-0.12,0.14,-0.09,-0.07,-0.09,0.87,0,0,0,0.55,0,0,0,0.31,0,0,0,-0.27,0,0,0,-0.46,0,-0.05,--,0.33,0.17,0.32,0.42,0.1,0.1,0.54,0.06,--,--,--,--,--,--,--,
主营业务收入(万元),42341,28221,12322,65609,50283,34766,16395,73623,55625,37379,16781,73974,56381,39896,19394,89151,65856,43771,22641,78576,57255,38827,18577,72354,53252,35751,15618,78577,58863,39481,19036,74199,51510,33127,13862,48520,34442,22015,10896,47580,35266,21767,10756,39700,28486,19462,9394,30771,21795,14164,6513,25852,19102,12709,6343,25395,12539,24793,11826,20415,10176,21186,10735,20676,10655,20868,--,17105,12067,11785,
主营业务利润(万元),-961,-440,-404,5495,4987,3917,1924,9097,6223,3372,623,1927,277,65,-222,8404,5827,3705,2006,7767,5135,3274,1092,7423,5244,3195,412,4952,3096,2174,667,8170,5467,3520,--,6074,3939,2632,1261,6423,4445,3184,1416,5337,4007,3373,1724,4778,3002,1839,445,1668,1513,1264,505,3878,1977,5202,2210,2770,1359,3323,1450,2337,1350,2779,--,1685,671,512,
营业利润(万元),-2653,-1339,-1094,1276,1432,1398,691,3724,2281,870,-605,-6199,-3693,-2719,-1599,2811,1890,1012,487,2208,1368,721,-143,3029,1835,859,-676,-1963,-1972,-1436,-1167,2589,1235,826,176,1770,679,256,-78,1951,734,686,96,868,771,1434,800,1202,545,194,-242,-3634,-1162,-439,-255,1496,870,3614,1158,1353,834,2532,1178,2547,0,3030,--,1782,783,598,
投资收益(万元),3,--,--,3,3,3,--,3,--,--,--,184,3,--,--,3,3,--,--,11,11,11,--,--,--,0,--,12,--,--,--,--,--,--,0,-16,-12,-8,-4,133,-10,-8,-4,157,-17,-11,-6,112,-31,-26,-6,127,-15,-10,-5,449,383,781,435,667,322,109,0,2,0,0,--,26,1,17,
营业外收支净额(万元),-1,-28,-12,29,-51,-35,-16,52,-63,-45,-17,305,-55,-39,-20,-70,-66,-44,-23,-209,-45,-26,-19,-107,-114,-62,-22,--,--,-155,--,--,--,--,--,-524,0,0,-54,-564,0,0,0,-413,-187,0,0,-308,0,0,0,0,-103,-70,0,-8,0,-4,0,116,0,0,0,0,69,0,--,--,--,--,
利润总额(万元),-2654,-1367,-1107,1305,1382,1363,674,3775,2218,825,-622,-5893,-3747,-2758,-1619,2741,1824,968,465,1999,1323,694,-162,2922,1721,797,-698,-2490,-2235,-1591,-1223,2086,986,665,109,1231,524,137,-136,1520,543,565,34,613,567,1321,763,1006,396,94,-283,-3901,-1281,-519,-294,2637,1180,4391,1586,2456,1187,3178,1201,2496,1508,2933,--,1552,606,463,
净利润(万元),-2130,-1166,-830,1047,1025,998,501,2808,1686,626,-608,-4086,-3695,-2701,-1585,2018,1414,747,380,1499,983,514,-155,2395,1582,588,-698,-2269,-2239,-1606,-1202,1450,647,437,68,1069,440,39,-129,791,9,120,27,240,644,1132,712,1171,338,100,-235,-3305,-1122,-399,-252,2402,800,3740,1206,1871,1044,2273,1007,2122,1277,2479,--,1035,392,295,
