报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.01,0.01,-0.03,0.02,0,0.01,0.01,-0.09,0.02,0.03,0.01,0.28,0.2,0.11,0.05,0.72,0.56,0.15,0.06,0.57,0.19,0.15,0.06,0.39,0.23,0.14,0.04,0.69,0.22,0.23,-0.03,0.43,0.42,0.45,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),1.96,--,1.93,1.96,1.94,--,1.95,1.95,2.06,--,2.45,--,2.35,2.24,3.88,3.82,3.6,1.54,2.03,1.97,1.6,1.56,1.39,1.32,1.11,1.3,1.05,1.02,-0.91,-0.91,-1.16,-1.13,-1.14,-1.11,-1.49,-1.63,0.41,0.67,0.7,0.74,1.43,1.47,1.45,1.47,1.31,1.29,1.29,1.29,0.69,0.76,0.97,1.02,1.01,1.14,1.27,1.37,2.17,2.24,2.26,2.31,2.45,2.29,2.15,2.85,2.94,2.79,
每股经营活动产生的现金流量净额(元),--,--,-0.33,--,--,--,-0.06,--,0.1,--,0.07,--,0.37,0.26,0.19,0.8,0.22,0.17,0.04,0.11,0.52,0.51,0.08,0.37,0.4,0.43,0.06,-0.02,-0.08,-0.02,0,0.12,0.28,0.25,0.28,-0.06,0,--,0,-0.15,0,0,0,0.38,0,0,0,0.69,0,0,0,-0.93,0,0.11,--,0.26,1.2,0.1,-0.01,0.1,0.16,0.24,--,--,--,--,
主营业务收入(万元),97460,59618,26129,46254,28126,15507,6179,42305,29119,22119,9561,58771,40885,26419,9072,31213,13875,10421,3606,21168,11122,9589,3363,15632,10434,3684,1058,19285,3947,1544,797,8520,2755,2443,499,5976,560,361,192,5488,4050,3970,542,15951,8563,6392,4537,13305,10464,5727,3203,40451,36435,28259,16735,19393,15143,20902,6658,20297,11941,18061,8771,16498,18098,--,
主营业务利润(万元),24905,14221,10628,21433,13087,6637,2871,23140,16216,12806,5392,39867,27567,18315,5922,21212,11539,8732,2878,17663,9394,8087,2797,12516,8242,2554,801,8656,548,297,112,1387,156,107,33,308,118,47,1,554,584,626,129,2172,867,490,191,448,250,168,275,1191,733,239,153,2135,2540,4162,1269,4431,3225,2207,2121,1323,--,--,
营业利润(万元),2384,2075,-209,998,-149,-175,1423,-3351,2877,4124,1148,23784,16939,10930,2567,12845,8597,7050,2147,13818,5569,4402,1843,10349,5418,1698,540,5905,-173,-163,-186,2371,2854,3047,-256,-7820,-2514,-554,-262,-5737,-563,-214,-312,1176,-402,-202,-122,-2247,-2636,-1932,-496,-3558,-2169,-1563,-558,-4530,1168,1102,-156,524,1538,345,1038,1401,--,--,
投资收益(万元),9118,9119,--,1774,1309,1296,1145,--,--,--,--,29,29,29,--,39,--,--,--,589,-1152,-1151,3,41,--,0,--,477,--,--,--,23,23,23,25,-1171,-36,-24,-13,-12,-6,6,-12,82,42,157,-92,1089,-554,-381,-13,-1006,-551,-315,-170,-1029,-285,190,22,-2,-64,411,29,438,--,--,
营业外收支净额(万元),745,515,-203,2093,1218,1315,-906,-49,1,-5,-1,1722,1814,333,403,16181,12362,8,2,-85,-85,-3,-5,1758,1758,1743,-0,1810,--,--,--,1206,--,--,603,-9082,0,--,0,206,0,0,0,-863,0,0,0,26,25,0,0,-130,10,-5,0,-829,304,-118,0,2263,0,0,0,22,--,--,
利润总额(万元),3129,2590,-412,3092,1069,1141,517,-3400,2878,4119,1146,25506,18753,11263,2970,29026,20958,7058,2149,13733,5484,4399,1838,12108,7176,3440,540,7716,1823,1855,-229,3577,3457,3650,347,-18073,-2551,-578,-276,-5543,-295,65,-96,1396,231,69,88,829,-3164,-2301,-497,-4670,-2685,-1859,-741,-6347,1229,1688,307,2785,2150,2278,1046,1860,--,--,
净利润(万元),341,753,-2139,1603,141,390,343,-5637,1104,1991,559,18647,12977,7479,1809,24690,18557,5106,1501,13503,4470,3596,1484,9301,5519,2377,431,8298,1812,1856,-225,3519,3463,3651,349,-18073,-2534,-565,-269,-5555,-270,51,-88,1189,200,20,20,817,-2930,-2242,-471,-4704,-2695,-1864,-741,-6347,988,1356,167,1912,1244,1917,878,1580,1606,--,
净利润(扣除非经常性损益后)(万元),-9267,-8706,-1936,-1147,-2383,-2224,103,-5589,1103,1996,--,17269,--,7146,--,11190,--,5098,--,10594,--,4798,--,7345,--,634,0,457,0,-162,--,-1105,0,-454,--,-8978,0,-566,0,-5826,0,-223,0,563,0,-419,0,-4118,0,-2385,0,-4537,-2817,-1971,--,-4753,642,960,-419,-351,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),17628,5867,-21781,7020,797,-1750,-3881,7709,6466,4926,4662,29623,24341,16942,6932,29295,7987,5495,859,2572,12326,12153,1789,8858,9574,7197,745,-237,-683,-187,21,963,2303,2154,2297,-479,-368,-390,-262,-1133,-3383,-3259,-2869,2879,705,-1765,-1448,5211,-133,78,-278,-7043,0,851,--,2004,9100,726,-73,756,1245,1790,--,--,--,--,
现金及现金等价物净增加额(万元),-498,-1499,-13785,-25797,-58137,-26578,-3506,14849,16080,17334,43489,6069,2754,15577,5974,48945,49623,3039,380,-2832,-8077,4826,-1535,12503,9661,7289,297,2216,-616,-630,-369,701,-33,-172,-29,-201,-359,-368,-266,-2631,-2723,-2595,-2469,1332,1948,-1465,-1516,1272,38,127,-180,-7540,0,840,--,-3397,6960,2886,-90,1584,1292,743,--,--,--,--,
总资产(万元),632109,620371,647650,646821,256104,248145,245999,236848,241834,241855,263593,207297,200914,195407,189075,189714,188453,63268,59432,59347,44747,53090,51727,43518,40206,29588,22429,23381,22915,20812,20600,22371,19073,18650,14937,18658,23524,25459,22174,22598,29796,29982,29265,29480,38011,32750,32851,32050,40231,40050,38593,40074,39677,41185,43539,40997,49185,53029,45164,62584,61984,40705,39008,39149,--,--,
流动资产(万元),270677,253249,255706,264099,103123,98970,108461,101871,103270,102711,149782,91489,82642,97162,88727,87399,91359,40302,37269,36863,23556,32102,31070,30805,27022,16310,12410,13283,15842,13702,13430,15149,10817,10336,10106,13722,17351,19209,16077,16440,23302,23418,22538,22518,19976,14890,14123,14557,23155,22644,--,--,--,25119,27002,0,0,37618,0,43757,46831,28148,23887,26303,--,--,
总负债(万元),415062,403312,430569,428084,111044,104651,103452,94505,91787,89111,86311,27311,26919,29332,29397,31696,35252,11644,10802,11976,6271,15611,18782,12150,13928,7498,9685,11068,30148,28031,29904,31446,28188,27572,27161,30874,20187,20170,16588,16736,18657,18514,17893,18018,27772,22773,22822,22120,35126,34232,31121,32250,31862,32543,33786,30610,32709,36032,27968,41544,39858,23311,22185,23564,--,--,
流动负债(万元),249351,214294,205236,191775,45882,39776,38216,29242,26380,23718,21540,23205,22779,25192,25257,27556,31642,11594,10753,11927,6154,15561,18705,12080,13879,7449,9498,10881,30090,27982,20411,21997,17573,16957,27161,30874,20187,20170,16588,16736,18647,18504,17883,18008,27772,22773,22812,22110,35126,34232,--,--,--,32534,33777,0,0,36032,0,39177,37340,22122,21339,22791,--,--,
股东权益不含少数股东权益(万元),129769,130341,127787,129986,128724,129004,129246,128764,135986,137247,162315,161469,155762,148543,142584,140539,132264,51031,48031,46771,37876,36880,32945,31368,26278,22090,12744,12313,-7438,-7422,-9503,-9278,-9303,-9115,-12406,-12427,3108,5056,5350,5619,10870,11191,11051,11163,9959,9779,9779,9759,5239,5776,7397,7724,7699,8525,9647,10388,16475,16997,17195,17532,18638,17394,16363,15485,15941,--,
净资产收益率加权(%),0.26,0.58,--,1.24,0.11,0.3,0.27,--,0.73,1.26,0.35,12.32,8.74,5.18,1.27,32.82,33.46,10.44,3.17,33.64,11.8,9.75,4.51,53.5,--,18,0,118,0,0,--,--,0,0,--,0,0,-10.59,0,-66.25,0,0.46,0,11.48,0,0.21,0,10.04,0,-33.96,0,-58.99,0,0,--,-52.13,6.24,7.94,0,10.91,--,11.02,--,--,11.17,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
