报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.63,0.47,0.24,0.77,0.53,0.33,0.18,0.39,0.16,0.09,0.06,-0.83,-0.5,0.07,0.04,0.61,0.31,0.27,0.05,1.17,0.49,0.32,0.06,1.4,0.68,0.45,0.06,1.24,0.61,0.41,0.06,1.3,0.63,0.48,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),6.46,7.78,9.61,7.24,7.05,6.91,6.79,6.55,6.29,6.32,6.36,6.26,6.56,7.14,7.09,7.06,6.8,8.22,8.28,8.24,7.65,7.45,10.99,9.55,8.72,8.45,10.71,10.61,9.91,13.6,13.35,12.65,11.9,11.69,11.23,11.13,10.75,10.68,10.58,10.55,10.18,10.02,9.8,9.56,6.61,6.37,7.76,7.56,6.85,6.7,7.84,7.69,7.17,7.11,7.07,6.95,7.71,4.56,4,4.44,3.24,2.92,3.24,2.78,--,--,--,--,
每股经营活动产生的现金流量净额(元),0.09,0.44,-1.11,0.73,0.06,0.21,-0.64,0.75,-1.16,-1.26,-0.92,0.45,-1.7,-1.06,-1.85,-0.53,-3.66,-2.2,-1.97,0.34,-2.09,-1.31,-3.86,2.12,-2.01,-0.67,-3.34,2.72,-3.36,-3.28,-5.04,0.09,-2.56,-0.22,-1.34,-1.62,--,--,--,0.18,0,0,0,1.71,0,0,0,1.71,0,0,0,2.55,0,0.72,--,0.59,0.29,-0.17,-0.46,-1.52,--,0.49,0.12,--,--,--,--,--,
主营业务收入(万元),6852324,4589879,2099879,8147128,5880070,3769731,1905275,7523372,5465888,3757621,1809339,8421936,6073349,4264190,1861304,8625446,5828478,3733660,1508477,7026387,4606228,3072542,1325578,6027256,4284348,2770765,1167018,4429343,3032735,1972898,864451,3477718,2344788,1523193,601078,2303168,1592147,1049053,458952,2157592,1503059,1030300,429075,2269815,1633314,1177426,378864,1603603,979738,586820,216910,1100924,614593,396983,158137,933202,354063,452343,154350,253891,102706,196844,68647,63123,19650,30955,19708,19684,
主营业务利润(万元),2176945,1462622,697781,2437993,1766080,1151519,611769,2102829,1499057,997940,458363,1893586,1379629,1075579,509597,2463420,1632421,1019646,481514,2177977,1483132,981099,425994,1895629,1357837,858325,391414,1438504,1009243,647766,300881,1149237,775545,543630,184635,774853,562492,361967,149486,752546,564350,384307,171260,825814,617733,430311,150036,589173,343795,206780,85716,394606,221888,151153,61633,358029,134835,175847,67802,125025,51299,104148,36946,12495,11639,19091,6836,--,
营业利润(万元),44910,7634,30526,6033,2920,-21005,6565,-149309,-150959,-77267,-22642,-500216,-348302,-86335,-25077,42951,8154,68374,6678,258956,93045,67389,4426,206416,98516,63366,7920,124539,49594,46292,7274,100075,37008,28432,152,42775,32308,27315,6475,109230,79508,71124,22084,118638,72903,54631,17454,89083,37229,22792,12652,56831,12552,7816,6014,68252,22758,33164,12400,18070,10636,33271,12320,12563,4197,6451,6813,--,
投资收益(万元),44055,36227,26899,13447,-3744,-7637,2217,91441,83885,80913,80306,125889,46568,9088,7303,106455,116692,116529,9066,49716,3510,2398,0,1187,235,235,-713,12267,9852,5171,1668,5944,1381,877,678,3185,76,69,-341,-5935,-51,-29,-1,-367,1013,-146,-80,-686,-37,-209,0,51,129,119,55,-681,3,3378,-15,-12,1,28,0,0,0,0,0,--,
营业外收支净额(万元),302718,206605,82645,347789,267342,185404,70593,332094,252258,151445,49318,301896,215317,151898,52416,220563,149854,58901,21516,177064,114469,71897,20769,126058,82900,57754,8592,101715,70300,40572,9929,72698,50012,32653,9449,-214,-773,-276,-513,1091,0,0,0,-14260,0,0,0,-3822,0,0,0,10629,5349,3659,0,-2236,0,4926,0,3282,0,0,0,0,--,--,--,--,
利润总额(万元),347628,214239,113171,353822,270262,164399,77158,182784,101299,74178,26676,-198320,-132985,65563,27338,263514,158009,127275,28193,436020,207513,139286,25195,332474,181415,121120,16512,226254,119894,86864,17203,172773,87019,61085,9601,106962,65003,48294,6244,150186,102537,84406,28085,141882,98351,70321,21394,97463,38690,24278,13125,73820,23014,16508,7459,68088,26330,42518,14121,24716,12661,35709,13207,13053,4561,10328,7367,--,
净利润(万元),260418,161559,88293,263357,183153,112821,62218,135766,55160,31001,20500,-284096,-170047,24488,15087,206017,106854,76927,12729,325025,136143,87749,10986,245812,119202,78337,7866,166020,81573,55739,6089,125216,60285,45984,4245,80735,45036,37347,3342,119434,84250,68766,23043,100887,72635,51318,13201,75250,29549,16063,8862,56700,17138,13400,6896,57027,19368,35415,12464,21147,10459,31379,11512,11706,4101,9906,7315,8071,
