报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.11,0.08,0.04,0.19,0.2,0.11,0.05,0.29,0.18,0.11,0.05,0.4,0.26,0.12,0.04,0.36,0.28,0.27,0.12,0.67,0.48,0.32,0.11,0.47,0.3,0.19,0.09,0.32,0.21,0.13,0.13,0.43,0.27,0.16,0.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,4.13,--,3.96,--,3.95,--,3.76,3.63,3.64,3.61,3.53,3.52,3.48,3.36,3.17,3.02,2.9,2.87,2.7,2.6,2.71,2.63,2.67,2.6,4.08,3.95,3.92,3.8,3.73,3,2.94,2.9,4.46,4.41,4.35,4.29,4.41,4.36,4.32,4.26,4.39,4.34,4.3,4.26,4.22,4.18,4.39,4.33,4.23,4.16,4.33,2.77,2.18,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,-0.3,--,--,--,-0.96,--,-1.32,-1.15,-0.61,-1.06,-0.28,-0.05,-0.14,0.5,1.11,1.28,0.64,0.09,-0.31,-0.4,-0.6,0.73,-0.4,-0.79,-0.05,0.25,0.48,0.3,-0.17,0.26,0,--,0,1,0,0,0,-0.95,0,0,0,-0.13,0,0,0,-0.79,0,-0.52,--,0.12,0.06,0,0,--,
主营业务收入(万元),3867358,2411346,1184105,7151264,5084169,3317184,1486186,7956691,5537025,3424181,1433513,6661103,4498383,2660359,1087507,5952129,4305519,2716412,1233528,5468775,3505125,2111193,914199,4061909,2737511,1684716,594079,2346394,1576055,1231741,548994,1806764,1396091,830798,377508,1334409,862274,482969,189571,845615,533073,295906,112153,649810,401128,242534,96387,530611,336100,213929,89031,442436,298915,194691,75754,403898,179462,411944,344788,266659,
主营业务利润(万元),177939,94411,43863,243123,192764,111913,44376,248511,150157,100047,51712,229808,169285,99246,48920,236187,171134,122535,61495,227359,166079,111186,47190,166588,120803,79030,38266,136956,95648,70300,39547,76317,63550,38083,--,79609,50545,31705,13679,59926,43748,27801,12522,56807,35789,21891,10172,48112,33162,22513,9762,53777,40505,27845,12752,44706,20744,40397,40336,--,
营业利润(万元),-8868,-569,5394,41600,50469,27048,8285,92577,48936,35056,12849,91433,57237,25780,7982,82319,58304,50477,24467,127252,91043,60325,20225,77163,50139,29592,13104,60220,38087,23549,16820,39062,28621,16429,9419,11290,6220,3881,2054,8248,5221,2046,1750,9539,5660,3434,2128,7642,6197,4052,2041,13670,10467,6870,4071,18148,8672,18607,17977,--,
投资收益(万元),414,600,-485,17786,5373,2700,198,32196,18774,17839,597,23812,6573,5326,-412,1115,719,220,205,13386,9659,4928,590,5333,-1943,-1559,-1637,10723,9696,209,169,27296,9810,6682,-76,239,1454,356,317,1351,1500,1336,454,-1149,-119,-472,24,849,451,504,358,1065,559,398,-13,0,0,5,0,--,
营业外收支净额(万元),3407,1947,1132,12117,6862,2616,1951,1188,722,345,53,2183,2354,1786,1146,4390,1995,1216,445,5944,3264,1149,174,3819,977,396,292,945,--,698,501,--,--,--,--,812,0,--,0,-313,0,0,0,-486,0,0,0,-592,-612,0,-42,-296,0,-338,0,-1691,0,0,0,--,
利润总额(万元),-5460,1379,6526,53717,57331,29664,10236,93765,49658,35401,12902,93616,59592,27566,9127,86709,60299,51693,24912,133196,94307,61474,20398,80982,51116,29988,13395,61165,39088,24247,17322,43849,29424,17561,9616,12341,7956,4726,2426,9285,6362,3286,2154,7904,5542,3083,2085,7899,6036,4448,2357,14440,10389,6929,3757,16457,8148,17699,17505,--,
净利润(万元),15771,11500,5597,28286,29809,16764,7710,42161,25942,16335,7178,58110,37531,17486,5477,52330,41249,39557,18152,97712,69481,46454,15361,68400,43783,27799,12494,46089,30837,18662,11866,37992,24672,14250,7337,10111,6069,4155,2195,7821,5612,3010,1857,7013,5082,2960,1848,6978,5168,3605,1844,11026,7832,5343,2869,16415,6926,17699,13465,10062,
净利润(扣除非经常性损益后)(万元),11063,9804,4629,19370,24942,14664,6249,40929,25448,16065,--,54587,--,16355,--,50047,--,38840,--,89166,--,42348,--,63136,--,26000,0,38942,0,17390,--,12442,0,12580,--,7639,0,3448,0,5716,0,2129,0,6331,0,3259,0,6529,0,4398,0,11278,8469,5681,--,17539,7449,0,0,--,
经营活动产生的现金流量净额(万元),-696129,-525232,-104779,149956,-55258,26302,-44492,13475,-173435,-179634,-140022,-19833,-192974,-167785,-88600,-154561,-40465,-6616,-19794,72319,162617,187332,92845,13372,-44755,-58875,-87600,106542,-58249,-115135,-4499,22574,44027,27416,-15786,15982,-37074,-51219,-17395,41151,-13477,-19460,-28375,-38803,-24981,-3000,-5787,-5310,-9001,-631,-11174,-32329,0,-21494,--,4954,2268,1353,0,--,
现金及现金等价物净增加额(万元),-65554,-30003,-86646,116064,8911,129328,8655,-81068,-28383,-21883,9549,13165,-41567,-13737,-47526,101488,6633,69038,31050,-51923,30240,180837,101814,-96983,-13566,-59592,27905,98838,89100,35362,-30039,136537,129329,83827,50296,1624,15394,3375,20703,12152,23492,10538,-3780,32303,26002,15136,5643,-46941,-35001,-19171,-11491,-42827,0,-30655,--,66147,101014,-10443,0,--,
总资产(万元),5856413,5922112,5838972,5898059,5723665,5699741,5279895,5114678,5577137,5267249,4856130,4410780,4616834,4409321,4119751,3937364,3957496,3723014,3419490,3192309,3155601,2895516,2773832,2577328,2649108,2525701,2492422,2206170,2163897,2019576,1772878,1697152,1526448,1314527,1205644,769209,809110,712757,730627,688274,713867,681205,609162,570644,513431,457809,437608,424148,413290,416208,423485,422272,406006,400803,401130,347111,315882,204010,205786,--,
