报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),0.57,0.46,0.21,0.77,0.56,0.41,0.19,0.69,0.5,0.37,0.17,0.62,0.46,0.34,0.16,0.54,0.41,0.3,0.17,0.61,0.45,0.32,0.14,0.58,0.43,0.29,0.26,1.54,0.08,0.09,0,0.07,0.04,0.01,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),7.79,--,--,--,7.03,--,--,--,--,--,6.36,--,6.03,5.92,5.87,5.71,5.59,5.48,6.49,6.32,6.16,6.03,5.15,5.01,4.89,4.75,9.17,8.9,1.9,1.91,1.83,1.82,1.79,1.76,1.75,1.7,1.63,1.62,1.61,1.61,1.59,1.58,1.57,1.57,1.55,1.55,1.54,1.54,2.52,2.51,2.38,2.21,2.44,0,1.55,1.48,1.31,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.02,--,-0.18,-0.3,-0.22,0.45,0.23,0.2,0.19,0.58,0.47,0.09,0.07,0.79,0.08,0.52,0.28,0.18,0.01,-0.04,-0.07,0.17,-0,0.02,0,0.21,0,--,0,0.12,0,0,0,0.07,0,0,0,-0.29,0,0,0,0.03,0,0.04,-0.2,-0.07,0,
主营业务收入(万元),374355,274004,137535,536374,352329,253428,119003,432407,280829,183568,89734,313951,210954,142840,72512,243818,167331,113619,54051,183340,140328,91919,44822,175235,128215,82645,41358,146554,8698,5686,2501,11903,8397,5150,2345,10970,7616,5133,2091,10224,6693,4452,2116,9366,6347,4159,1890,7690,5805,3995,1711,6451,4718,3272,5538,5870,3709,
主营业务利润(万元),47316,35060,14361,69848,46434,31414,13296,66024,43639,30140,14402,59161,40236,28100,13296,53316,37355,26291,12307,49177,34796,24171,11716,47764,32485,22518,11127,40688,2664,1740,818,3746,2808,--,--,3116,2271,1605,693,3351,2420,1583,743,3441,2455,1642,834,3126,2425,1735,683,2848,2227,1588,2481,2488,1664,
营业利润(万元),24689,19721,8669,30352,24058,18714,7881,27626,22019,17121,7519,25894,20296,15778,6938,23808,18725,13471,6150,21445,16863,11971,5455,21162,15811,10654,5199,18936,-15,35,42,437,209,13,28,-219,65,-18,-181,151,71,48,-29,16,-66,19,-26,-923,1365,1350,-64,-256,429,345,168,803,653,
投资收益(万元),5551,4048,2440,6556,3967,2750,1882,4038,2467,1610,283,3501,2806,1562,662,1805,776,555,163,817,320,210,143,571,132,125,71,344,139,107,50,439,142,64,22,600,117,99,208,104,53,32,7,186,93,34,-2,-2732,176,166,21,177,95,37,57,187,-31,
营业外收支净额(万元),4747,4064,2244,9860,5192,2937,2058,7953,4550,2548,1377,6579,3860,2077,1071,4210,2864,2036,1228,4152,1812,892,194,2290,1457,946,182,3774,828,--,--,--,--,--,--,-20,0,--,0,-12,0,0,0,15,0,0,0,-928,0,0,0,174,2,0,0,0,0,
利润总额(万元),29436,23785,10913,40213,29250,21651,9939,35579,26569,19669,8896,32473,24156,17855,8009,28019,21589,15507,7378,25597,18674,12863,5649,23451,17268,11600,5381,22709,813,834,72,920,477,158,48,510,263,93,33,402,250,174,50,392,129,89,-13,-4365,1694,1591,7,292,634,460,390,1021,708,
净利润(万元),28786,23165,10720,38990,28427,20936,9727,34667,25511,18910,8814,31194,23332,17332,7970,27271,20911,15066,7219,24759,18178,12491,5544,22519,16727,11229,5068,21471,603,664,32,555,307,83,17,359,198,56,11,272,160,92,8,242,99,78,2,-5012,1029,948,3,145,552,402,173,826,596,
