报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),0.29,0.2,0.12,0.31,0.23,0.14,0.05,0.2,0.16,0.13,0.04,0.22,0.2,0.16,0.12,0.4,0.3,0.22,0.08,0.56,0.48,0.36,0.6,0.43,0.34,0.32,
每股净资产(元),3.83,3.73,5.43,5.31,5.23,2.99,2.99,2.94,2.9,2.87,2.88,2.84,2.82,2.78,5.46,5.34,5.24,5.15,5.02,6.54,6.43,2.46,2.1,--,1.5,1.16,
每股经营活动产生的现金流量净额(元),-0.08,-0.1,-0.27,0.3,0.1,0.1,-0.19,0.13,-0.18,-0.05,-0.16,0.09,0.08,0.1,0.07,0.39,0.28,0.2,--,0.28,0.05,0.16,0.43,--,0.17,0.35,
主营业务收入(万元),53544,35125,16462,34326,17538,8835,4093,16481,11721,7882,2997,15990,12135,8328,3087,12659,9106,6002,2666,11267,8325,5289,7858,5697,6159,5178,
主营业务利润(万元),19530,13145,6315,12359,6771,3583,1712,6172,4402,3112,1068,6799,5444,3908,1461,5871,4191,2738,1211,5285,4004,2777,4217,2910,3064,2630,
营业利润(万元),13784,9283,4247,5918,3705,1853,774,2681,2218,1784,455,3231,3120,2621,928,3072,2291,1613,641,2737,2068,1540,2338,1586,1596,1698,
投资收益(万元),2,2,2,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,
营业外收支净额(万元),1316,811,-54,1118,495,452,-57,542,333,316,216,300,29,11,5,97,100,100,0,100,100,100,400,369,--,--,
利润总额(万元),15099,10094,4193,7036,4201,2305,717,3223,2551,2100,671,3531,3149,2631,933,3169,2391,1713,641,2837,2168,1640,2738,1955,1602,1698,
净利润(万元),12370,8287,3436,5670,3486,1916,603,2716,2156,1778,562,3010,2655,2217,793,2733,2032,1456,545,2438,1868,1394,2351,1670,1336,1057,
净利润(扣除非经常性损益后)(万元),--,7618,--,4739,--,1536,--,2255,--,1512,0,2759,--,2208,--,2651,--,1371,--,2353,--,1309,2004,--,1330,1004,
经营活动产生的现金流量净额(万元),-3365,-4268,-7653,8569,2766,1357,-2560,1813,-2501,-713,-2170,1248,1089,1365,503,2658,1883,1329,12,1446,253,610,1664,892,666,1350,
现金及现金等价物净增加额(万元),-4673,-8769,-337,11906,-131,-2995,-2844,1765,-682,-939,-578,-4161,-3927,-3150,-1554,-11842,-8439,-5452,281,15251,19297,-1591,950,583,-303,1443,
总资产(万元),234548,227169,220610,216791,214898,45401,47305,46583,46136,42937,42601,40138,40465,40801,39240,38166,39458,35546,37870,34424,34258,11690,10538,--,7655,5525,
流动资产(万元),104304,100021,95137,89646,95636,16357,18060,16751,17867,14425,13807,11070,11013,13724,10749,11546,18281,17202,23046,21541,26055,4488,5509,--,4190,3217,
总负债(万元),70031,66848,65287,64788,65141,5037,6903,6783,6896,4076,3604,1702,2384,3158,2346,2065,4057,722,2957,432,836,2090,2332,--,1799,1005,
流动负债(万元),26860,23661,26584,22445,21399,4545,6335,6260,6007,3521,3034,1117,1416,2373,1554,1443,4057,722,2957,432,836,590,832,--,939,645,
股东权益不含少数股东权益(万元),162413,158246,153349,150094,147910,40364,40403,39800,39240,38861,38997,38436,38081,37642,36894,36101,35401,34824,33913,33992,33422,9601,8207,--,5856,4520,
净资产收益率加权(%),7.98,5.31,2.28,5.99,3.71,4.78,1.5,6.96,5.5,4.58,0,8.1,6.45,5.99,2.17,7.83,10.39,4.23,1.59,14.17,--,15.65,33.43,--,25.75,35.82,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
