报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1994-12-31,
基本每股收益(元),0.48,0.39,0.11,0.5,0.85,0.66,0.19,0.55,0.45,0.27,0.11,0.52,0.39,0.44,0,0.02,0.01,0.01,0.01,3.22,-0.01,-0.01,0,0,-0.02,-0.02,-0.01,--,-0.01,-0.01,-0.01,0.33,-0.16,-0.15,-0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.6,--,3.35,4.73,3.22,3.22,3.18,3.23,3.23,3.22,-0,0,0,0.01,-0.02,-0.01,-0.01,0.01,-0.03,-0.02,0.2,0.21,-0.34,-0.33,-0.21,-0.19,1.11,1.15,1.3,1.34,1.48,1.51,1.59,1.61,1.9,1.9,2.83,2.81,2.8,2.79,2.77,2.73,2.76,2.74,2.68,2.61,1.65,1.6,2.33,2.13,2.36,2.16,2.36,2.31,2.16,2.49,2.98,2.85,2.62,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-6.91,--,-6.46,-5.75,0.01,-1.61,-1.64,-1.63,0.02,0,-0.01,-0.01,0,0.02,-0.01,-0.01,0.01,-0,0.04,0.03,-0,0.01,0,0.01,0,-0.02,0,--,0,-0.06,0,0,0,-0.09,0,0,0,-0.2,0,0,0,0.15,0,0.01,--,0.08,0.1,0.17,0.03,0.04,-0.25,-0.22,--,--,--,--,--,--,--,
主营业务收入(万元),232883,149346,64598,283188,196896,128684,63950,187849,134875,80264,37456,153867,108076,71711,1276,5203,3757,2301,1172,0,0,0,0,0,0,0,0,0,0,--,2656,11973,9496,6097,8126,57223,43695,30741,14429,88053,70985,48912,23648,212161,179417,120297,58687,255500,183857,121798,60977,224772,152468,89300,33270,52802,19458,31400,16768,32534,15397,20394,7053,17442,10584,14354,6899,13121,10002,
主营业务利润(万元),197421,128393,57734,251866,175176,116455,62198,174454,122740,76455,36811,157232,115963,76154,584,2312,1842,1081,529,0,0,0,0,0,0,0,0,0,0,0,414,1578,725,--,--,7000,5113,3094,1456,8688,6178,3759,2921,19114,25038,18472,8472,28553,20857,14250,8051,28585,22595,17033,6691,18012,9036,19029,10240,17891,10017,8172,2553,521,2092,336,231,1828,82,
营业利润(万元),365494,283163,94242,361337,294620,209924,70026,242839,203141,123133,53140,205323,156745,103834,110,822,543,351,472,-491,-262,-139,-45,-688,-569,-490,-302,-120,-862,-573,-829,-65174,-14881,-14162,-2882,-138182,-25435,-21594,-4493,-29198,-13305,-10303,-2139,-15137,2646,2555,1056,-2431,2252,1635,1356,3508,4187,5921,4086,8195,4656,9130,6386,10266,5498,3423,368,542,0,459,0,1894,118,
投资收益(万元),97104,77341,12875,127168,111954,96348,7606,31168,24758,18882,6374,29238,25227,17252,-62,-103,5,-34,-34,-84,--,0,0,0,0,0,--,--,--,--,0,5093,-5912,-6733,0,-5948,-532,-505,-285,188,49,57,89,-10484,73,201,218,706,241,240,157,1333,773,773,493,556,626,2104,1193,-402,12,3212,780,4895,54,5042,1556,1694,3912,
营业外收支净额(万元),-948,-589,73,7544,1401,1442,373,4808,874,560,545,6749,1369,351,0,-72,-93,-63,-82,133977,0,--,--,700,-0,-0,--,127,127,0,--,--,--,--,--,-3339,0,--,-7,-2100,0,0,0,-43,0,0,0,4750,0,0,-10,151,-7,-109,0,-667,0,-96,0,-6,0,0,0,0,-21,0,-20,--,--,
利润总额(万元),364546,282574,94316,368880,296022,211365,70399,247647,204015,123693,53685,212071,158114,104185,110,750,450,288,390,133487,-262,-139,-45,12,-569,-490,-302,7,-735,-573,-816,32107,-16475,-15712,-3079,-147468,-25982,-22069,-4784,-31024,-13192,-10162,-1916,-25135,3406,3280,1463,7785,7037,6240,3623,13630,11485,10172,4951,8973,5296,11138,7580,9857,5504,6507,1079,5404,2197,5431,1832,3391,3878,
净利润(万元),180808,144245,42746,181036,148039,112125,28420,84432,69255,41714,17105,72225,52663,33837,63,440,321,247,260,88302,-262,-139,-45,12,-569,-490,-302,7,-735,-573,-744,32459,-15874,-14975,-3012,-129229,-12894,-9297,-4466,-26322,-12615,-9649,-1973,-25831,2521,2513,1405,5674,5020,4464,2729,10749,9394,8330,4400,7539,5090,10083,6878,8277,4717,5811,1004,4639,1815,4908,1637,3030,3437,
