报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,
基本每股收益(元),0.72,0.46,0.31,1.06,0.74,0.48,0.22,0.71,0.49,0.31,0.14,0.73,0.53,0.34,0.09,0.4,0.32,0.18,0.1,0.51,0.44,0.26,0.4,0.21,0.1,0.29,0.17,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.71,4.51,2.06,3.18,3.05,2.91,5.61,5.51,5.37,2.51,2.25,--,--,1.75,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.18,0.12,0.1,0.5,0.19,0.23,0.07,0.68,0.29,0.07,0.38,--,0.22,0.34,0.04,
主营业务收入(万元),521492,330113,150035,520809,365259,242421,122123,319270,227993,150989,65568,223462,145930,96164,40752,152602,109883,64740,23764,52420,38002,22346,36440,23241,13419,25968,16393,
主营业务利润(万元),198434,124230,56185,201443,137173,90188,44071,114264,83566,51489,21857,70555,48068,30183,10893,29270,20487,11598,3689,13688,10420,6156,8989,5157,2875,6025,3555,
营业利润(万元),121266,77935,34285,117452,82059,52948,25957,72945,54029,34128,15431,48911,34662,21310,6173,16422,12917,7262,1933,7846,6629,3663,5163,2791,1470,3282,1849,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,
营业外收支净额(万元),681,391,79,1288,992,959,301,990,755,98,20,1205,910,-0,14,308,60,59,49,431,98,22,281,22,-2,--,--,
利润总额(万元),121947,78326,34364,118740,83051,53907,26258,73935,54783,34225,15451,50116,35572,21309,6187,16730,12976,7322,1982,8277,6727,3686,5444,2812,1468,3414,1863,
净利润(万元),102696,65913,29309,100278,70406,45313,20899,65862,46840,28859,12924,42301,30009,18007,4453,13077,10366,5918,1594,7009,5739,3115,4626,2390,1244,2890,1711,
净利润(扣除非经常性损益后)(万元),102105,65567,29239,99044,69606,44541,20653,65032,46199,28763,12907,41258,--,18004,--,12820,--,5872,--,6641,--,3096,4386,--,1245,2778,1702,
经营活动产生的现金流量净额(万元),38869,35417,13916,42969,29685,25661,10348,22552,23077,20149,6996,27281,11409,7601,5387,16082,6034,7528,1193,10910,4698,810,4608,2275,2659,3479,398,
现金及现金等价物净增加额(万元),225513,120333,-12342,118145,114622,12101,-35144,-77024,-86093,-80105,-69411,276167,188527,156079,-344,1968,7860,11809,4057,50318,39469,-216,13299,11880,8241,-665,2739,
总资产(万元),1474600,1268078,1089347,1087650,1045507,936907,808773,796275,712843,622172,578355,579094,445771,389840,205839,189916,163966,153566,128362,114513,102216,60278,55832,--,--,40986,25074,
流动资产(万元),1049552,848263,684348,685407,601133,468932,398857,396786,363064,336481,407640,413359,349174,296402,116958,117085,127717,119974,95230,81387,73416,32075,27511,--,--,17429,10287,
总负债(万元),881536,727326,575600,604986,594756,514458,396948,416469,355466,284148,251183,272124,151555,107837,96926,84680,63032,59376,37771,25515,15420,29891,28560,--,--,23339,10257,
流动负债(万元),697427,488351,322542,354384,308841,311308,240595,269149,209612,163305,141406,162312,130887,97156,96205,83956,62305,58647,27579,15321,15222,24689,23382,--,--,18155,10239,
股东权益不含少数股东权益(万元),588821,536423,510722,479429,447845,419503,409838,376647,354944,335505,324625,304427,291769,279551,106484,102742,98638,94189,90590,88998,86796,30388,27273,--,--,17646,14817,
净资产收益率加权(%),19.28,12.82,5.91,23.45,17.1,11.39,5.4,19.26,4.2,8.97,4.12,19.61,16,15.76,4.14,13.74,11.03,6.46,1.78,13.08,--,10.81,19.51,--,--,17.77,12.44,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
