报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.33,0.24,0.09,0.41,0.29,0.17,0.12,--,0.39,0.44,0.21,1.08,0.76,0.77,0.43,2.06,1.51,0.99,0.48,1.99,1.4,0.91,0.46,1.58,1.27,0.82,0.4,1.43,1.12,0.73,0.32,1.48,1.07,0.58,0.26,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,9.33,13.65,13.29,12.86,12.38,11.69,11.38,10.9,10.31,9.83,9.76,9.3,8.98,8.53,8.89,8.49,8.18,7.79,8.18,7.86,7.45,7.35,7.02,6.58,6.43,6.22,6.81,6.63,6.48,6.33,6.73,6.59,6.71,6.56,6.42,6.42,6.39,6.36,6.32,6.29,6.35,6.31,6.24,6.18,6.14,5.91,4.6,4.44,4.2,5.99,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.84,0.83,0.08,2.38,1.99,1.1,0.57,2.8,1.89,1.5,-0.07,2.56,1.7,1.18,0.41,2.44,1.73,0.95,0.35,2.68,1.76,1.04,0.39,1.8,0,0.69,--,1.89,0,0,0,1.42,0,0,0,0.9,0,0,0,0.95,0,0.44,--,0.79,0.16,0.04,0.58,0.55,--,0.43,--,0.24,--,--,
主营业务收入(万元),493713,277919,128855,433142,160771,100833,50083,175415,129507,88440,43504,168961,116888,84036,46304,194904,144256,96606,49534,182553,136359,90508,46648,176478,122262,80120,40636,151399,109109,71277,33007,158944,113038,68749,33098,112399,82707,54510,28100,105543,78492,51546,26066,88973,64310,40924,20649,49185,36609,23126,11539,53518,40012,25837,12013,50022,23496,28682,12294,24803,12203,18506,--,11535,--,7019,
主营业务利润(万元),96153,62422,29584,123852,88413,56166,28238,101395,70672,48050,23002,102500,73674,51054,29124,119917,90140,59476,29685,117937,84361,55410,28151,110300,76363,49799,24366,91917,80690,51892,22770,126062,90295,53491,--,85299,61302,39854,20179,79224,57105,38914,17975,64492,47756,29733,14249,31623,24795,15528,8453,35764,27181,17414,8168,33792,15891,18528,7215,17321,8664,12366,--,7235,--,--,
营业利润(万元),44792,31758,12648,55209,38874,22941,12236,71573,52820,35375,16604,84085,60117,40641,22513,105028,80716,52859,25653,105733,74736,48750,24693,94725,67719,44056,21693,75083,56098,35180,13514,91051,63917,35084,15500,45368,33741,21563,10949,42358,29774,20797,8831,29486,23065,13439,5972,7131,6531,3674,2463,14106,11300,7262,3514,15593,9237,13140,5375,12667,7242,10594,--,6395,--,--,
投资收益(万元),9744,9255,2230,5074,2378,2219,967,2038,677,110,-53,1412,1324,819,413,2417,1514,695,144,517,320,144,163,-1187,-1283,-1392,-1289,1366,2394,2396,-148,1242,1078,610,110,-2101,-276,-382,205,-10469,-8274,-8265,-31,-8656,136,604,140,1037,181,487,-360,508,-386,730,-113,4377,4163,4427,1450,570,0,0,--,0,--,--,
营业外收支净额(万元),-208,-31,-26,1049,392,366,85,578,457,395,361,2388,184,175,179,4311,19,40,36,128,-12,-24,50,-246,-22,-7,18,-163,2157,2198,2450,--,--,--,--,-85,0,0,-0,-423,0,0,0,-9,0,0,0,-177,0,0,0,-384,-39,-37,0,-30,0,314,0,309,0,--,--,--,--,--,
利润总额(万元),44584,31727,12622,56258,39266,23308,12322,72151,53277,35769,16965,86473,60301,40816,22692,109339,80735,52899,25689,105861,74724,48726,24743,94479,67697,44049,21711,74920,58255,37378,15964,90959,63879,35071,15489,43182,33467,21181,11154,31466,21489,12522,8799,20821,23200,14042,6112,7991,6717,4165,2102,14230,10875,7955,3378,19940,13378,17881,6991,15176,7238,10903,--,6391,--,--,
净利润(万元),33261,23895,9274,40991,29170,17384,9230,53965,39714,26607,12599,64822,45318,30758,17003,82208,60237,39527,19156,79268,55776,36401,18531,63188,50572,32767,15994,57098,44870,29192,12650,58992,42675,23423,10466,28086,22193,13980,7457,17565,11619,5646,5877,10917,15528,9558,4144,5446,4540,2932,1287,8993,6669,5093,2310,17515,9409,14907,4686,13144,6149,9261,--,6390,--,4723,
