报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2005-12-31,2004-12-31,
基本每股收益(元),1.24,0.79,0.38,1.67,1.03,0.7,-0.08,-0.25,-0.15,-0.05,-0.02,0.06,0.02,0.02,-0.03,0.02,0.02,0.02,-0.03,0.13,0.1,0.05,0.02,0.12,0.09,0.04,0.02,0.11,0.12,0.1,0.04,0.34,0.38,0.22,0.28,0.26,0.18,0.34,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,2.82,2.8,2.79,2.73,2.75,2.75,2.74,2.74,2.77,2.73,2.68,2.65,2.63,2.6,2.56,2.54,2.51,2.55,2.56,2.68,2.63,2.64,1.66,1.43,--,1.16,1.35,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.51,0.21,-0.07,-0.15,-0.34,-0.59,-0.3,0.32,-0.09,0.1,-0.02,0.36,0.11,-0.11,-0.08,-0.01,-0.15,-0.52,-0.38,-0.1,0.11,0.05,0.28,--,0.04,-0.48,
主营业务收入(万元),103964,65136,30265,84354,57749,39813,6011,91981,83255,57470,25151,82549,55715,19960,5433,30599,22684,12853,4830,34545,24625,15009,5781,27834,21287,12807,5525,28744,24196,16914,5805,28098,23942,14083,19348,15660,16150,10313,
主营业务利润(万元),62597,40396,19004,57170,37295,22782,834,4608,3874,2423,1122,6826,4507,2998,995,5298,4096,2606,883,5876,4368,2664,1071,4126,3253,1879,796,3449,3314,2429,1094,5309,4461,2703,3637,3146,2673,1557,
营业利润(万元),32226,20562,10573,34095,20804,13242,-825,-3244,-1996,-708,-239,379,-50,96,-311,-526,-156,26,-306,1008,968,460,124,930,834,458,168,-130,739,404,144,2617,2549,1417,1946,1872,1251,1005,
投资收益(万元),-426,-208,-169,-269,-64,--,--,--,--,--,--,--,--,--,--,-34,-7,-7,--,--,--,0,--,62,-315,0,--,62,0,0,0,--,--,--,--,--,--,--,
营业外收支净额(万元),2756,1674,286,5769,4495,3224,186,391,247,129,79,327,270,24,11,607,261,98,6,301,188,163,111,298,128,88,60,--,618,631,325,--,--,43,254,155,64,54,
利润总额(万元),34982,22236,10859,39864,25299,16466,-640,-2853,-1749,-579,-160,705,220,119,-300,82,105,124,-300,1309,1156,623,235,1228,963,546,228,555,1358,1036,469,2658,2688,1461,2200,2027,1315,1060,
净利润(万元),34072,21761,10426,41459,25451,16352,-692,-2046,-1247,-392,-154,493,191,141,-285,193,176,168,-275,1053,834,448,179,985,717,371,157,882,1033,802,338,2294,2372,1385,1731,1596,1134,773,
净利润(扣除非经常性损益后)(万元),33761,21907,10397,39720,23797,15426,-828,-2348,-1425,-488,-212,241,--,122,--,-292,--,86,--,800,--,312,--,672,--,306,0,322,0,328,--,2266,0,1356,1547,--,1094,734,
经营活动产生的现金流量净额(万元),24037,13330,1364,24383,9817,6535,-6713,982,-3396,893,-9562,15432,4190,1716,-565,-1266,-2848,-4926,-2474,2668,-721,866,-200,3005,901,-893,-674,-109,-1248,-4288,-3130,-827,948,309,1720,-515,245,-2139,
现金及现金等价物净增加额(万元),6056,15863,-1343,-8467,10881,28372,-4249,-5715,-8931,-4594,-7790,7878,1788,2034,3122,-2495,-2884,-1416,-3362,-2879,-4382,159,-361,-80,1129,-2445,-4026,-2505,-116,-843,488,8833,11435,318,3054,-21,531,206,
总资产(万元),194209,181800,159053,137549,88683,74347,52490,59398,62708,66058,73906,68725,79338,61975,50687,45943,45021,48129,45135,45543,41735,40236,35849,34627,39500,36661,34464,36616,42585,45042,38817,32558,34216,20880,17445,--,12152,8885,
流动资产(万元),70413,73154,52270,40365,70087,67893,21435,27850,29870,32084,39324,33764,44011,28313,29673,25265,27328,31136,29500,29834,29150,30774,28412,27855,32753,32494,30288,32391,38256,41132,34957,28773,30499,17171,13772,--,8531,5774,
总负债(万元),71489,70992,59143,47945,14716,9251,26538,32663,35490,37175,44522,39098,49988,32783,27720,22748,21821,24984,21826,21949,18350,17273,13178,12125,17211,14688,12629,15064,20725,23092,16166,10669,12314,10607,8557,--,4996,2873,
流动负债(万元),35624,36879,59074,47852,13956,8862,25128,31267,34372,36140,43487,38063,48954,31748,26720,21748,20821,23984,20826,20949,18350,17273,13178,12125,17211,14688,12629,15064,20725,23092,16166,10669,12314,10607,8557,--,4996,2873,
股东权益不含少数股东权益(万元),124065,111907,100625,90447,74546,65432,21252,21936,22192,22973,23233,23417,23243,23104,22616,22834,22840,22746,22698,22963,22641,22246,21980,21817,21541,21215,21085,20794,21146,21228,22216,21790,21892,10263,8878,--,7147,6013,
净资产收益率加权(%),31.49,21.48,10.9,67.07,47.62,36.16,-3.2,-9.13,-5.47,-1.69,-0.52,2.13,0.83,0.61,-1.26,0.84,0.77,0.73,-1.21,4.7,3.75,2.03,0.82,4.62,--,1.77,0,4.12,0,3.61,--,18.08,0,14,22,--,23,24,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
