报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
基本每股收益(元),0.24,0.1,0.05,0.3,0.24,0.11,0.11,0.48,0.34,0.14,0.14,0.88,0.6,0.28,0.16,0.74,0.46,0.21,0.12,0.65,0.42,0.2,0.16,0.72,0.42,0.13,0.51,0.49,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,10.56,10.24,10.12,9.96,9.68,9.93,9.86,9.72,9.37,9.17,3.11,2.95,--,0,2.23,1.72,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.55,0.49,0.31,-1.12,-1.55,-1.53,-0.68,-0.36,-0.13,-0.13,-0.43,0.63,--,-0.3,0.29,0.16,
主营业务收入(万元),160867,89231,33830,122764,80095,44398,17209,78517,52884,28730,11166,51788,35145,20445,9269,41737,28777,15629,5905,31404,21591,12730,5829,28833,19671,5328,24378,18297,
主营业务利润(万元),49322,26812,11822,45186,30524,15500,6974,31859,22041,11724,5560,23454,15328,8773,3978,17341,11753,6331,2390,12241,8414,4856,2231,10997,7572,2018,9247,6782,
营业利润(万元),19826,8755,4286,20354,16309,7007,3668,15305,11167,5188,2620,10267,6232,3270,1820,8481,5424,2550,1297,6364,4064,1565,1387,6471,3788,1196,4646,3519,
投资收益(万元),194,193,193,481,--,0,--,1,--,0,--,-18,1,1,1,--,--,--,--,--,--,--,0,--,--,0,--,0,
营业外收支净额(万元),54,135,59,425,242,199,124,343,104,33,67,928,855,20,11,273,229,172,123,336,92,160,35,232,77,19,71,39,
利润总额(万元),19880,8889,4346,20779,16550,7206,3792,15648,11271,5221,2687,11195,7087,3290,1831,8754,5653,2722,1421,6700,4156,1724,1422,6703,3864,1215,4718,3558,
净利润(万元),17127,7476,3470,18631,13678,5974,3016,13290,9336,3975,2003,8805,6018,2821,1590,7415,4588,2089,1218,5645,3495,1506,1193,5389,3121,997,3829,3071,
净利润(扣除非经常性损益后)(万元),16897,7362,3420,17873,13471,5801,2909,12985,9248,3938,1946,8011,--,2805,--,7183,--,1917,--,5309,--,1371,0,5199,--,0,3770,3052,
经营活动产生的现金流量净额(万元),-38704,-25690,-11426,-27065,-6909,-7998,-1819,-14198,-13832,-4654,-2200,6115,5478,4896,3122,-11189,-15528,-15272,-6821,-3644,-1258,-1343,-3257,4717,-651,-2280,2151,1190,
现金及现金等价物净增加额(万元),-23209,-9036,13322,38487,57123,-10960,-4908,-33140,-15385,-11224,-13246,37359,-9545,-9850,-7043,-20928,-6016,-18440,-11027,39634,45568,66320,-2027,3433,-2503,-2452,-3151,5590,
总资产(万元),472117,451525,455698,449331,412043,273280,258409,255575,242544,230082,220627,217731,151801,140978,138914,139391,121658,103720,99894,99278,96924,103716,33689,32556,--,0,24199,22595,
流动资产(万元),278507,268163,277998,278203,262501,130374,122067,125987,131693,123148,115338,122186,71690,69501,70889,78134,87864,69815,65780,70424,79937,86897,17987,17205,--,--,11427,12502,
总负债(万元),69347,64831,73116,71876,39110,64867,51036,51419,42377,35459,28062,26401,44825,37286,36401,38399,24873,4435,1253,2081,3188,11970,10377,10438,--,--,6977,9325,
流动负债(万元),54533,49926,58120,56788,33672,56374,42489,42817,34542,27121,19666,17955,37430,35875,35966,37952,24873,4435,1253,2081,3188,9109,7517,7227,--,--,4177,9325,
股东权益不含少数股东权益(万元),388989,379338,375332,370330,365410,201388,200515,197499,193545,188184,186212,185113,105630,102433,101202,99612,96784,99285,98641,97197,93736,91747,23312,22118,--,0,16734,12905,
净资产收益率加权(%),4.49,1.99,0.93,8.72,6.2,2.98,1.52,6.95,4.93,2.13,1.08,4.87,5.86,2.79,1.58,7.35,4.66,2.13,1.24,9.4,7.5,6.58,0,27.74,--,0,25.83,35.08,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
