报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.06,0.04,0.01,0.03,0.05,0.03,0.01,0.09,0.11,0,-0,-0.02,0.01,0.02,0.01,0.05,0.07,0.05,0.03,0.35,0.15,0.1,0.04,0.14,0.05,-0.04,-0.07,0.01,0.11,0.09,0.03,0.14,0.11,0.08,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,1.85,--,1.88,1.89,3.95,3.94,3.95,3.93,3.66,3.63,3.44,3.38,3.38,3.28,3.06,2.97,2.96,3.03,3.12,3.1,3.04,2.99,2.97,2.86,2.86,2.81,2.71,2.63,3.51,3.48,3.41,3.32,3.25,3.32,2.79,2.72,2.64,2.52,2.39,2.32,2.21,2.17,2.19,2.14,2.08,2.06,1.41,0,1.24,1.11,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.01,--,0.19,0.03,0.19,-0.27,-0.47,-0.22,0.3,0.6,-0.33,-0.4,-0.39,0.62,0.09,0.46,-0.1,1.05,0.73,0.32,-0.18,-0.43,0.31,0.17,-0.27,0.29,0,0,0,0.34,0,0,0,0.18,0,0,0,-0.08,0,0,0,0.38,0,0.11,--,-0.03,0.03,0.12,0.16,0,0,
主营业务收入(万元),726782,428197,201807,773539,603959,394365,186189,657806,427524,195446,95471,414345,309504,201215,96978,398375,303566,203884,91998,374624,276598,174767,83743,269392,197421,120511,51220,285884,217445,144708,64927,189987,132291,89450,42669,162819,118427,72027,34149,148012,104129,67282,31839,123229,89595,56418,28303,90010,62643,37545,15854,48822,35380,21478,8776,28095,20390,13986,32268,19435,15176,
主营业务利润(万元),126931,79434,34462,125707,105532,68575,32211,109662,69636,25687,12243,48902,37741,23496,11490,43262,34793,23787,11952,49065,39371,26080,13568,40582,30339,15967,4425,38015,31734,21060,9572,27101,19129,12515,--,24156,16635,10012,3952,19331,13981,9425,4018,15001,10746,6676,3161,10720,7510,4832,2253,7040,5541,3173,1202,4996,3505,2448,4169,2857,3246,
营业利润(万元),13421,13452,5845,1718,17514,10037,4778,14606,9229,-1118,-1680,-5263,-2312,-211,-434,-2428,660,107,593,12588,6714,4662,2694,3878,2020,-2422,-4141,-21,4417,3485,721,5173,3764,2816,928,7703,4894,2751,542,5059,4084,2731,764,3679,2967,1880,890,3349,2397,1553,515,2958,2452,1542,463,2339,1583,1171,2543,1633,1920,
投资收益(万元),181,1,0,101,-78,-86,135,83,276,363,250,1311,944,113,--,-40,127,127,-4,6560,78,60,--,16,205,--,--,203,63,--,--,814,--,--,0,82,50,0,0,40,40,0,0,50,50,50,0,38,38,38,38,25,26,26,0,22,22,22,20,26,25,
营业外收支净额(万元),10099,4117,1820,9804,5835,3862,1170,15847,13962,1747,831,2977,3466,2422,1690,7526,4781,3611,1261,9569,3998,2094,502,5091,1554,1024,703,1895,--,--,--,--,--,--,--,-411,0,0,0,-247,0,0,0,-22,0,0,0,-62,-53,0,0,0,-17,1,0,-14,0,0,-120,0,0,
利润总额(万元),23519,17568,7664,11522,23349,13899,5949,30453,23191,628,-848,-2286,1155,2211,1255,5097,5441,3719,1854,22158,10713,6756,3196,8969,3574,-1398,-3438,1875,5735,4445,1392,6985,4910,3774,1280,10578,7193,3721,1136,7048,5711,3223,989,5385,3783,2535,1019,4993,3242,2089,755,3200,2623,1708,514,2736,1880,1650,2449,1674,1851,
净利润(万元),20619,13399,5479,10995,17297,9814,4291,20787,17251,159,-767,-2798,1072,1797,1028,3622,4502,3319,1533,18489,8119,5063,1995,5895,2029,-1751,-3101,401,4764,3684,1215,5972,4651,3469,1351,10765,6359,3014,923,6331,5071,2714,783,4802,3326,2171,772,4860,2999,1919,594,2512,2032,1361,337,2304,1599,1087,1807,1113,1180,
净利润(扣除非经常性损益后)(万元),14873,9816,3856,4201,13097,6928,2935,10508,10680,-670,--,-5074,--,483,--,-1140,--,1281,--,6808,--,3966,--,3054,--,-1812,0,170,0,3627,--,6306,0,3289,--,10274,0,2945,0,5870,0,2713,0,4187,0,1854,0,4487,0,1926,0,2529,2045,1360,--,2315,0,1099,--,0,0,
经营活动产生的现金流量净额(万元),58909,29809,2990,144163,11907,8712,-17861,86037,-29023,-11538,1425,495,29863,5295,14450,-20612,-35662,-16965,16257,32260,-17702,-21361,-20687,29965,3735,19685,-4425,44907,31263,13788,-7543,-18245,13253,7258,-11291,12377,7643,355,-5360,9092,2829,-563,-5070,4674,6538,6990,2781,-1291,1542,899,1148,6115,0,1700,--,-521,302,0,1615,0,0,
现金及现金等价物净增加额(万元),15537,6785,-26160,-25679,-35377,-32160,-45896,64720,92373,-6119,6959,28980,93854,30624,7064,55313,28048,88906,2607,20737,9706,-1511,5316,13877,-28624,2024,-11057,11642,-6843,-6843,1114,6929,39443,19112,8136,-1696,-1653,-2912,-5445,-6201,-11056,-14078,-14225,18842,945,3206,5443,575,1684,3372,-1393,-8242,0,-8933,--,11467,4875,1474,3502,0,0,
总资产(万元),1926558,1897626,1892479,1849975,1853042,1811182,1784755,1815005,1779114,843146,854694,783090,819173,773838,691702,675113,638904,674557,547933,539936,592298,554091,542788,487800,466079,479703,466167,465717,448440,437075,434157,414448,422699,361221,283858,250977,231724,218767,209452,192683,183886,171614,168417,172704,140622,137103,137005,120321,115912,107278,98459,83090,77119,74568,66503,66628,50818,0,33756,25413,19028,
流动资产(万元),729774,703433,680112,668609,688871,706154,716116,745458,760393,352319,373632,335994,409433,367530,287388,277639,252219,322265,201729,190723,253561,220494,216645,160935,134758,148191,137233,138264,126670,133696,146273,131239,155479,129747,102529,82071,80667,80536,76168,71366,66680,58598,60167,68306,45334,48653,51278,40369,42278,38245,33083,0,--,24282,21764,0,22112,0,14832,10530,6265,
总负债(万元),1309704,1283875,1286332,1250719,1247537,1215731,1187698,1222307,1286965,544781,557267,484902,517115,471055,389733,374237,337315,377623,352172,345684,407068,371967,360600,327455,332145,349902,337189,333695,313583,303206,302602,286035,294851,238984,160725,129848,115037,106434,114293,98980,92327,82686,81448,84728,94108,91749,93065,79658,77494,69952,62931,48163,41837,40189,33151,33616,36629,0,21317,14298,10740,
流动负债(万元),1081792,1064734,1029469,983579,943059,909731,868932,898157,895675,307152,301194,243921,345317,381145,322602,309236,270694,323205,294223,270935,331407,315996,283629,230429,204161,222302,209811,226705,202645,196562,188309,176213,184239,166540,134148,112783,101215,90586,77419,66510,59352,51576,51046,53218,62641,60398,55191,41363,43067,35467,39487,0,--,33742,20604,0,21592,0,12325,13505,9647,
股东权益不含少数股东权益(万元),611264,608122,600490,595041,601330,591244,593268,588929,488072,294583,293657,294424,298294,299019,298250,297222,298102,296919,195847,194314,183943,180887,181031,158470,131491,127709,127092,130193,134131,133051,130582,127510,126804,121209,122079,120077,115620,112250,95079,93621,91381,88753,86801,87818,46353,45198,43786,40514,38340,37259,35470,34876,35171,34341,33316,32979,14163,0,12424,11114,8288,
净资产收益率加权(%),3.41,2.23,0.92,1.85,2.9,1.66,0.73,6.6,7,0.05,-0.26,-0.95,0.36,0.6,0.35,0.01,1.75,1.68,0.79,9.79,4.46,2.81,1.13,4.41,--,-1.35,0,0.31,0,2.81,--,4.85,0,2.87,--,9.61,0,2.79,0,7.01,0,3.02,0,10.62,0,5,0,12.85,0,5.36,0,7.34,5.98,4.04,--,16.97,12.03,9.54,15.35,10.94,15.33,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
