报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1993-12-31,1993-06-30,1992-12-31,
基本每股收益(元),0.1,0.15,0.03,0.13,0.11,0.07,0.03,--,0.28,0.2,0,0.02,0.02,0.03,0,-0.04,-0.05,-0.1,-0.01,-0.3,-0.01,-0.01,-0.01,-0.1,-0.21,-0.12,-0.01,0.02,0.03,0.02,0.02,0.12,0.11,0.1,0.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.26,-0.25,-0.28,-0.28,-0.29,-0.34,-0.26,-0.24,0.04,0.04,0.05,0.05,0.1,0.19,0.14,0.15,0.16,0.16,0.15,0.13,0.33,0.33,0.07,0.01,0.1,0.17,0.21,0.29,0.98,1.15,1.2,1.22,1.13,1.13,1.12,1.12,1.08,1.07,1.07,1.07,1.03,1.04,1.04,1.05,1.22,1.2,1.16,1.19,2.02,2.31,2.31,2.29,2.29,2.29,2.27,2.23,2.26,2.39,2.39,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.01,0,0.01,0.08,0.07,-0,-0.01,0.03,-0.2,-0.17,0.78,-0.22,-0.04,0.13,0.03,0.21,0.17,0.13,0.07,0.08,-0.07,-0.09,-0.01,0.06,0,--,--,-0.01,0,0,0,0.07,0,0,0,0.05,0,0,0,0.06,0,0.03,0,-0.05,0.01,0.03,0.04,-0.01,-0.01,0.03,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),55758,40085,20026,73494,57518,38445,17399,84214,63743,44276,1982,9866,7027,4167,1671,9472,6312,3741,2107,9354,6535,4089,1658,9407,7188,5035,2509,13640,10721,7117,3499,12280,9052,5745,2702,8146,6815,4035,1908,9654,7613,5874,3000,15726,10901,6912,3040,16207,11661,7865,3734,14026,9436,6210,2902,14822,7851,14900,7913,16373,7582,17860,8852,14797,8458,21030,10456,19555,10513,14319,16281,8560,15217,
主营业务利润(万元),8998,6254,2254,9584,7340,4577,1773,15827,11936,8451,1054,5375,3778,2241,927,4502,2892,1648,839,4595,3335,2166,795,4337,3365,2290,896,6139,4609,3048,1476,5348,4057,2634,1333,3913,3621,2332,1062,3574,2192,1410,743,6531,4340,2859,1356,5944,4117,2502,1115,5377,3407,2230,1054,4739,2280,4919,2625,3486,1889,4856,2185,-14,23,79,413,705,527,660,2165,-6786,--,
营业利润(万元),8891,6922,976,1896,1633,949,202,5804,4643,3296,54,403,310,440,55,-541,-781,-1582,-187,-5370,-212,-212,-119,-2198,-2228,-1880,-148,391,509,465,380,800,588,469,340,-3575,-2366,-1627,-979,-11002,-2804,-933,-246,966,197,86,43,730,162,19,7,336,-350,-278,0,-734,274,502,-181,-8877,-3671,545,406,-45,0,98,0,863,0,660,2166,0,--,
投资收益(万元),6994,4931,555,538,106,103,97,2,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,660,-1779,-1779,--,--,--,--,--,121,--,0,0,28,0,--,--,-1,0,0,0,0,0,0,0,5,5,0,0,7,7,0,0,7,0,7,0,22,28,10,0,177,76,1007,232,1216,634,2007,31,0,--,
营业外收支净额(万元),2356,772,384,2607,2227,1447,779,5159,2973,1510,3,-87,-12,-9,-4,-15,-10,-3,1,636,18,9,-0,633,-920,-7,-0,-59,--,--,--,--,--,1178,600,-37,0,18,-0,-1649,0,0,-3,334,0,0,0,-7,0,0,0,-19,4,5,0,-322,0,-22,0,-1001,-34,--,0,0,-4,0,-32,0,0,0,0,--,--,
利润总额(万元),11247,7694,1360,4502,3860,2396,981,10963,7616,4806,57,317,298,430,51,-556,-791,-1584,-186,-4734,-194,-203,-119,-1565,-3148,-1887,-148,332,434,391,322,1879,1751,1647,940,-3584,-2341,-1609,-979,-12651,-3265,-952,-249,1300,181,85,42,728,162,18,7,324,-338,-273,-147,-1049,274,487,-186,-9856,-3677,387,400,96,79,1041,638,2189,1141,2765,2064,505,--,
净利润(万元),9459,6510,1137,4170,3424,2135,814,9492,6561,4053,57,317,298,430,51,-556,-791,-1584,-186,-4734,-194,-203,-119,-1565,-3148,-1887,-148,332,434,391,322,1879,1741,1636,940,-3582,-2338,-1606,-978,-12641,-3265,-952,-249,1300,181,85,42,728,162,18,7,324,-338,-273,-147,-1049,274,487,-186,-9857,-3677,252,266,69,65,713,547,1739,972,2350,1754,337,564,
净利润(扣除非经常性损益后)(万元),1497,1474,247,1388,1210,718,70,--,4055,2827,54,403,--,440,--,-541,0,-1582,0,-5370,--,-212,--,-2857,--,-101,0,391,0,465,0,254,0,459,--,-3573,0,-1624,--,-10993,0,-933,0,966,0,86,0,730,0,18,0,344,-385,-278,0,-587,274,688,-181,-2288,--,--,--,--,--,--,--,--,--,--,0,--,--,
经营活动产生的现金流量净额(万元),1269,1359,2306,7913,1127,-2707,-3192,16495,5562,2133,-9,784,106,15,173,1216,1051,-70,-131,526,-3199,-2628,12418,-3455,-557,2112,487,3347,2710,2086,1086,1297,-1034,-1458,-134,945,-943,-1403,218,-115,-347,-671,-905,977,849,352,-180,618,-139,279,7,864,0,464,0,-716,177,338,492,-114,-132,358,--,--,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),367,-6970,2802,-9669,-13710,-15139,-5321,581,-10054,-8436,-9,6,27,6,173,-91,-62,-78,-81,-8,-23,-29,149,84,247,256,102,-94,18,-13,56,78,55,-26,30,-58,20,-74,--,-1531,-1365,-1404,-1234,1377,170,201,-8,-383,301,-291,-243,-289,0,-19,0,-109,-156,376,154,-3534,-3068,2784,--,--,--,--,--,--,--,--,--,--,--,
总资产(万元),228938,239651,222038,211450,130963,121771,115644,117343,104253,109028,20485,19377,19815,19462,19005,19553,22166,20909,23260,22356,26182,26353,25791,23865,31106,32717,33948,35332,34228,34439,35880,34611,38020,38837,35225,34609,39505,38588,36831,36327,42606,42663,44292,45093,41392,41459,41495,39849,38654,36387,37078,37140,37249,37074,33453,33061,33818,34064,32120,33650,44877,48718,43798,42023,42640,43779,42347,42234,38639,34102,33720,18063,17904,
流动资产(万元),113752,122258,116333,111526,50759,47479,43931,46831,38211,42978,11820,10431,11610,11683,11208,11750,13749,12797,14634,14342,20806,21363,21910,20883,19700,20144,19375,20404,18909,18764,19862,18220,17879,18315,16940,15017,21104,19876,--,16800,21053,21194,22461,25740,23401,23425,23561,21832,21360,18980,--,0,--,0,14621,--,0,--,0,0,20714,25230,20854,19632,21835,23580,2438,25282,23574,20424,22908,10630,13076,
总负债(万元),57084,70746,58506,49055,52140,44236,39431,41944,31786,39068,24741,23690,23947,23461,23384,23983,26830,26367,27320,26230,25512,25696,25050,23005,29490,29740,31670,32906,31701,31954,33465,32518,32740,33662,34071,34395,37974,36325,--,32455,29354,27103,28029,28583,26020,26165,26244,24640,23981,21888,22590,22659,23281,23041,--,18754,17237,17758,16352,17557,17517,17368,12468,10957,11167,12334,11014,11432,7196,7190,7844,-8779,9477,
流动负债(万元),45315,58569,45950,36131,38902,30814,25612,27743,25257,32374,24741,23690,23947,23461,23384,23983,26830,26367,27320,26230,25512,25696,25050,22275,28760,29010,30140,31376,30171,30424,31935,30988,31210,32932,33341,32665,36244,34595,--,31725,28624,26373,27299,27853,26020,26165,26244,24640,22431,20338,--,0,--,0,16844,--,0,--,0,0,16453,16445,12499,10976,9582,10739,8657,8853,5209,5246,6373,7948,6974,
股东权益不含少数股东权益(万元),171854,168905,163532,162395,78823,77534,76213,75399,72467,69960,-4256,-4313,-4132,-4000,-4379,-4430,-4664,-5458,-4059,-3874,670,657,741,860,1616,2977,2277,2425,2526,2484,2414,2093,5278,5174,1153,214,1530,2262,2890,3868,13244,15558,16260,16509,15373,15294,15251,15209,14673,14500,14488,14481,13968,14033,14159,14306,16581,16307,15768,16093,27360,31350,31330,31067,31063,30998,30832,30285,30920,26397,25361,8779,7927,
净资产收益率加权(%),5.66,3.93,0.69,4.47,4.44,2.79,1.07,--,9.48,5.97,0,0,0,0,0,0,0,--,0,0,-28.99,-26.72,-14.86,-95.28,--,-48.12,0,14.71,0,26.27,0,162.96,0,37.56,--,-175.5,0,-52.41,--,-124.07,0,-5.93,0,8.2,0,0.56,0,4.9,0,0.13,0,2.26,0,0,0,-7.06,1.67,3.01,0,0,--,--,--,--,--,0,0,0,0,0,0,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
