报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.03,0.01,-0.01,0.01,0.01,-0.01,-0.01,0.06,0.01,0.02,0.01,0,0.02,0.01,0.01,0.01,0.04,0.02,0.05,0.09,0.08,0.05,0.05,0.18,0.12,0.07,0.03,0.14,0.14,0.1,0.05,0.27,0.2,0.14,0.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),1.84,--,1.8,1.81,1.81,--,1.82,1.82,1.76,--,1.77,1.76,1.77,1.76,3.51,3.5,3.51,3.49,2.83,2.78,2.63,2.6,5.25,5.21,5.15,5.16,5.12,5.09,5.09,5.15,5.14,5.05,4.98,5.06,5.22,5.13,5.1,5.06,5.02,4.97,4.96,4.94,4.92,4.89,4.87,4.85,6.27,6.21,6.21,6.11,6.08,6.02,6.23,6.11,6.05,5.99,6.07,1.38,1.72,0,
每股经营活动产生的现金流量净额(元),--,--,-0.04,0.04,--,--,0.01,0.07,--,--,-0.02,-0.04,0,0,-0.05,0.15,0.04,0,-0.02,0.32,0.28,0.34,-0.01,1.06,0.23,0.21,-0.04,0.16,0.72,0.24,-0.08,-0.37,-0.1,-0.07,0.01,0.09,0,--,0,-0.84,0,0,0,0.19,0,0,0,0.64,0,0,0,0.34,0,0.04,0,0.01,0.06,0.18,0.2,--,
主营业务收入(万元),44770,30283,9737,77303,57606,38302,20662,74484,57393,42031,17493,47312,30059,19388,10063,31766,25095,16641,11549,50603,39175,26469,11541,59405,40509,26784,9921,60743,38309,25696,9998,48974,34307,22583,9345,37081,30721,19294,8747,22580,15227,10087,5730,17986,17862,13286,4744,17115,15088,10797,6503,22276,20542,14474,6759,34104,16962,33141,31618,26061,
主营业务利润(万元),6798,3946,425,8196,6151,2443,1017,-998,5695,5044,1687,4211,4148,2728,1460,3206,3225,1949,1873,7741,5966,4104,1943,7389,5255,3177,2177,6944,5102,4277,2169,6625,6071,4119,1365,5145,2667,1956,389,2771,2961,2401,1039,3786,3686,2715,933,4478,3927,2655,1610,6052,4694,3302,1436,8363,4605,9915,9190,8092,
营业利润(万元),3371,1365,-1088,-442,102,-1529,-777,5138,-789,803,202,-685,1883,1153,611,73,65,-769,868,3470,3109,2162,1008,2711,2699,1621,594,1550,1583,1873,526,3130,2107,1856,267,1133,451,417,-53,2092,1879,1536,805,2782,2434,1885,723,2118,2172,1752,1190,4624,3916,2429,1054,7134,3724,7473,6814,6009,
投资收益(万元),--,--,--,--,--,--,--,17808,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,0,0,0,--,0,18,41,0,0,536,511,532,511,1800,1776,41,0,1105,900,0,0,474,0,0,0,0,
营业外收支净额(万元),729,496,313,1167,882,66,14,2354,2002,1107,681,1111,391,350,192,367,2314,2034,1966,--,156,84,78,1511,38,39,41,1550,--,--,627,--,--,--,871,7,0,--,0,-1,0,0,6,11,0,0,0,16,0,0,0,-5,-3,0,0,-249,0,0,0,0,
利润总额(万元),4100,1861,-775,726,985,-1463,-763,7492,1213,1910,882,426,2274,1504,804,440,2380,1266,2833,3813,3265,2246,1086,4223,2737,1660,635,3099,3151,2226,1153,6029,4452,3194,1138,3803,2899,2040,1095,2197,1981,1540,811,3491,2953,2415,1236,3934,3953,1794,1188,5724,4813,2429,1054,7359,3501,7473,6735,6009,
净利润(万元),4097,1858,-774,604,877,-1572,-763,7485,1215,1911,884,438,2275,1504,803,425,2397,1269,2403,3975,3458,2252,1088,4039,2762,1673,639,3128,3158,2230,1157,6056,4446,3193,1121,3897,2914,2034,1085,1897,1710,1326,696,2940,2543,2084,1059,3283,3361,1526,1010,4842,4091,2065,896,6190,2976,6352,5725,5108,
净利润(扣除非经常性损益后)(万元),4097,1858,-830,455,845,-1638,--,-10476,898,1655,--,-673,--,1154,--,-1681,--,-810,--,2774,--,2168,--,3585,--,1612,0,3588,0,2928,--,5405,0,2816,--,2971,0,1474,0,778,0,1322,0,2034,0,1634,0,1730,0,1490,0,3907,3329,2064,0,5999,3165,0,0,--,
经营活动产生的现金流量净额(万元),3782,3693,-5873,5100,13630,4506,606,7725,11945,395,-2789,-4222,73,104,-2789,8683,2165,213,-1072,14660,12386,7676,-241,24216,5342,4684,-862,3645,16501,5370,-1729,-8513,-2348,-1592,207,2104,365,1724,635,-19066,-21914,-22100,-1095,3828,-1230,1782,435,11250,-2943,-3362,-7954,5932,0,695,0,150,1028,1993,0,--,
现金及现金等价物净增加额(万元),5460,1295,30830,5291,537,5908,6896,-23758,-16857,-15469,-20510,11013,-9805,-8009,-5955,13590,9112,39472,766,-1227,5348,12635,-338,1308,3466,18175,-582,-671,8594,5070,1062,2110,2076,824,-1466,-13034,-16049,-10457,-6407,-37494,-21557,-17887,-15779,4279,2983,6429,5317,-14768,-22641,-20578,-14035,-5470,0,-15756,0,66736,66438,1830,0,--,
总资产(万元),360912,356547,377057,348601,328399,338979,339510,327430,329676,340773,333550,346946,312474,310232,302312,299617,288192,316079,271550,259920,258114,259572,249740,244756,225140,207632,182417,178945,176183,172841,164133,161202,143162,138061,148541,151957,140324,140258,143085,149267,163659,163168,145997,156197,149006,128236,124960,122499,122295,124119,129607,128525,121226,130123,113246,129546,110641,28317,24519,33541,
流动资产(万元),82713,77936,97522,68438,48439,59452,60264,48376,48009,59029,52892,65792,36068,33977,32583,35701,34756,68421,31437,27859,29515,39724,85371,86095,88751,71712,45988,44232,66466,69080,70945,67046,47228,41233,31160,52857,42660,43400,45346,53475,71544,72202,52893,65663,69957,67916,64929,64255,70934,74326,--,--,--,--,83116,104644,0,0,0,20192,
总负债(万元),83688,81465,104610,134269,114970,127998,125040,112517,121843,129882,123686,137964,102728,101256,94036,92145,80304,109289,141906,132676,137573,140228,129279,125381,107026,89226,65033,62195,59395,54693,47058,45280,28825,24982,29546,34166,23348,24141,27913,35190,49772,49683,33164,44073,37284,16977,14336,12925,13412,17071,23074,23001,12073,22996,7288,24483,4272,13717,6382,21129,
流动负债(万元),63030,77512,100328,129397,69146,82205,79228,66787,55038,59656,53617,67895,71738,70266,63046,61155,49314,53799,56916,52086,56819,59295,51846,56448,52036,41726,59033,56195,53395,54693,47058,45280,28825,24982,29546,34166,23348,24141,27913,35190,49772,49683,33164,44073,37284,16977,14336,12925,13412,17071,--,--,--,--,7288,24483,0,0,0,18498,
股东权益不含少数股东权益(万元),277196,275053,272421,214306,213402,210953,214444,214887,207062,210120,209093,208209,208973,208203,207501,206698,207130,206019,128872,126469,119763,118557,119670,118583,117305,117583,116549,115910,115932,117289,116216,115059,113449,112196,118096,116910,116096,115216,114266,113181,112994,112610,111980,111284,110888,110428,109841,108782,108860,107025,106509,105499,109128,107102,105933,105037,106369,14600,18136,12412,
