报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1997-03-31,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),-0.13,-0.06,-0.04,0.02,0,0,-0.08,0.01,0,0,0,0.02,-0.04,-0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.03,0.02,-0.03,--,-0,0,-0.41,-0.01,-0.03,-0.01,0.34,0.03,0.04,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,0.73,0.76,0.78,0.77,0.77,0.77,0.79,0.83,0.74,0.75,0.76,0.74,0.77,0.77,0.77,0.77,1.17,1.54,1.55,1.57,1.51,1.99,1.97,1.58,1.56,1.65,1.64,1.6,1.49,1.44,1.46,1.44,3.02,3.01,3,2.91,3.24,3.24,3.28,3.27,3.23,3.23,3.22,3.22,3.27,3.58,3.28,3.25,3.58,2.15,2.37,1.96,2.52,--,2.21,1.77,1.25,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.34,-0.16,-0.01,-0.2,0.04,0.18,0.08,0.05,0.19,0.15,0.02,0.07,0.06,0.01,0.13,-0,-0.1,-0.06,-0.07,0.81,0,0.09,0.09,0.43,0,0,0,0.63,0,0,--,0.16,0,0,0,0.35,0,0,0,0.01,0,-0.2,0,0.12,0.23,0.42,0.36,-0.05,--,0.2,0.1,--,--,--,--,--,--,
主营业务收入(万元),29577,24443,15114,74073,57797,37627,15278,63204,48692,35931,17304,61702,44880,31905,16889,44709,33873,24005,11622,55063,41963,32110,17004,60251,44679,29419,12809,50177,38684,25668,10152,44658,32415,22494,9285,38900,27338,18825,8612,30188,21313,15676,7184,23231,15563,9910,4229,10691,7353,4869,1969,18343,12854,10388,4476,15705,8203,16726,7967,22024,16669,30076,15698,29324,14378,6667,21895,14556,13599,
主营业务利润(万元),2259,2128,1921,20935,13975,9850,2111,8257,6011,4102,1955,7671,5152,3627,1852,4929,3713,3246,1431,6853,5129,3806,2006,6072,4160,2509,890,5232,4087,2876,1132,5767,4272,2897,--,4961,3642,2512,1293,5304,3562,2552,1240,4050,2941,1699,659,1631,1006,606,227,3277,1836,1308,437,2467,1819,4523,1633,5080,5772,8036,4304,5260,1676,672,2476,1638,1511,
营业利润(万元),-11230,-5486,-2716,1981,-15,139,-2983,819,167,80,114,591,-959,-163,158,216,678,551,527,1058,652,654,501,-599,-138,101,77,-6287,-260,-469,-236,4996,651,507,204,3685,4147,546,461,1540,398,-138,143,-13936,-41,-182,-243,-4324,-487,-462,-57,844,125,123,0,257,1318,3045,910,1118,3845,3398,2206,5877,2095,735,2709,1732,1530,
投资收益(万元),1377,1377,--,156,191,183,2,10,10,--,--,183,--,0,--,356,499,--,--,-119,192,192,--,0,--,0,--,-3265,--,--,--,193,23,0,0,215,312,4,-2,179,244,29,1,32,-5,-3,0,-2,0,0,0,0,0,0,0,0,0,87,0,1028,0,0,0,-1,-1,0,4,0,0,
营业外收支净额(万元),799,298,289,269,-33,-85,13,112,56,55,1,343,42,26,24,40,5,3,0,103,25,28,22,276,266,9,3,-3471,--,--,--,1683,--,--,--,1311,0,0,-12,-6,0,0,-4,-2128,0,0,0,-2,121,114,108,-25,-1,7,0,32,0,389,0,0,0,--,0,0,0,28,36,--,--,
利润总额(万元),-10431,-5188,-2426,2250,-47,54,-2970,931,223,135,115,934,-917,-137,182,256,683,554,527,1161,677,682,524,-324,128,110,79,-9758,-276,-490,-235,6679,517,526,205,5211,4429,549,447,1713,635,-114,141,-16032,-42,-177,-251,-4329,-367,-349,51,883,188,140,5,290,1308,3706,1158,2646,4495,3523,2225,5950,2104,764,2749,1854,1608,
净利润(万元),-9844,-4662,-2417,985,59,147,-2392,341,46,114,114,462,-931,-149,182,370,287,228,247,306,538,656,484,-633,-112,-73,-27,-9794,-345,-539,-269,6232,492,493,200,5230,4415,528,437,1559,530,-137,124,-16028,-61,-175,-245,-4228,-367,-349,34,527,126,94,3,834,876,3150,775,2248,3823,3024,1895,5058,1787,649,2345,1755,1508,
