报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2001-06-30,2000-12-31,1999-12-31,
基本每股收益(元),0.21,0.19,0.15,0.63,0.36,0.27,0.18,0.62,0.52,0.41,0.24,0.69,0.46,0.37,0.22,0.68,0.5,0.39,0.23,0.61,0.43,0.31,0.22,0.49,0.37,0.26,0.17,0.35,0.28,0.21,0.15,0.3,0.29,0.24,0.13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,4.76,--,4.37,4.27,4.32,4.11,3.93,3.82,3.83,3.6,3.41,3.29,3.38,3.16,3.01,2.9,2.82,2.64,2.58,2.51,2.59,2.44,2.6,2.39,2.59,2.37,2.32,2.26,1.9,1.81,1.77,1.72,1.75,1.67,3.31,3.22,3.28,3.13,3.06,2.95,2.89,2.8,2.89,1.97,1.74,0,1.54,1.4,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.78,--,1.12,1.06,0.52,1.91,1.23,1.16,0.61,1.91,0.8,0.7,0.44,1.53,0.96,0.7,0.31,1.08,0.53,0.42,0.24,0.8,0.68,0.58,0.29,0.73,0,0,0,0.65,0,0,0,0.52,0,0,0,0.5,0,0,0,0.64,0,0.29,0.89,0.16,0,0,
主营业务收入(万元),219278,137724,66981,256850,197783,132385,70429,245387,173536,118693,63670,216671,163581,111075,59598,191717,144185,96197,40372,124324,95649,62522,33210,99160,74568,49220,25645,89421,70336,45382,23642,70335,53757,35840,19428,53692,40785,26258,13676,39965,27168,17482,10919,30429,23026,15791,8424,19995,14506,9238,5508,15298,10544,6720,12145,5690,7454,5354,
主营业务利润(万元),32670,22298,12015,39352,32857,23847,14259,43943,34621,25034,14311,36536,29666,21495,12883,36961,31918,23132,10221,28820,23418,16447,9538,25868,20793,14768,8303,21793,16794,11700,6972,16694,13852,10088,6000,13188,10501,7034,4146,10152,7673,5102,3079,8093,6773,5104,2716,5529,4290,2555,1823,4002,2736,1943,3048,1655,2506,2120,
营业利润(万元),3058,2311,3642,7600,8578,7914,5859,14105,12871,9900,6117,9290,10041,8492,6246,13914,13248,11090,5864,13254,11093,7889,5439,12475,10065,7139,4716,9271,7641,5698,3914,9009,8341,7103,4793,6818,5651,3611,2704,6665,5395,3852,2266,6081,5004,3801,2013,3802,3061,1648,1375,3002,2457,1810,2871,1466,2632,2164,
投资收益(万元),670,14,-6,213,-83,-44,-30,1252,-69,-129,-113,468,70,70,--,7,10,3,--,-661,-10,0,--,97,95,95,--,350,0,--,--,3785,3805,3805,-16,1157,1009,1001,133,15,-289,-315,-168,-316,-132,-157,4,361,239,236,47,54,20,17,-23,-22,-20,1,
营业外收支净额(万元),8813,6500,3021,18022,6843,3076,1190,9402,5395,3781,938,11797,4331,2945,506,6359,1885,868,630,3934,1325,1027,714,1364,627,325,378,785,--,--,--,373,--,--,-392,-246,0,0,14,-128,0,0,0,-50,0,2,0,88,75,69,7,390,0,236,0,0,0,0,
利润总额(万元),11871,8811,6662,25622,15422,10990,7049,23507,18266,13681,7055,21087,14372,11437,6753,20273,15133,11958,6495,17188,12418,8916,6152,13839,10692,7464,5094,10056,8218,6089,4165,9382,8909,7699,4401,7739,6217,4126,2851,6552,5319,3749,2304,5715,4923,3646,2047,4916,3725,2217,1429,4339,3342,2199,3356,1421,2721,2230,
净利润(万元),4969,4519,3624,14883,8632,6309,4253,13564,11059,8354,4380,12792,8612,6907,4037,12558,9235,7285,4201,11385,8063,5769,4018,9185,6888,4784,3232,6415,5286,3948,2809,5628,5388,4533,2372,4739,3716,2552,1721,3922,3208,2186,1408,3379,2999,2168,1315,3083,2421,1434,921,2867,2203,1447,2198,918,1820,1488,
净利润(扣除非经常性损益后)(万元),3267,2879,2617,12433,6503,4957,3602,9844,8286,6489,--,9028,--,5248,--,8460,--,6630,--,9179,--,4982,--,7766,--,4466,0,5420,--,3672,0,5402,0,3212,--,4005,0,2193,0,3906,0,1987,0,3434,0,2334,0,2306,0,1217,0,2529,2028,1289,0,934,0,0,
经营活动产生的现金流量净额(万元),31599,21511,29680,39157,33701,20694,13076,37451,26761,21233,14482,28974,20834,19599,9748,35374,22916,21502,11289,35456,14839,13089,8236,28440,17840,12970,5743,19999,9829,7866,4448,14801,12543,10749,5445,13541,12233,6623,4754,12047,11101,8271,3698,9629,4271,1512,2458,4654,4985,3031,2100,5971,0,1822,5624,0,0,0,
现金及现金等价物净增加额(万元),26183,5869,7396,-9196,-13820,-13441,1352,36027,23312,35298,8980,3154,-4562,2068,6474,9104,6551,13371,6332,-193,-1413,1076,1882,3522,79,-1143,7931,-5960,-5613,6281,-3247,-1475,-6290,-2991,736,11705,8052,6307,-1956,-1738,-2170,-1210,-2913,778,-4231,-3616,-852,-1058,-4630,-146,668,6070,0,-356,-19,0,0,0,
总资产(万元),585060,531383,488546,433707,419810,416490,432250,423978,415128,407240,374924,353395,330692,320911,325300,299914,260649,265815,206120,187499,174066,176294,178010,157922,153433,150425,161441,152133,150283,156352,145163,126144,108021,105331,113028,106802,101828,95000,83278,74574,70085,66816,67149,67318,62559,59703,59672,54162,47983,45815,48917,47025,44086,26627,24176,0,21938,17210,
流动资产(万元),192755,151188,141346,122071,116386,112631,130230,125950,121396,112230,94216,86736,80994,75457,89051,74645,59426,62895,55967,50487,32724,34953,38912,32525,29677,28533,40388,32746,40795,53829,47992,49948,37935,41022,48202,42713,38937,34421,23710,22323,22037,21879,22675,24919,22845,21314,21553,20283,17307,16001,--,0,24952,0,0,0,0,0,
总负债(万元),403493,356910,314978,260536,254390,253729,266536,263008,258516,249373,266997,251615,227963,219799,224470,203735,167827,174529,125804,111662,101922,106073,106549,91048,89235,88117,100614,95203,93997,101613,88444,73139,56200,54264,61018,56093,52302,46778,41771,34971,32892,30710,30218,31890,27457,25461,24851,21459,17363,17195,20797,19842,16973,13999,12996,0,12012,8412,
