报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
净利润(扣除非经常性损益后)(万元),854,735,-430,4528,3131,2773,1288,3674,2277,1973,--,2824,--,1663,--,4014,--,2335,--,6032,--,4243,--,7576,--,3988,0,6470,0,4357,0,6510,0,4056,--,3588,0,1347,0,2936,0,1187,0,3242,0,1450,0,3578,0,1397,0,3653,2021,1303,--,2978,1172,2476,1995,--,--,
经营活动产生的现金流量净额(万元),8150,6415,-1263,7125,369,-2041,-5669,2790,-1768,-3201,-7834,11691,4546,2632,1080,-6287,-10300,-9909,-9930,-90,-3954,747,-1718,4696,2251,6660,-3054,8503,4622,-5722,-5924,-681,-2644,-1839,-3303,6673,-1687,-210,-5989,7096,1362,-5351,-3935,1794,2918,-471,-1113,3528,2320,-779,-372,5977,0,1311,--,218,-2865,8491,1714,--,--,
现金及现金等价物净增加额(万元),-12447,-11257,-11831,5596,7510,14808,43627,-6714,7566,-4776,-5714,10478,6986,5466,5532,-7915,-10736,-8307,-9206,-12099,-13317,-8702,-9287,19161,19562,748,-5311,5345,4051,-5815,-5372,476,-3661,940,-805,-3275,-10195,-5216,-3296,8076,3978,2553,1007,772,123,-1073,-1104,-8778,-8093,-4967,-1267,-69,0,-2997,--,18718,20027,3136,1888,--,--,
总资产(万元),263035,264059,263952,266882,267098,274560,271975,226416,217788,201774,201832,197485,193565,197757,193046,186692,189979,194656,188640,184671,178633,184410,181724,177965,178917,154928,143109,150351,157902,149759,139706,140665,135462,132355,132640,119731,113942,116675,118440,115348,110576,116231,111378,104057,100044,94304,94084,87424,72039,74567,74449,70321,72183,67657,65769,66167,68682,39298,34498,25506,19834,
流动资产(万元),139571,143665,151228,164303,143643,152869,181176,136373,150667,135698,138885,134427,133154,137448,132405,125434,128583,133299,126953,123227,117958,122806,120459,117625,120427,95824,86736,92853,105356,100024,92311,94353,90676,88580,88277,77931,71719,76769,78082,74452,68880,73941,69189,61897,61157,55691,56648,52710,42477,48489,--,--,--,--,45003,0,0,0,21136,15233,12277,
总负债(万元),63158,63191,64817,70573,73517,81457,78855,100064,95258,79699,80260,77503,74588,79889,74763,71884,76760,82287,74842,72860,67489,74511,95465,94007,98639,76988,67560,74950,81188,74553,66884,68819,63889,62717,64798,55942,51075,54961,54591,52581,49054,55506,49361,42771,39624,35264,35700,27674,16055,19808,20672,17175,18568,17127,15959,17018,19707,22667,20154,16138,12647,
流动负债(万元),56475,56508,58934,64690,71541,79481,76704,82323,93156,77667,78528,75827,73992,79781,74655,71776,76361,81889,74433,72451,67069,74099,72081,70173,73072,76636,67198,74568,80802,74317,66648,68605,63485,62589,64670,55814,50977,54863,54493,52483,49054,55506,49361,42771,39624,35264,35700,27674,16055,19808,--,--,--,--,13509,0,0,0,17704,14338,12647,
股东权益不含少数股东权益(万元),180327,181470,179872,178411,175847,175453,175619,110111,108507,108151,108490,107145,106092,106022,106593,105468,104026,103331,104339,102338,101595,100522,76717,74792,71336,69177,66762,66746,67189,65877,63798,63100,62941,60735,59129,55268,54250,53204,55370,54444,53155,52448,53642,52955,52107,51004,50475,51123,49955,48833,47928,47283,47844,47073,46348,45856,45907,13306,11367,7680,6116,
净资产收益率加权(%),2.2,1.72,0.82,3.59,3.03,2.66,1.17,3.64,2.18,1.85,1.25,2.63,1.63,1.56,1.06,4.1,2.97,2.3,1.94,6.62,6.8,5.44,4.21,10.97,--,5.87,0,8.02,0,6.65,0,11.17,0,7.12,--,7.35,0,3.18,0,5.45,0,1.76,0,6.32,0,2.57,0,7.22,0,3.15,0,6.01,4.23,2.62,--,6.21,4.06,18.54,23.77,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
