报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2010-12-31,2009-12-31,2008-06-30,2007-12-31,2006-12-31,2005-12-31,
基本每股收益(元),0.14,0.27,0.07,0.73,0.51,0.38,0.09,0.75,0.46,0.3,0.06,0.44,0.34,0.36,0.13,0.74,0.66,0.62,--,0.4,0.23,0.21,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,5.44,5.41,2.51,2.56,1.93,3.68,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.57,-0.18,0.07,0.94,0.27,1.19,--,--,--,--,
主营业务收入(万元),181154,116746,49205,339949,222148,148476,61649,295413,183193,103174,41789,162549,120621,87905,31002,161818,132823,116240,13129,56080,43359,23553,
主营业务利润(万元),38995,26598,10857,72009,49367,34358,12429,59568,34236,21301,8084,32422,23107,16932,6278,33088,28423,23845,2094,6983,5758,1815,
营业利润(万元),13276,10436,3054,27068,19969,14758,3866,24626,13374,8154,1703,9840,7692,7373,2515,13994,14014,11575,838,3997,2358,485,
投资收益(万元),72,122,-4,50,15,14,8,178,6,12,3,43,45,22,-8,108,28,-91,103,30,--,--,
营业外收支净额(万元),838,759,342,1450,708,553,32,-911,65,49,38,352,-17,59,16,399,-469,-24,-12,138,55,-0,
利润总额(万元),14113,11195,3395,28518,20678,15312,3897,23715,13439,8202,1741,10191,7675,7432,2532,14393,13545,11551,826,4135,2413,485,
净利润(万元),8391,6672,1593,16570,11220,8253,2003,16399,10077,6499,1395,8350,6490,6208,2121,12131,9557,7289,645,2586,1526,316,
净利润(扣除非经常性损益后)(万元),7989,6334,1445,15377,10509,7882,1978,17197,10024,6457,1362,8070,--,6161,2107,11791,6050,5369,--,--,--,--,
经营活动产生的现金流量净额(万元),-20443,-19342,-11145,8304,-5632,-13978,-5916,-334,-15936,-3477,-8096,-2774,-12486,-3845,1175,15509,4462,10337,-2812,5216,500,-875,
现金及现金等价物净增加额(万元),-11665,-7341,-9872,4222,37872,-8538,-18832,-9815,-18169,-3598,100,45811,53828,63421,-2177,1803,310,9373,-2434,3204,-2349,3672,
总资产(万元),404885,398128,368339,382063,400991,346019,287069,295991,296608,281086,231391,206878,207415,205842,121901,119912,105291,87706,22647,25189,22968,14730,
流动资产(万元),284401,271953,241694,255508,275481,224800,179065,189092,198830,184524,162450,143881,158857,156806,72017,69866,62284,52849,14086,18497,17395,13223,
总负债(万元),163925,149735,127183,144766,170240,178080,120777,141119,147852,138405,112385,84912,87536,86465,79902,77927,73017,52579,12703,15699,12817,7935,
流动负债(万元),152304,139174,115826,131355,151737,157614,103912,119463,124821,117904,88848,69774,71222,68026,54075,57280,55527,49124,9689,14684,11803,7921,
股东权益不含少数股东权益(万元),202811,207671,202192,200496,195576,134159,135176,132083,127558,123592,117554,120538,119046,118561,41266,41275,31739,32025,9944,9382,7946,6732,
净资产收益率加权(%),4.14,3.27,0.79,10.64,7.42,6.1,1.48,13.02,8.02,5.25,1.15,10.41,8.56,11.15,5.1,33.84,27.69,30.5,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
