报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.72,0.35,0.21,0.99,0.81,0.32,0.21,0.94,0.69,0.39,0.19,0.86,0.55,0.34,0.16,0.73,0.51,0.32,0.14,0.71,0.49,0.38,0.2,0.48,0.38,0.2,0.05,0.55,0.53,0.43,0.11,0.6,0.38,0.19,0.13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,8.37,8.16,8.08,7.91,7.69,7.49,7.32,6.62,7.39,6.22,5.54,5.57,5.45,5.24,5.19,5.07,5.05,4.35,4.11,4.01,3.78,3.58,6.85,6.7,5.94,5.49,5.56,5.41,4.08,3.97,3.6,3.41,3.17,3.08,3.03,2.92,2.8,2.69,2.63,2.59,2.58,2.54,2.47,2.43,2.44,2.27,2.9,2.71,2.62,1.92,1.54,2.04,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.61,0.82,0.52,-2.45,-2.67,-2.89,-0.77,-3,-1.22,-0.54,-0.86,-0.78,0.18,0.14,-0.09,0.03,0.07,0.6,-0.22,0.06,0.2,0.65,-0.4,-0.52,0,--,0,0.9,0,0,--,1.29,0,0,--,-0.95,0,0,0,-0.77,0,-0.15,--,-0.13,-0.13,0.22,0.39,0.25,-0.03,0.5,--,--,
主营业务收入(万元),620424,374675,187557,668644,501575,375322,191824,766268,489695,315043,143215,624451,416612,276710,123469,476058,333964,221452,89415,562551,347489,231708,86695,409733,294820,181723,75009,320143,257999,174866,61210,333761,243671,148424,47399,245168,152737,73095,35897,208252,171726,119110,51341,141972,92903,62721,23508,85577,58621,28243,10744,43614,33670,22908,10893,42559,23247,38922,21803,35900,19010,38442,30029,23788,
主营业务利润(万元),119538,76682,35851,69729,71727,59763,37176,145828,105502,61210,30777,132767,89561,58542,27797,122209,84921,52125,25737,101887,67699,45743,18578,85086,62175,35414,12400,83303,64520,48323,15328,81104,53276,28895,--,63197,38490,16552,8327,44380,37267,26641,12480,38246,23899,16802,7061,22946,14890,6741,2520,10216,8301,5967,2653,13214,7462,12322,7068,10325,5890,11265,8258,6300,
营业利润(万元),95305,48257,22287,108884,91954,38985,23182,97534,70260,38768,19591,81805,53790,33852,16168,73027,52258,32793,16598,67490,44461,33472,16272,44435,35667,18650,5283,42205,37006,28888,7439,47979,31881,14389,5290,36500,20287,6896,4179,23055,20544,15688,7864,22740,14611,10975,4594,13122,8180,3699,1204,4456,4168,3223,1418,8033,5315,9030,5844,7047,4260,7359,5377,3764,
投资收益(万元),4532,3338,-109,6454,5789,5789,--,1565,1548,1323,--,--,--,--,--,--,--,--,--,9524,8095,8095,8095,57,70,-29,-17,-375,-402,-382,-124,-1005,1076,0,0,0,0,--,0,0,0,0,--,3,0,0,--,453,441,457,452,2917,1956,1395,505,1295,930,606,-41,-61,-23,-71,8,20,
营业外收支净额(万元),-435,-72,-217,-613,-760,-360,-360,-2570,-947,-1020,-965,-787,-10,360,339,-2859,-3211,-3127,-3515,689,-206,-151,-30,4,-141,-78,33,-212,--,--,--,--,--,--,--,-90,0,--,0,-14,0,0,13,-55,0,0,2,-200,-117,0,-74,-229,-101,-69,0,-103,0,20,0,166,0,--,--,--,
利润总额(万元),94870,48184,22070,108271,91195,38625,22822,94965,69314,37747,18626,81018,53780,34212,16506,70168,49047,29666,13083,68179,44255,33321,16242,44439,35525,18571,5316,41993,36867,28759,7495,48785,30773,14465,5366,36465,20250,6896,4191,23058,20541,15673,7879,22688,14551,10920,4595,13375,8657,4091,1611,7147,6026,4551,1886,9225,6170,9657,5893,7153,4434,7256,5378,3779,
净利润(万元),50949,24935,15007,70487,57982,22817,14813,67179,49200,27861,13685,61117,39523,24378,11716,52252,36359,22497,10081,50080,35006,26926,13992,33638,26818,14196,3808,33037,29058,22820,5740,31749,19840,9817,3449,25819,14967,5762,3077,16338,14137,11162,5150,15903,9559,7163,3038,8705,5632,2728,1053,4585,3924,2968,1227,8358,5406,8299,3868,5748,3522,5697,4572,3212,
