报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.01,-0.14,-0.2,-1.97,0.08,0.12,-0.03,0.08,-0.05,0.06,0.03,-1.7,-0.94,-0.53,-0.09,0.28,0.25,0.2,0.07,0.39,0.34,0.24,0.07,0.57,0.54,0.39,0.66,0.78,0.82,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,5.52,5.96,6.45,6.54,6.5,6.45,6.33,6.26,6.21,6.11,6.34,6.27,6.21,3.28,2.89,2.23,1.99,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-1.67,-1.11,-0.36,-1.88,-1.4,0.01,0.1,0.5,0.47,0.17,-0.46,-0.45,-0.02,0.46,0.4,0.48,0.46,
主营业务收入(万元),230571,148656,52897,275003,203943,148298,51802,144404,105750,75303,34789,100714,58587,38847,16793,84920,55191,37098,17778,74476,51467,32921,13926,53164,39803,26091,48084,31045,15982,
主营业务利润(万元),25888,13852,2837,31260,22755,16248,5377,18406,12473,9044,4303,7533,4935,3749,2361,12627,8206,5751,2269,10359,7509,4768,1725,8771,6750,4689,9101,6867,3056,
营业利润(万元),340,-2866,-3845,-31777,2409,2825,-132,-449,-1184,175,172,-13908,-7550,-4235,-695,2546,2157,1655,618,3346,2936,2040,600,3921,3501,2562,3679,3994,1687,
投资收益(万元),45,42,--,277,276,179,40,107,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,0,
营业外收支净额(万元),239,214,102,979,704,332,138,1297,932,502,182,675,211,94,48,66,7,-7,7,-49,41,40,-3,166,114,95,197,--,86,
利润总额(万元),579,-2652,-3743,-30798,3113,3157,6,848,-252,677,355,-13233,-7339,-4141,-647,2611,2164,1648,625,3297,2977,2080,596,4087,3615,2657,3876,4032,1773,
净利润(万元),223,-2604,-3758,-32707,1317,2007,-420,806,-441,518,256,-12500,-6900,-3863,-660,2080,1823,1451,510,2838,2518,1762,503,3513,3066,2163,3629,3767,1635,
净利润(扣除非经常性损益后)(万元),-60,-2855,-3853,-33934,340,1496,-598,-599,-1374,16,110,-13177,--,-3932,--,2024,--,1457,--,2880,--,1728,--,3372,--,2082,3450,3436,1555,
经营活动产生的现金流量净额(万元),-19062,-15502,-10395,-8866,-23965,-28578,-18032,13998,1632,14770,17448,-27374,-12255,-8173,-2656,-13815,-10317,63,728,3696,3448,1239,-3409,-3306,-117,2513,2221,2619,1144,
现金及现金等价物净增加额(万元),-18930,-18356,-11641,-2527,-12821,819,-8195,28147,18177,38165,4230,-1188,11171,483,-2522,-13697,-7781,-5172,-3264,649,-1342,956,856,19110,22200,651,-3299,5838,454,
总资产(万元),534676,418714,396802,393743,389179,427561,377061,383382,201625,202965,159682,164993,155779,131599,120411,114158,94809,87322,80899,83032,78592,75979,79755,75136,73890,41985,33311,27931,13218,
流动资产(万元),388764,275085,257450,256443,233253,273577,223445,229390,144389,146195,103370,107851,102682,83887,76796,70952,68703,64612,67492,70377,66193,66346,70249,65859,65752,34483,26480,25527,11378,
总负债(万元),366270,253331,232554,225749,233888,271800,223807,229736,127095,125499,122027,127652,113311,85870,70879,63921,44896,39882,34401,37044,32923,31067,33161,29046,28247,23953,17442,15692,8245,
流动负债(万元),346256,232845,212143,212034,227756,265458,217486,223309,122713,118710,115042,120729,106320,78829,66028,59020,41881,36868,31650,34293,30923,29067,31161,27046,26247,21953,17442,15692,8245,
股东权益不含少数股东权益(万元),167081,164065,162919,166675,154177,154867,152443,152862,73882,75062,35197,34940,40541,43839,47409,48069,47812,47440,46498,45989,45669,44912,46594,46090,45643,18032,15869,12240,4972,
净资产收益率加权(%),0.13,-1.57,-2.28,-22.67,0.86,1.3,-0.27,1.31,-0.78,1.07,0.68,-30.12,-15.54,-8.39,-1.38,4.42,3.89,3.11,1.1,6.17,5.43,3.75,1.09,13.24,--,12.76,25.82,52.7,51.81,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
