报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
基本每股收益(元),0.51,0.35,0.16,0.52,0.39,0.26,0.12,0.45,0.34,0.23,0.11,0.5,0.4,0.29,0.18,0.58,0.45,0.32,0.17,0.51,0.37,0.26,0.27,0.78,0.59,0.41,0.55,0.43,0.5,0.52,
每股净资产(元),4.25,4.08,4.03,3.87,3.74,3.61,3.6,3.48,3.37,3.27,3.33,3.22,3.12,3.01,2.9,2.88,2.75,2.62,2.72,2.54,2.4,2.29,4.58,4.31,4.1,1.55,1.38,--,1.29,2.31,
每股经营活动产生的现金流量净额(元),0.24,0.11,0.01,0.43,0.21,0.1,0.04,0.41,0.28,0.15,0.04,0.33,0.24,0.13,0.1,0.36,0.27,0.18,0.09,0.46,0.32,0.21,0.2,0.59,0.42,0.33,0.52,0.35,0.21,1.17,
主营业务收入(万元),197497,133202,62910,166864,122453,79234,36415,130327,95018,60552,29282,101592,75153,50669,28992,91985,67877,46911,23721,77010,56412,38272,18483,56520,41687,28090,39388,27938,29898,17534,
主营业务利润(万元),105517,69956,32355,103962,76138,49372,22974,88518,65943,42133,20457,79150,60295,41449,23768,74893,55814,38749,19804,63639,47096,32279,15522,46076,33639,22887,30929,22604,22443,12256,
营业利润(万元),52417,35780,16726,51686,39372,25798,11339,42097,32322,21732,10792,46646,37793,27363,16723,53742,41413,30083,16157,46935,34842,24107,12515,32748,24371,16703,20051,15907,14950,7994,
投资收益(万元),560,384,178,159,-35,-29,--,-35,-30,-20,--,361,374,227,96,465,385,265,111,20,--,0,3,27,9,2,124,61,670,--,
营业外收支净额(万元),2791,2186,480,1977,652,474,68,1099,334,253,156,1337,598,494,424,558,191,106,93,330,154,-12,-17,394,44,37,119,--,--,-43,
利润总额(万元),55209,37967,17207,53664,40024,26272,11407,43196,32656,21985,10947,47983,38390,27857,17147,54300,41604,30189,16249,47265,34996,24095,12498,33142,24415,16740,20170,15897,15031,7951,
净利润(万元),41562,28804,12845,42319,31846,21085,9354,36165,27471,18752,9293,40327,32513,23680,14560,47316,36276,26331,14188,41048,30439,20917,10857,29221,21556,14806,20137,15807,14973,6360,
净利润(扣除非经常性损益后)(万元),--,27394,--,40686,--,20693,--,35279,--,18537,--,39191,--,23260,--,46839,--,26241,--,40743,--,20929,0,28867,21121,14794,19815,15555,13943,6328,
经营活动产生的现金流量净额(万元),19757,9223,831,34832,17182,7720,3287,32976,22430,12314,3216,26496,19473,10597,7966,29120,21702,14685,7660,37425,25777,17115,8040,23979,17063,12203,18859,12679,6137,5832,
现金及现金等价物净增加额(万元),16595,9238,-9137,-21142,-16205,-6889,1426,-40411,-47190,-29384,-8671,-741,-1291,-6221,4358,-9792,-7471,-9525,2083,-5484,1521,-3747,2939,110469,107368,4271,-2019,-6181,13030,3020,
总资产(万元),651726,533462,486412,382993,339736,325276,325343,312825,304111,283420,286393,275019,267259,258190,263753,244282,239581,230386,235125,222675,206502,196308,195103,185517,177823,73117,60924,--,45147,17791,
流动资产(万元),264385,236314,213339,171513,179217,181942,184421,172605,171515,181844,198805,186572,179759,172217,182479,167191,165034,158179,167731,157382,160667,152784,157227,150498,146001,41437,34304,--,33577,12523,
总负债(万元),255447,162438,120307,53734,27423,24332,26368,23382,25659,17426,15282,13178,12955,14009,28541,10130,16534,17283,14297,16045,11401,10728,8630,9921,10668,15736,9801,--,6759,6240,
流动负债(万元),217576,157104,118348,51721,25180,22810,24817,21831,23006,16146,14043,12020,11870,12914,27422,9126,15429,16249,13055,15020,10451,9778,7680,9491,10208,15254,9371,--,6434,5240,
股东权益不含少数股东权益(万元),344832,331572,326947,314256,303877,293305,292150,282757,274032,265237,270333,261215,252958,244181,235212,234153,223048,213103,220828,206629,195102,185580,185759,174901,166438,56678,50443,--,38388,11551,
净资产收益率加权(%),12.57,8.81,4.01,14.21,10.83,7.23,3.18,13.36,10.21,6.98,3.49,16.42,13.36,9.78,6.01,21.81,17.45,12.36,6.64,21.66,--,11.39,0,35,0,26.73,45.44,--,59.27,75.84,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
