报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1994-12-31,1993-12-31,1992-12-31,
基本每股收益(元),1.62,1.49,0.79,0.85,0.37,0.29,0.05,0.45,0.29,0.23,0.04,0.39,0.25,0.22,0.04,0.37,0.25,0.2,0.05,0.29,0.2,0.15,0.04,0.23,0.22,0.11,0.03,0.23,0.19,0.13,0.05,0.27,0.21,0.14,0.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,7.88,--,7.21,7.5,7.11,7.06,7.13,7.62,8.31,7.98,7.75,7.32,8.41,8.49,6.96,6.44,3.9,3.87,3.84,3.79,3.84,3.81,3.63,3.56,3.58,3.62,3.55,3.5,3.56,3.5,3.45,3.41,3.48,3.43,3.36,3.32,3.27,3.32,3.23,3.21,3.16,3.11,3.22,3.2,0,4.65,3.72,3.53,3.43,3.12,4.87,3.92,4.92,4.44,3.83,3.36,4.56,2.47,1.7,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.04,--,0.2,0.03,0.03,0.09,0.16,0.07,0.05,0.19,0.23,0.18,0.05,0.27,0.24,0.11,-0,0.27,0.19,0.05,0.05,0.23,0.26,0.21,0.05,0.41,0,--,0,0.35,0,0,0,0.39,0,0,0,0.25,0,0,0,0.2,0,0.11,0,0.72,0.16,0.24,0.03,0.52,0.08,0.6,-0.3,--,--,--,--,--,--,--,--,
主营业务收入(万元),307154,187057,84274,365899,277761,187219,81077,404792,284109,176708,78552,375589,263590,156542,72499,300218,207549,130352,63343,284051,194366,123157,52975,213192,145052,88601,43078,249141,174421,114941,50312,218408,122405,100410,36733,154382,99003,63523,30596,124137,79840,59722,28677,100074,67055,46267,21543,86040,58872,41463,20626,89481,56186,40720,19856,73046,46433,80705,45656,78238,45535,76341,43273,100188,34128,55578,28437,28034,17863,14904,6231,
主营业务利润(万元),64993,39454,19256,85692,62431,41114,19899,85201,62714,38955,18764,83726,58191,37252,17500,71757,52221,34497,17894,67154,44968,28137,13366,43386,29463,17995,9509,48672,36506,22980,10358,41605,29257,19826,--,27767,19986,12833,7218,27344,21051,14815,7692,24956,16352,9988,4964,21418,12709,8677,4477,21519,13087,8902,3965,23966,12766,31035,13605,32015,17863,31312,17058,9839,6139,6075,2809,5032,4209,3363,763,
营业利润(万元),79237,71530,37907,36923,15648,11867,1246,16713,11846,8975,1452,15696,11820,9963,2441,18033,11334,9203,2416,14015,9109,7588,2150,9239,8495,3591,832,6627,9783,6753,1472,12636,9219,5731,3844,7446,5654,3712,2893,10536,8053,5665,3246,9421,6160,3805,1722,8588,4989,3541,1669,10400,4706,3608,1624,7894,3911,12821,7002,8088,6920,8728,5733,10144,0,6180,0,5083,4210,3369,776,
投资收益(万元),77106,73303,39300,41354,15985,13271,2729,16643,11936,10610,2553,14978,11670,10315,1651,18403,8925,6712,-21,5663,4295,4105,264,8620,8101,3817,137,4842,4633,3622,175,5978,3488,2011,189,1721,1858,1890,-35,-1196,-1012,-910,-247,1072,882,915,468,457,418,572,230,249,946,670,367,480,390,-1564,49,86,72,1689,352,993,246,701,411,37,213,2,0,
营业外收支净额(万元),355,212,69,-174,125,-199,267,2132,1582,765,322,2114,1005,812,181,1520,1013,651,280,1790,1343,513,188,3489,2084,1848,1022,9736,--,--,--,--,--,--,--,1844,0,--,0,1369,0,0,0,-260,0,0,0,-227,0,0,-15,-54,-151,-123,0,339,0,-244,0,-189,0,0,0,0,-64,0,-90,0,--,--,--,
利润总额(万元),79592,71742,37977,36749,15773,11668,1514,18844,13428,9740,1774,17810,12825,10775,2622,19552,12347,9854,2696,15805,10452,8101,2339,12728,10579,5439,1853,16364,12670,8391,3220,19594,13019,8831,3781,12389,9006,5563,2999,11933,8032,5442,3243,11546,8307,5512,2637,10623,6637,5109,2457,11540,6561,5015,2145,10563,5324,12626,7916,9627,7127,11421,6481,11425,6470,6713,3129,5011,4320,3299,721,
净利润(万元),66619,61117,32529,34842,15097,11895,1941,18379,11754,9260,1568,15885,10219,9026,1503,15340,10073,8162,1933,12073,8022,6315,1505,9516,8846,4538,1230,9603,7885,5413,2137,11270,8472,5711,2402,9080,6136,4052,2338,7514,4886,3502,2270,9024,6218,4382,2225,8614,5220,4206,2124,8543,5047,4149,2024,8239,4840,11994,7415,8749,6401,8715,4253,7524,3871,5732,2714,4165,2909,2803,405,
净利润(扣除非经常性损益后)(万元),15720,8506,-77,12881,14919,11930,1674,14525,8480,7825,--,8064,--,5743,--,8756,--,8487,--,9465,--,5959,--,3892,0,2984,0,3177,0,5061,0,3981,0,2648,--,4894,0,4065,0,6261,0,3250,0,8591,0,4265,0,8374,0,3948,0,8454,4138,3412,0,6650,3953,7657,1990,7081,--,--,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-5465,-9642,-386,-40324,-21889,-26284,-10547,-12669,1441,1363,1630,6457,8068,1182,1413,3598,6607,2855,1907,7673,9288,7215,1863,10896,9971,4642,-27,11229,7726,2002,2128,9422,10694,8561,2073,16902,4235,2831,1856,14197,2612,3036,481,16020,689,936,736,10214,2844,2786,3001,8285,0,4318,0,19621,3679,5681,620,12242,1332,8729,-3072,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-22532,-21503,2592,13020,2675,23009,65224,-4933,1163,-56,-2392,-6799,-11440,6481,-8784,20331,19526,16064,3967,-8171,-9438,873,-10023,14803,8586,16925,14134,-8162,36900,-925,-12871,34983,8900,7087,-3195,-17,6734,3996,-5520,6419,5824,2988,-6991,-301,-10392,-6979,-12505,-4180,-14477,-14685,-3693,-29411,0,-28061,0,55648,3515,-5399,5266,2030,4257,8736,471,--,--,--,--,--,--,--,--,
总资产(万元),929910,962232,950983,916572,789007,847838,853037,745005,757425,742893,769039,762391,714344,738237,672789,663165,684700,705422,729375,685752,658818,591389,607556,646817,527807,539801,369150,378478,426744,387657,388428,391965,358326,345034,340285,331806,319537,319763,310066,302091,295814,285096,265288,267546,237723,230087,213162,224128,205371,203306,208126,213665,189295,194841,172590,167083,122108,122918,133583,130703,142499,129590,124339,115112,76475,62576,51553,39484,25807,13528,6776,
流动资产(万元),445833,402441,423616,385091,349991,400544,426340,322122,349934,343403,327605,322823,316055,327410,279258,279764,278535,274777,253019,245139,302793,256752,212349,221239,187030,207485,202921,209730,255588,202281,197497,195804,177766,171636,171038,173340,171544,144448,144873,140423,146555,138956,117750,123370,110462,104795,93434,106939,99146,97287,104736,--,--,--,93124,0,0,--,0,0,92531,82151,76799,74935,47415,45114,37246,30665,19641,10665,4712,
总负债(万元),479310,447388,477531,475561,424293,486297,502285,393070,418527,407616,409013,404359,372513,384932,340968,333564,352085,353545,351576,322635,305202,255270,226785,262835,207098,231979,163687,174416,223846,187343,187091,197513,172827,168333,160678,151507,150074,153926,141026,137459,134239,122392,100428,106597,79758,74712,60387,69655,56698,55874,63004,70745,44323,51656,36215,34459,28935,34162,47148,51700,60838,68419,69397,65457,40523,33918,23805,30172,19408,8530,4956,
