报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,
基本每股收益(元),-0.21,-0.17,-0.11,0,-0.16,-0.11,-0.09,--,0.02,0,-0.15,0.17,0.17,0.2,-0.02,0.97,0.84,0.4,0.01,0.75,0.64,0.33,0.05,0.56,0.5,0.27,0.04,0.33,0.29,0.2,0.01,0.41,0.36,0.15,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,7.61,--,7.75,8.1,5.61,5.63,5.49,5.05,5.06,5.05,4.91,4.22,3.93,4.08,4.02,3.79,3.75,3.71,3.67,5.27,5.21,5.19,3.17,2.95,2.91,2.89,2.92,2.79,2.71,2.71,2.68,2.64,2.72,2.72,2.63,2.51,2.57,2.56,2.52,1.69,0,1.61,0,1.55,1.49,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.2,--,0.44,0.04,-0.24,1.23,1.47,0.93,0.29,1.07,0.8,0.48,-0.11,0.9,0.78,0.32,-0.05,0.53,0.45,0.47,0.06,0.62,0.77,0.28,-0.1,0.19,0,--,0,0.54,0,0,0,0.51,0,0,0,0.07,0,0,0,0.4,0,0.29,0,
主营业务收入(万元),144375,82503,11713,273138,216663,122793,18724,242549,192805,108706,15260,230054,190650,96792,16561,221987,169337,91518,17796,175396,133381,70225,15342,125043,101974,56027,13372,94995,75320,39045,10302,68697,52172,25931,6404,51179,40283,21755,5733,25909,19497,11990,5363,25762,20580,12300,4747,23555,18496,10532,4025,22131,10093,19096,16654,
主营业务利润(万元),-1551,-3168,-3234,9435,4660,1480,-2206,29916,26207,16038,-461,36360,34128,25049,3322,68653,58466,28981,3999,48864,39474,21308,4734,34502,30538,17861,3702,22856,19833,10310,2919,15871,12469,6699,--,14231,10675,6121,1773,6855,5371,3482,1633,8600,6926,4011,1299,7506,5918,3189,1158,7975,3684,8320,6726,
营业利润(万元),-47585,-34727,-19154,-47752,-39547,-28453,-17728,-9438,-3878,-3460,-11141,5488,9982,11183,-1335,45391,42378,19150,-131,26307,25775,12707,1250,19317,20295,11959,951,10260,10723,4140,62,4136,4033,1556,-496,1571,1728,738,-189,-786,-50,10,-148,2768,1832,618,-185,1460,1483,460,-91,2872,1324,2933,2310,
投资收益(万元),1624,126,-527,2749,3528,649,-390,4647,2439,1089,-75,2657,2452,1129,-4,2237,1591,765,108,1825,1394,854,84,939,1005,186,54,1392,1252,817,64,1117,909,385,25,659,533,256,48,897,615,272,34,635,430,202,-11,-29,-18,-7,0,24,0,24,3,
营业外收支净额(万元),5229,1470,13,37717,9210,4504,384,19384,7164,4724,107,7717,3278,1117,232,12265,7691,3550,1007,10221,3186,1603,726,7445,3965,1297,878,5434,--,--,--,--,--,--,--,-257,0,--,0,-1,0,0,0,-48,-10,0,0,-91,-32,-29,0,0,0,0,0,
利润总额(万元),-42356,-33256,-19140,-10036,-30337,-23950,-17344,9946,3286,1264,-11035,13205,13260,12299,-1103,57656,50069,22700,876,36528,28961,14310,1976,26762,24261,13255,1829,15694,13907,6161,359,9240,7689,3132,-7,5568,5174,2280,41,2151,1862,951,20,5517,3902,1595,96,3443,2832,1242,40,3223,1482,3122,2722,
净利润(万元),-28955,-23266,-14978,644,-21395,-15438,-13052,8664,2651,483,-10393,10015,9313,9616,-939,46516,40003,19018,608,30481,24246,12310,1723,20688,18542,10053,1363,12011,10659,4824,301,7715,6627,2686,30,4395,4263,1907,76,2146,1672,897,23,5246,3536,1462,94,3074,2340,1006,34,2744,1262,2659,2308,
