报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1992-12-31,
基本每股收益(元),0.2,0.24,0.05,0.65,0.3,0.25,0.08,0.8,-0.08,-0.05,-0.02,-0.09,-0.07,-0.05,-0.02,0.01,0,-0.04,-0.03,0.04,-0.1,-0.07,-0.03,-0.09,-0.07,-0.06,-0.01,0,0,0.01,0,0.04,-0.06,-0.04,-0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,-1.49,-1.47,-1.45,-1.43,-1.43,-1.48,-1.46,-1.43,-1.57,-1.54,-1.51,-1.47,-1.46,-1.44,-1.39,-1.39,-1.39,-1.38,-1.38,-1.39,-1.48,-1.47,-1.44,-1.42,-1.21,-1.18,-0.61,-0.62,-0.55,-0.51,-0.49,-0.47,-0.56,-0.57,-0.54,-0.49,0.41,0.48,0.58,0.66,1.03,1.03,1.14,1.19,1.27,1.24,1.13,1.22,1.43,1.52,1.66,1.68,1.61,1.65,1.6,1.62,1.83,1.95,1.84,0,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.1,-0.1,-0.05,0.09,0.06,-0.05,-0.03,0.09,-0.21,-0.2,-0.08,-0.43,0,0.03,0,0,0,0,0,0,-0.02,-0.01,-0.01,-0.03,0,0,0,0.28,0,0,--,0.18,0,0,--,0.02,--,0,0,-0.5,--,-0.58,0,-0.41,-0.59,0.09,-0.03,0.14,0.17,-0.03,--,--,--,--,--,--,--,--,--,0,--,
主营业务收入(万元),452760,287034,114067,655901,439405,291277,133904,771344,1017,845,386,4574,3695,2924,1252,9987,6843,4447,2083,8556,6235,2219,41,491,491,491,491,2062,2553,1973,1973,794,0,0,0,9,9,9,0,593,867,713,699,545,481,153,52,401,414,388,127,1235,3839,1726,1548,10715,3901,73,40,374,241,3883,1889,4312,1944,3238,1270,4241,1326,3715,2008,4900,4808,
主营业务利润(万元),87972,56209,24130,117735,76311,49521,20274,116361,26,22,10,142,85,66,23,279,92,52,24,101,73,27,1,74,74,74,74,214,288,201,201,79,0,0,0,1,1,1,0,105,121,89,77,80,72,41,36,86,100,86,28,133,947,450,448,3395,1128,38,16,-150,-92,-587,-19,-100,-305,-1107,-432,-1202,16,880,301,430,505,
营业利润(万元),17614,9411,1213,30789,11246,9246,2248,22820,-685,-448,-217,-830,-621,-417,-215,61,25,-392,-239,367,-875,-594,-304,-1134,-659,-511,-80,-363,-14,17,36,-648,-602,-397,-153,-7733,-5931,-5620,76,-1235,-611,-340,-166,166,-528,-647,-337,-8335,-2086,-1479,-667,-3983,-1339,-1357,0,494,443,-323,-390,-648,-385,-903,-169,-75,0,-1073,0,-1136,0,932,0,428,501,
投资收益(万元),2615,1400,295,3576,2689,3957,2522,3313,--,--,--,-30,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,20,20,20,20,20,0,0,--,--,--,0,0,-273,--,--,0,-121,-21,-66,-29,-71,-210,-178,-51,-323,-24,1147,208,-27,99,302,480,0,0,
营业外收支净额(万元),1931,1159,670,2306,893,495,66,5199,--,--,--,--,--,--,--,0,0,0,0,-0,-0,-0,-0,338,--,--,--,382,32,32,--,--,77,9,9,-130,0,0,0,-35,0,0,0,-11,0,0,-10,-1141,0,0,0,-103,2,-0,0,8,0,438,0,-477,0,--,0,0,-2,0,0,0,0,0,0,0,--,
利润总额(万元),19545,10570,1883,33095,12138,9741,2313,28019,-685,-448,-217,-830,-621,-417,-215,62,25,-392,-239,367,-875,-594,-304,-795,-659,-511,-80,19,18,49,36,334,-524,-389,-145,-7863,-5931,-5620,76,-1250,-615,-322,-146,175,-538,-657,-347,-9477,-2086,-1479,-667,-4359,-1337,-1357,-450,382,422,48,-766,-1196,-710,-1084,-223,8,-316,74,-208,-1166,132,1265,787,432,494,
净利润(万元),18036,11148,2409,27953,12814,10713,3377,25472,-685,-448,-217,-830,-621,-417,-215,62,25,-392,-239,367,-875,-594,-304,-795,-659,-511,-80,19,18,49,36,334,-524,-389,-145,-7863,-5931,-5620,76,-1250,-615,-322,-146,175,-538,-657,-347,-9477,-2022,-1437,-650,-4284,-1325,-1349,-446,380,419,49,-758,-1158,-700,-1059,-214,18,-262,248,-115,-948,112,1265,669,432,494,
